 GLOBAL PARAMETERS
 
 m [kg]                                          :    6.69402490E+09
 R [km]                                          :    9.99500067E-01
 Mean Density [g/cm^3]                           :    1.60047993E-03
 C/mR^2 (Total Moment of Inertia Respect to z)   :    2.26491822E-02
 C20                                             :    9.26061445E-05
 C22                                             :    2.78076742E-05
 ekf (Equivalent Fluid Love Number)              :    2.39361587E-03
 H(n)                                            :    4.00957446E-01
 
 PARAMETERS ON SURFACE
 
 a-R [km]                                        :    5.89626244E-02
 b-R [km]                                        :   -1.67530598E-02
 c-R [km]                                        :   -3.95885594E-02
 
 f1=(a-c)/a                                      :    9.31078458E-02
 f2=(b-c)/b                                      :    2.32363963E-02
 f3=(a-b)/a                                      :    6.98714495E-02
 
 EQUIVALENT HOMOGENEOUS SOLUTIONS
 
 f_Jeans                                         :    1.74261509E-01
 f_MacLaurin                                     :    5.79522752E-02
 f_Roche                                         :    2.32213784E-01
 
===================================================================================================================================================
 
   i    R(i)              rho(i)            mlay(i)           Clay(i)           H(i)              kl(i)          
 419    2.09000067E-01    3.14836051E+10    8.62020866E+06    2.50670968E+05    7.76604462E-03    3.53418049E-03
 420    2.09500067E-01    3.11693492E+10    8.57509657E+06    2.50556131E+05    7.79369060E-03    3.50537134E-03
 421    2.10000067E-01    3.08584180E+10    8.53017512E+06    2.50437156E+05    7.82144937E-03    3.47683863E-03
 422    2.10500067E-01    3.05507750E+10    8.48544434E+06    2.50314080E+05    7.84932123E-03    3.44857929E-03
 423    2.11000067E-01    3.02463839E+10    8.44090426E+06    2.50186939E+05    7.87730646E-03    3.42059026E-03
 424    2.11500067E-01    2.99452091E+10    8.39655488E+06    2.50055769E+05    7.90540536E-03    3.39286856E-03
 425    2.12000067E-01    2.96472152E+10    8.35239620E+06    2.49920606E+05    7.93361822E-03    3.36541120E-03
 426    2.12500067E-01    2.93523671E+10    8.30842819E+06    2.49781485E+05    7.96194533E-03    3.33821527E-03
 427    2.13000067E-01    2.90606303E+10    8.26465080E+06    2.49638443E+05    7.99038698E-03    3.31127786E-03
 428    2.13500067E-01    2.87719707E+10    8.22106398E+06    2.49491513E+05    8.01894347E-03    3.28459612E-03
 429    2.14000067E-01    2.84863543E+10    8.17766764E+06    2.49340733E+05    8.04761509E-03    3.25816722E-03
 430    2.14500067E-01    2.82037477E+10    8.13446170E+06    2.49186136E+05    8.07640213E-03    3.23198839E-03
 431    2.15000067E-01    2.79241179E+10    8.09144604E+06    2.49027758E+05    8.10530488E-03    3.20605686E-03
 432    2.15500067E-01    2.76474320E+10    8.04862054E+06    2.48865633E+05    8.13432364E-03    3.18036992E-03
 433    2.16000067E-01    2.73736579E+10    8.00598505E+06    2.48699796E+05    8.16345870E-03    3.15492490E-03
 434    2.16500067E-01    2.71027633E+10    7.96353944E+06    2.48530281E+05    8.19271035E-03    3.12971912E-03
 435    2.17000067E-01    2.68347169E+10    7.92128353E+06    2.48357123E+05    8.22207890E-03    3.10474999E-03
 436    2.17500067E-01    2.65694871E+10    7.87921713E+06    2.48180357E+05    8.25156463E-03    3.08001490E-03
 437    2.18000067E-01    2.63070432E+10    7.83734005E+06    2.48000015E+05    8.28116784E-03    3.05551131E-03
 438    2.18500067E-01    2.60473545E+10    7.79565209E+06    2.47816132E+05    8.31088882E-03    3.03123670E-03
 439    2.19000067E-01    2.57903907E+10    7.75415302E+06    2.47628741E+05    8.34072787E-03    3.00718858E-03
 440    2.19500067E-01    2.55361220E+10    7.71284261E+06    2.47437877E+05    8.37068529E-03    2.98336447E-03
 441    2.20000067E-01    2.52845187E+10    7.67172060E+06    2.47243571E+05    8.40076137E-03    2.95976196E-03
 442    2.20500067E-01    2.50355516E+10    7.63078675E+06    2.47045858E+05    8.43095640E-03    2.93637865E-03
 443    2.21000067E-01    2.47891918E+10    7.59004077E+06    2.46844771E+05    8.46127069E-03    2.91321215E-03
 444    2.21500067E-01    2.45454107E+10    7.54948239E+06    2.46640342E+05    8.49170453E-03    2.89026013E-03
 445    2.22000067E-01    2.43041799E+10    7.50911131E+06    2.46432604E+05    8.52225822E-03    2.86752028E-03
 446    2.22500067E-01    2.40654716E+10    7.46892723E+06    2.46221590E+05    8.55293205E-03    2.84499031E-03
 447    2.23000067E-01    2.38292580E+10    7.42892982E+06    2.46007332E+05    8.58372632E-03    2.82266797E-03
 448    2.23500067E-01    2.35955118E+10    7.38911876E+06    2.45789862E+05    8.61464133E-03    2.80055101E-03
 449    2.24000067E-01    2.33642060E+10    7.34949372E+06    2.45569212E+05    8.64567738E-03    2.77863725E-03
 450    2.24500067E-01    2.31353138E+10    7.31005434E+06    2.45345414E+05    8.67683476E-03    2.75692450E-03
 451    2.25000067E-01    2.29088088E+10    7.27080027E+06    2.45118500E+05    8.70811378E-03    2.73541062E-03
 452    2.25500067E-01    2.26846649E+10    7.23173114E+06    2.44888501E+05    8.73951473E-03    2.71409348E-03
 453    2.26000067E-01    2.24628562E+10    7.19284657E+06    2.44655448E+05    8.77103792E-03    2.69297098E-03
 454    2.26500067E-01    2.22433570E+10    7.15414618E+06    2.44419373E+05    8.80268363E-03    2.67204106E-03
 455    2.27000067E-01    2.20261423E+10    7.11562958E+06    2.44180307E+05    8.83445218E-03    2.65130166E-03
 456    2.27500067E-01    2.18111869E+10    7.07729635E+06    2.43938281E+05    8.86634385E-03    2.63075076E-03
 457    2.28000067E-01    2.15984661E+10    7.03914608E+06    2.43693324E+05    8.89835896E-03    2.61038636E-03
 458    2.28500067E-01    2.13879556E+10    7.00117836E+06    2.43445469E+05    8.93049780E-03    2.59020649E-03
 459    2.29000067E-01    2.11796311E+10    6.96339276E+06    2.43194744E+05    8.96276067E-03    2.57020920E-03
 460    2.29500067E-01    2.09734688E+10    6.92578884E+06    2.42941180E+05    8.99514787E-03    2.55039256E-03
 461    2.30000067E-01    2.07694450E+10    6.88836615E+06    2.42684808E+05    9.02765970E-03    2.53075466E-03
 462    2.30500067E-01    2.05675364E+10    6.85112424E+06    2.42425656E+05    9.06029647E-03    2.51129364E-03
 463    2.31000067E-01    2.03677199E+10    6.81406266E+06    2.42163755E+05    9.09305847E-03    2.49200761E-03
 464    2.31500067E-01    2.01699727E+10    6.77718094E+06    2.41899133E+05    9.12594601E-03    2.47289476E-03
 465    2.32000067E-01    1.99742721E+10    6.74047860E+06    2.41631821E+05    9.15895939E-03    2.45395327E-03
 466    2.32500067E-01    1.97805959E+10    6.70395517E+06    2.41361847E+05    9.19209891E-03    2.43518134E-03
 467    2.33000067E-01    1.95889219E+10    6.66761015E+06    2.41089240E+05    9.22536487E-03    2.41657719E-03
 468    2.33500067E-01    1.93992284E+10    6.63144306E+06    2.40814029E+05    9.25875758E-03    2.39813909E-03
 469    2.34000067E-01    1.92114938E+10    6.59545340E+06    2.40536242E+05    9.29227733E-03    2.37986530E-03
 470    2.34500067E-01    1.90256967E+10    6.55964066E+06    2.40255909E+05    9.32592444E-03    2.36175411E-03
 471    2.35000067E-01    1.88418160E+10    6.52400433E+06    2.39973056E+05    9.35969921E-03    2.34380383E-03
 472    2.35500067E-01    1.86598309E+10    6.48854389E+06    2.39687712E+05    9.39360193E-03    2.32601280E-03
 473    2.36000067E-01    1.84797207E+10    6.45325883E+06    2.39399906E+05    9.42763292E-03    2.30837935E-03
 474    2.36500067E-01    1.83014651E+10    6.41814861E+06    2.39109664E+05    9.46179247E-03    2.29090187E-03
 475    2.37000067E-01    1.81250439E+10    6.38321270E+06    2.38817014E+05    9.49608089E-03    2.27357875E-03
 476    2.37500067E-01    1.79504370E+10    6.34845057E+06    2.38521983E+05    9.53049849E-03    2.25640838E-03
 477    2.38000067E-01    1.77776249E+10    6.31386167E+06    2.38224599E+05    9.56504556E-03    2.23938920E-03
 478    2.38500067E-01    1.76065881E+10    6.27944546E+06    2.37924889E+05    9.59972242E-03    2.22251966E-03
 479    2.39000067E-01    1.74373071E+10    6.24520139E+06    2.37622880E+05    9.63452937E-03    2.20579821E-03
 480    2.39500067E-01    1.72697631E+10    6.21112890E+06    2.37318597E+05    9.66946672E-03    2.18922334E-03
 481    2.40000067E-01    1.71039371E+10    6.17722742E+06    2.37012068E+05    9.70453476E-03    2.17279355E-03
 482    2.40500067E-01    1.69398105E+10    6.14349640E+06    2.36703319E+05    9.73973381E-03    2.15650735E-03
 483    2.41000067E-01    1.67773650E+10    6.10993527E+06    2.36392376E+05    9.77506418E-03    2.14036328E-03
 484    2.41500067E-01    1.66165822E+10    6.07654345E+06    2.36079265E+05    9.81052616E-03    2.12435989E-03
 485    2.42000067E-01    1.64574441E+10    6.04332038E+06    2.35764012E+05    9.84612006E-03    2.10849575E-03
 486    2.42500067E-01    1.62999331E+10    6.01026546E+06    2.35446642E+05    9.88184619E-03    2.09276943E-03
 487    2.43000067E-01    1.61440313E+10    5.97737813E+06    2.35127181E+05    9.91770487E-03    2.07717956E-03
 488    2.43500067E-01    1.59897216E+10    5.94465778E+06    2.34805654E+05    9.95369638E-03    2.06172473E-03
 489    2.44000067E-01    1.58369865E+10    5.91210384E+06    2.34482086E+05    9.98982105E-03    2.04640359E-03
 490    2.44500067E-01    1.56858091E+10    5.87971572E+06    2.34156503E+05    1.00260792E-02    2.03121478E-03
 491    2.45000067E-01    1.55361727E+10    5.84749281E+06    2.33828928E+05    1.00624711E-02    2.01615697E-03
 492    2.45500067E-01    1.53880604E+10    5.81543452E+06    2.33499387E+05    1.00989970E-02    2.00122883E-03
 493    2.46000067E-01    1.52414559E+10    5.78354025E+06    2.33167903E+05    1.01356574E-02    1.98642907E-03
 494    2.46500067E-01    1.50963430E+10    5.75180940E+06    2.32834502E+05    1.01724524E-02    1.97175640E-03
 495    2.47000067E-01    1.49527055E+10    5.72024135E+06    2.32499208E+05    1.02093825E-02    1.95720953E-03
 496    2.47500067E-01    1.48105274E+10    5.68883551E+06    2.32162043E+05    1.02464478E-02    1.94278721E-03
 497    2.48000067E-01    1.46697932E+10    5.65759127E+06    2.31823032E+05    1.02836488E-02    1.92848819E-03
 498    2.48500067E-01    1.45304873E+10    5.62650800E+06    2.31482199E+05    1.03209857E-02    1.91431124E-03
 499    2.49000067E-01    1.43925941E+10    5.59558511E+06    2.31139567E+05    1.03584588E-02    1.90025515E-03
 500    2.49500067E-01    1.42560987E+10    5.56482196E+06    2.30795159E+05    1.03960685E-02    1.88631871E-03
 501    2.50000067E-01    1.41209859E+10    5.53421795E+06    2.30448999E+05    1.04338150E-02    1.87250072E-03
 502    2.50500067E-01    1.39872409E+10    5.50377246E+06    2.30101108E+05    1.04716986E-02    1.85880002E-03
 503    2.51000067E-01    1.38548489E+10    5.47348485E+06    2.29751511E+05    1.05097198E-02    1.84521544E-03
 504    2.51500067E-01    1.37237955E+10    5.44335452E+06    2.29400229E+05    1.05478787E-02    1.83174583E-03
 505    2.52000067E-01    1.35940662E+10    5.41338083E+06    2.29047285E+05    1.05861758E-02    1.81839006E-03
 506    2.52500067E-01    1.34656469E+10    5.38356317E+06    2.28692702E+05    1.06246112E-02    1.80514699E-03
 507    2.53000067E-01    1.33385236E+10    5.35390090E+06    2.28336501E+05    1.06631853E-02    1.79201553E-03
 508    2.53500067E-01    1.32126822E+10    5.32439339E+06    2.27978705E+05    1.07018985E-02    1.77899456E-03
 509    2.54000067E-01    1.30881091E+10    5.29504003E+06    2.27619335E+05    1.07407510E-02    1.76608301E-03
 510    2.54500067E-01    1.29647908E+10    5.26584017E+06    2.27258412E+05    1.07797432E-02    1.75327979E-03
 511    2.55000067E-01    1.28427137E+10    5.23679319E+06    2.26895959E+05    1.08188753E-02    1.74058386E-03
 512    2.55500067E-01    1.27218647E+10    5.20789845E+06    2.26531997E+05    1.08581477E-02    1.72799415E-03
 513    2.56000067E-01    1.26022305E+10    5.17915533E+06    2.26166547E+05    1.08975606E-02    1.71550963E-03
 514    2.56500067E-01    1.24837982E+10    5.15056319E+06    2.25799629E+05    1.09371145E-02    1.70312928E-03
 515    2.57000067E-01    1.23665549E+10    5.12212139E+06    2.25431265E+05    1.09768096E-02    1.69085207E-03
 516    2.57500067E-01    1.22504880E+10    5.09382931E+06    2.25061476E+05    1.10166461E-02    1.67867701E-03
 517    2.58000067E-01    1.21355849E+10    5.06568630E+06    2.24690281E+05    1.10566246E-02    1.66660310E-03
 518    2.58500067E-01    1.20218332E+10    5.03769173E+06    2.24317702E+05    1.10967451E-02    1.65462936E-03
 519    2.59000067E-01    1.19092207E+10    5.00984498E+06    2.23943758E+05    1.11370081E-02    1.64275482E-03
 520    2.59500067E-01    1.17977351E+10    4.98214539E+06    2.23568470E+05    1.11774139E-02    1.63097852E-03
 521    2.60000067E-01    1.16873645E+10    4.95459234E+06    2.23191858E+05    1.12179628E-02    1.61929950E-03
 522    2.60500067E-01    1.15780970E+10    4.92718519E+06    2.22813940E+05    1.12586550E-02    1.60771684E-03
 523    2.61000067E-01    1.14699209E+10    4.89992330E+06    2.22434738E+05    1.12994910E-02    1.59622961E-03
 524    2.61500067E-01    1.13628246E+10    4.87280605E+06    2.22054271E+05    1.13404710E-02    1.58483688E-03
 525    2.62000067E-01    1.12567967E+10    4.84583278E+06    2.21672557E+05    1.13815953E-02    1.57353775E-03
 526    2.62500067E-01    1.11518256E+10    4.81900287E+06    2.21289616E+05    1.14228643E-02    1.56233132E-03
 527    2.63000067E-01    1.10479004E+10    4.79231569E+06    2.20905467E+05    1.14642782E-02    1.55121670E-03
 528    2.63500067E-01    1.09450098E+10    4.76577058E+06    2.20520129E+05    1.15058375E-02    1.54019301E-03
 529    2.64000067E-01    1.08431429E+10    4.73936694E+06    2.20133621E+05    1.15475423E-02    1.52925939E-03
 530    2.64500067E-01    1.07422888E+10    4.71310410E+06    2.19745960E+05    1.15893930E-02    1.51841498E-03
 531    2.65000067E-01    1.06424368E+10    4.68698145E+06    2.19357167E+05    1.16313899E-02    1.50765892E-03
 532    2.65500067E-01    1.05435764E+10    4.66099835E+06    2.18967258E+05    1.16735334E-02    1.49699038E-03
 533    2.66000067E-01    1.04456970E+10    4.63515416E+06    2.18576253E+05    1.17158237E-02    1.48640852E-03
 534    2.66500067E-01    1.03487882E+10    4.60944826E+06    2.18184169E+05    1.17582612E-02    1.47591253E-03
 535    2.67000067E-01    1.02528398E+10    4.58388001E+06    2.17791024E+05    1.18008462E-02    1.46550159E-03
 536    2.67500067E-01    1.01578417E+10    4.55844878E+06    2.17396835E+05    1.18435790E-02    1.45517490E-03
 537    2.68000067E-01    1.00637838E+10    4.53315394E+06    2.17001621E+05    1.18864599E-02    1.44493166E-03
 538    2.68500067E-01    9.97065618E+09    4.50799486E+06    2.16605399E+05    1.19294892E-02    1.43477108E-03
 539    2.69000067E-01    9.87844908E+09    4.48297091E+06    2.16208186E+05    1.19726673E-02    1.42469238E-03
 540    2.69500067E-01    9.78715278E+09    4.45808147E+06    2.15809999E+05    1.20159944E-02    1.41469480E-03
 541    2.70000067E-01    9.69675769E+09    4.43332590E+06    2.15410856E+05    1.20594709E-02    1.40477758E-03
 542    2.70500067E-01    9.60725432E+09    4.40870358E+06    2.15010773E+05    1.21030972E-02    1.39493996E-03
 543    2.71000067E-01    9.51863330E+09    4.38421388E+06    2.14609767E+05    1.21468734E-02    1.38518119E-03
 544    2.71500067E-01    9.43088534E+09    4.35985619E+06    2.14207855E+05    1.21907999E-02    1.37550054E-03
 545    2.72000067E-01    9.34400129E+09    4.33562987E+06    2.13805052E+05    1.22348771E-02    1.36589728E-03
 546    2.72500067E-01    9.25797206E+09    4.31153430E+06    2.13401377E+05    1.22791053E-02    1.35637069E-03
 547    2.73000067E-01    9.17278868E+09    4.28756888E+06    2.12996844E+05    1.23234847E-02    1.34692005E-03
 548    2.73500067E-01    9.08844229E+09    4.26373296E+06    2.12591470E+05    1.23680157E-02    1.33754467E-03
 549    2.74000067E-01    9.00492412E+09    4.24002594E+06    2.12185271E+05    1.24126987E-02    1.32824383E-03
 550    2.74500067E-01    8.92222548E+09    4.21644721E+06    2.11778262E+05    1.24575339E-02    1.31901685E-03
 551    2.75000067E-01    8.84033780E+09    4.19299613E+06    2.11370460E+05    1.25025216E-02    1.30986304E-03
 552    2.75500067E-01    8.75925259E+09    4.16967210E+06    2.10961880E+05    1.25476622E-02    1.30078173E-03
 553    2.76000067E-01    8.67896146E+09    4.14647451E+06    2.10552537E+05    1.25929560E-02    1.29177225E-03
 554    2.76500067E-01    8.59945612E+09    4.12340274E+06    2.10142447E+05    1.26384032E-02    1.28283394E-03
 555    2.77000067E-01    8.52072835E+09    4.10045618E+06    2.09731625E+05    1.26840043E-02    1.27396615E-03
 556    2.77500067E-01    8.44277005E+09    4.07763422E+06    2.09320086E+05    1.27297596E-02    1.26516821E-03
 557    2.78000067E-01    8.36557318E+09    4.05493626E+06    2.08907845E+05    1.27756693E-02    1.25643950E-03
 558    2.78500067E-01    8.28912980E+09    4.03236169E+06    2.08494917E+05    1.28217338E-02    1.24777938E-03
 559    2.79000067E-01    8.21343207E+09    4.00990990E+06    2.08081316E+05    1.28679533E-02    1.23918722E-03
 560    2.79500067E-01    8.13847223E+09    3.98758030E+06    2.07667057E+05    1.29143283E-02    1.23066240E-03
 561    2.80000067E-01    8.06424259E+09    3.96537227E+06    2.07252155E+05    1.29608591E-02    1.22220431E-03
 562    2.80500067E-01    7.99073556E+09    3.94328522E+06    2.06836623E+05    1.30075458E-02    1.21381233E-03
 563    2.81000067E-01    7.91794362E+09    3.92131856E+06    2.06420477E+05    1.30543890E-02    1.20548586E-03
 564    2.81500067E-01    7.84585936E+09    3.89947168E+06    2.06003730E+05    1.31013888E-02    1.19722432E-03
 565    2.82000067E-01    7.77447543E+09    3.87774399E+06    2.05586395E+05    1.31485457E-02    1.18902711E-03
 566    2.82500067E-01    7.70378455E+09    3.85613489E+06    2.05168488E+05    1.31958599E-02    1.18089365E-03
 567    2.83000067E-01    7.63377955E+09    3.83464380E+06    2.04750022E+05    1.32433317E-02    1.17282335E-03
 568    2.83500067E-01    7.56445332E+09    3.81327012E+06    2.04331009E+05    1.32909615E-02    1.16481566E-03
 569    2.84000067E-01    7.49579883E+09    3.79201327E+06    2.03911465E+05    1.33387496E-02    1.15687000E-03
 570    2.84500067E-01    7.42780913E+09    3.77087265E+06    2.03491402E+05    1.33866963E-02    1.14898582E-03
 571    2.85000067E-01    7.36047734E+09    3.74984770E+06    2.03070833E+05    1.34348020E-02    1.14116256E-03
 572    2.85500067E-01    7.29379666E+09    3.72893781E+06    2.02649772E+05    1.34830669E-02    1.13339968E-03
 573    2.86000067E-01    7.22776036E+09    3.70814242E+06    2.02228231E+05    1.35314913E-02    1.12569663E-03
 574    2.86500067E-01    7.16236181E+09    3.68746093E+06    2.01806224E+05    1.35800757E-02    1.11805287E-03
 575    2.87000067E-01    7.09759441E+09    3.66689278E+06    2.01383763E+05    1.36288203E-02    1.11046789E-03
 576    2.87500067E-01    7.03345166E+09    3.64643739E+06    2.00960862E+05    1.36777254E-02    1.10294114E-03
 577    2.88000067E-01    6.96992712E+09    3.62609419E+06    2.00537532E+05    1.37267913E-02    1.09547212E-03
 578    2.88500067E-01    6.90701443E+09    3.60586260E+06    2.00113786E+05    1.37760185E-02    1.08806030E-03
 579    2.89000067E-01    6.84470729E+09    3.58574205E+06    1.99689637E+05    1.38254071E-02    1.08070518E-03
 580    2.89500067E-01    6.78299947E+09    3.56573197E+06    1.99265097E+05    1.38749576E-02    1.07340625E-03
 581    2.90000067E-01    6.72188482E+09    3.54583181E+06    1.98840178E+05    1.39246702E-02    1.06616302E-03
 582    2.90500067E-01    6.66135723E+09    3.52604099E+06    1.98414892E+05    1.39745453E-02    1.05897499E-03
 583    2.91000067E-01    6.60141070E+09    3.50635896E+06    1.97989250E+05    1.40245831E-02    1.05184168E-03
 584    2.91500067E-01    6.54203925E+09    3.48678515E+06    1.97563266E+05    1.40747841E-02    1.04476259E-03
 585    2.92000067E-01    6.48323699E+09    3.46731900E+06    1.97136950E+05    1.41251485E-02    1.03773725E-03
 586    2.92500067E-01    6.42499809E+09    3.44795997E+06    1.96710315E+05    1.41756766E-02    1.03076519E-03
 587    2.93000067E-01    6.36731678E+09    3.42870749E+06    1.96283371E+05    1.42263688E-02    1.02384594E-03
 588    2.93500067E-01    6.31018735E+09    3.40956101E+06    1.95856130E+05    1.42772254E-02    1.01697903E-03
 589    2.94000067E-01    6.25360417E+09    3.39051999E+06    1.95428604E+05    1.43282467E-02    1.01016401E-03
 590    2.94500067E-01    6.19756165E+09    3.37158388E+06    1.95000804E+05    1.43794331E-02    1.00340041E-03
 591    2.95000067E-01    6.14205426E+09    3.35275212E+06    1.94572740E+05    1.44307848E-02    9.96687793E-04
 592    2.95500067E-01    6.08707656E+09    3.33402418E+06    1.94144424E+05    1.44823022E-02    9.90025709E-04
 593    2.96000067E-01    6.03262313E+09    3.31539951E+06    1.93715867E+05    1.45339856E-02    9.83413717E-04
 594    2.96500067E-01    5.97868863E+09    3.29687758E+06    1.93287080E+05    1.45858354E-02    9.76851381E-04
 595    2.97000067E-01    5.92526778E+09    3.27845785E+06    1.92858073E+05    1.46378517E-02    9.70338267E-04
 596    2.97500067E-01    5.87235535E+09    3.26013978E+06    1.92428857E+05    1.46900351E-02    9.63873949E-04
 597    2.98000067E-01    5.81994616E+09    3.24192283E+06    1.91999443E+05    1.47423858E-02    9.57458001E-04
 598    2.98500067E-01    5.76803511E+09    3.22380648E+06    1.91569840E+05    1.47949041E-02    9.51090005E-04
 599    2.99000067E-01    5.71661712E+09    3.20579020E+06    1.91140060E+05    1.48475903E-02    9.44769546E-04
 600    2.99500067E-01    5.66568720E+09    3.18787346E+06    1.90710112E+05    1.49004448E-02    9.38496212E-04
 601    3.00000067E-01    5.61524038E+09    3.17005574E+06    1.90280007E+05    1.49534679E-02    9.32269596E-04
 602    3.00500067E-01    5.56527178E+09    3.15233651E+06    1.89849755E+05    1.50066599E-02    9.26089296E-04
 603    3.01000067E-01    5.51577655E+09    3.13471525E+06    1.89419366E+05    1.50600212E-02    9.19954912E-04
 604    3.01500067E-01    5.46674988E+09    3.11719145E+06    1.88988849E+05    1.51135520E-02    9.13866050E-04
 605    3.02000067E-01    5.41818705E+09    3.09976458E+06    1.88558215E+05    1.51672527E-02    9.07822318E-04
 606    3.02500067E-01    5.37008336E+09    3.08243414E+06    1.88127473E+05    1.52211236E-02    9.01823329E-04
 607    3.03000067E-01    5.32243417E+09    3.06519960E+06    1.87696632E+05    1.52751651E-02    8.95868700E-04
 608    3.03500067E-01    5.27523489E+09    3.04806047E+06    1.87265703E+05    1.53293774E-02    8.89958052E-04
 609    3.04000067E-01    5.22848097E+09    3.03101623E+06    1.86834694E+05    1.53837609E-02    8.84091009E-04
 610    3.04500067E-01    5.18216793E+09    3.01406638E+06    1.86403616E+05    1.54383159E-02    8.78267198E-04
 611    3.05000067E-01    5.13629133E+09    2.99721042E+06    1.85972477E+05    1.54930427E-02    8.72486251E-04
 612    3.05500067E-01    5.09084675E+09    2.98044783E+06    1.85541286E+05    1.55479417E-02    8.66747804E-04
 613    3.06000067E-01    5.04582987E+09    2.96377813E+06    1.85110053E+05    1.56030132E-02    8.61051495E-04
 614    3.06500067E-01    5.00123636E+09    2.94720082E+06    1.84678786E+05    1.56582575E-02    8.55396967E-04
 615    3.07000067E-01    4.95706198E+09    2.93071539E+06    1.84247495E+05    1.57136749E-02    8.49783865E-04
 616    3.07500067E-01    4.91330252E+09    2.91432137E+06    1.83816188E+05    1.57692658E-02    8.44211839E-04
 617    3.08000067E-01    4.86995380E+09    2.89801826E+06    1.83384874E+05    1.58250304E-02    8.38680541E-04
 618    3.08500067E-01    4.82701172E+09    2.88180556E+06    1.82953562E+05    1.58809692E-02    8.33189629E-04
 619    3.09000067E-01    4.78447218E+09    2.86568280E+06    1.82522260E+05    1.59370824E-02    8.27738760E-04
 620    3.09500067E-01    4.74233116E+09    2.84964949E+06    1.82090977E+05    1.59933703E-02    8.22327599E-04
 621    3.10000067E-01    4.70058466E+09    2.83370515E+06    1.81659721E+05    1.60498334E-02    8.16955811E-04
 622    3.10500067E-01    4.65922874E+09    2.81784929E+06    1.81228500E+05    1.61064718E-02    8.11623065E-04
 623    3.11000067E-01    4.61825949E+09    2.80208145E+06    1.80797324E+05    1.61632860E-02    8.06329035E-04
 624    3.11500067E-01    4.57767305E+09    2.78640114E+06    1.80366199E+05    1.62202762E-02    8.01073395E-04
 625    3.12000067E-01    4.53746559E+09    2.77080789E+06    1.79935134E+05    1.62774428E-02    7.95855825E-04
 626    3.12500067E-01    4.49763333E+09    2.75530124E+06    1.79504138E+05    1.63347861E-02    7.90676007E-04
 627    3.13000067E-01    4.45817253E+09    2.73988071E+06    1.79073217E+05    1.63923065E-02    7.85533625E-04
 628    3.13500067E-01    4.41907948E+09    2.72454583E+06    1.78642380E+05    1.64500042E-02    7.80428368E-04
 629    3.14000067E-01    4.38035053E+09    2.70929615E+06    1.78211635E+05    1.65078796E-02    7.75359928E-04
 630    3.14500067E-01    4.34198204E+09    2.69413119E+06    1.77780990E+05    1.65659330E-02    7.70327997E-04
 631    3.15000067E-01    4.30397043E+09    2.67905050E+06    1.77350451E+05    1.66241647E-02    7.65332273E-04
 632    3.15500067E-01    4.26631215E+09    2.66405362E+06    1.76920028E+05    1.66825752E-02    7.60372456E-04
 633    3.16000067E-01    4.22900370E+09    2.64914010E+06    1.76489726E+05    1.67411646E-02    7.55448248E-04
 634    3.16500067E-01    4.19204160E+09    2.63430948E+06    1.76059554E+05    1.67999333E-02    7.50559356E-04
 635    3.17000067E-01    4.15542241E+09    2.61956130E+06    1.75629518E+05    1.68588816E-02    7.45705488E-04
 636    3.17500067E-01    4.11914273E+09    2.60489513E+06    1.75199627E+05    1.69180100E-02    7.40886354E-04
 637    3.18000067E-01    4.08319921E+09    2.59031051E+06    1.74769887E+05    1.69773186E-02    7.36101669E-04
 638    3.18500067E-01    4.04758850E+09    2.57580699E+06    1.74340306E+05    1.70368078E-02    7.31351150E-04
 639    3.19000067E-01    4.01230732E+09    2.56138414E+06    1.73910890E+05    1.70964780E-02    7.26634515E-04
 640    3.19500067E-01    3.97735240E+09    2.54704151E+06    1.73481646E+05    1.71563295E-02    7.21951488E-04
 641    3.20000067E-01    3.94272054E+09    2.53277867E+06    1.73052583E+05    1.72163626E-02    7.17301792E-04
 642    3.20500067E-01    3.90840852E+09    2.51859517E+06    1.72623705E+05    1.72765776E-02    7.12685155E-04
 643    3.21000067E-01    3.87441320E+09    2.50449058E+06    1.72195020E+05    1.73369749E-02    7.08101307E-04
 644    3.21500067E-01    3.84073145E+09    2.49046448E+06    1.71766536E+05    1.73975547E-02    7.03549980E-04
 645    3.22000067E-01    3.80736019E+09    2.47651642E+06    1.71338257E+05    1.74583175E-02    6.99030909E-04
 646    3.22500067E-01    3.77429635E+09    2.46264599E+06    1.70910192E+05    1.75192634E-02    6.94543832E-04
 647    3.23000067E-01    3.74153691E+09    2.44885275E+06    1.70482346E+05    1.75803930E-02    6.90088488E-04
 648    3.23500067E-01    3.70907888E+09    2.43513628E+06    1.70054727E+05    1.76417064E-02    6.85664620E-04
 649    3.24000067E-01    3.67691928E+09    2.42149616E+06    1.69627339E+05    1.77032041E-02    6.81271972E-04
 650    3.24500067E-01    3.64505520E+09    2.40793196E+06    1.69200190E+05    1.77648863E-02    6.76910292E-04
 651    3.25000067E-01    3.61348372E+09    2.39444328E+06    1.68773287E+05    1.78267534E-02    6.72579330E-04
 652    3.25500067E-01    3.58220198E+09    2.38102970E+06    1.68346634E+05    1.78888056E-02    6.68278836E-04
 653    3.26000067E-01    3.55120714E+09    2.36769079E+06    1.67920238E+05    1.79510434E-02    6.64008566E-04
 654    3.26500067E-01    3.52049639E+09    2.35442616E+06    1.67494106E+05    1.80134671E-02    6.59768275E-04
