 GLOBAL PARAMETERS
 
 m [kg]                                          :    2.27487152E+12
 R [km]                                          :    9.99000363E-01
 Mean Density [g/cm^3]                           :    5.44717499E-01
 C/mR^2 (Total Moment of Inertia Respect to z)   :    3.25942527E-01
 C20                                             :    1.02070635E-04
 C22                                             :    3.06496613E-05
 ekf (Equivalent Fluid Love Number)              :    8.97917764E-01
 H(n)                                            :    7.59167106E-01
 
 PARAMETERS ON SURFACE
 
 a-R [km]                                        :    3.02054303E-04
 b-R [km]                                        :   -8.64276523E-05
 c-R [km]                                        :   -2.15553999E-04
 
 f1=(a-c)/a                                      :    5.17969613E-04
 f2=(b-c)/b                                      :    1.29266735E-04
 f3=(a-b)/a                                      :    3.88702878E-04
 
 EQUIVALENT HOMOGENEOUS SOLUTIONS
 
 f_Jeans                                         :    5.12012277E-04
 f_MacLaurin                                     :    1.70274415E-04
 f_Roche                                         :    6.82286692E-04
 
===================================================================================================================================================
 
   i    R(i)              rho(i)            mlay(i)           Clay(i)           H(i)              kl(i)          
 425    2.12500363E-01    9.71271191E+11    2.74927042E+08    8.25854924E+06    6.43949813E-01    2.02113670E-02
 426    2.13000363E-01    9.71135026E+11    2.76185139E+08    8.33547479E+06    6.43965097E-01    2.01619923E-02
 427    2.13500363E-01    9.70998533E+11    2.77445828E+08    8.41292801E+06    6.43980419E-01    2.01128425E-02
 428    2.14000363E-01    9.70861712E+11    2.78709109E+08    8.49091117E+06    6.43995779E-01    2.00639160E-02
 429    2.14500363E-01    9.70724563E+11    2.79974977E+08    8.56942657E+06    6.44011177E-01    2.00152113E-02
 430    2.15000363E-01    9.70587086E+11    2.81243430E+08    8.64847649E+06    6.44026614E-01    1.99667268E-02
 431    2.15500363E-01    9.70449281E+11    2.82514466E+08    8.72806323E+06    6.44042089E-01    1.99184611E-02
 432    2.16000363E-01    9.70311148E+11    2.83788083E+08    8.80818910E+06    6.44057602E-01    1.98704126E-02
 433    2.16500363E-01    9.70172687E+11    2.85064276E+08    8.88885640E+06    6.44073154E-01    1.98225797E-02
 434    2.17000363E-01    9.70033897E+11    2.86343045E+08    8.97006743E+06    6.44088744E-01    1.97749611E-02
 435    2.17500363E-01    9.69894779E+11    2.87624385E+08    9.05182450E+06    6.44104372E-01    1.97275552E-02
 436    2.18000363E-01    9.69755333E+11    2.88908295E+08    9.13412993E+06    6.44120039E-01    1.96803606E-02
 437    2.18500363E-01    9.69615558E+11    2.90194771E+08    9.21698604E+06    6.44135743E-01    1.96333759E-02
 438    2.19000363E-01    9.69475455E+11    2.91483812E+08    9.30039514E+06    6.44151487E-01    1.95865995E-02
 439    2.19500363E-01    9.69335023E+11    2.92775414E+08    9.38435956E+06    6.44167268E-01    1.95400301E-02
 440    2.20000363E-01    9.69194263E+11    2.94069574E+08    9.46888163E+06    6.44183088E-01    1.94936664E-02
 441    2.20500363E-01    9.69053173E+11    2.95366290E+08    9.55396367E+06    6.44198947E-01    1.94475068E-02
 442    2.21000363E-01    9.68911756E+11    2.96665560E+08    9.63960802E+06    6.44214843E-01    1.94015500E-02
 443    2.21500363E-01    9.68770009E+11    2.97967380E+08    9.72581702E+06    6.44230779E-01    1.93557946E-02
 444    2.22000363E-01    9.68627933E+11    2.99271748E+08    9.81259301E+06    6.44246753E-01    1.93102393E-02
 445    2.22500363E-01    9.68485529E+11    3.00578661E+08    9.89993832E+06    6.44262765E-01    1.92648828E-02
 446    2.23000363E-01    9.68342796E+11    3.01888116E+08    9.98785531E+06    6.44278816E-01    1.92197236E-02
 447    2.23500363E-01    9.68199733E+11    3.03200111E+08    1.00763463E+07    6.44294905E-01    1.91747606E-02
 448    2.24000363E-01    9.68056342E+11    3.04514643E+08    1.01654137E+07    6.44311033E-01    1.91299923E-02
 449    2.24500363E-01    9.67912621E+11    3.05831708E+08    1.02550599E+07    6.44327199E-01    1.90854175E-02
 450    2.25000363E-01    9.67768571E+11    3.07151305E+08    1.03452871E+07    6.44343404E-01    1.90410348E-02
 451    2.25500363E-01    9.67624192E+11    3.08473431E+08    1.04360978E+07    6.44359648E-01    1.89968431E-02
 452    2.26000363E-01    9.67479483E+11    3.09798082E+08    1.05274943E+07    6.44375930E-01    1.89528411E-02
 453    2.26500363E-01    9.67334445E+11    3.11125256E+08    1.06194790E+07    6.44392251E-01    1.89090274E-02
 454    2.27000363E-01    9.67189078E+11    3.12454950E+08    1.07120543E+07    6.44408611E-01    1.88654009E-02
 455    2.27500363E-01    9.67043381E+11    3.13787162E+08    1.08052226E+07    6.44425009E-01    1.88219604E-02
 456    2.28000363E-01    9.66897354E+11    3.15121888E+08    1.08989861E+07    6.44441446E-01    1.87787045E-02
 457    2.28500363E-01    9.66750998E+11    3.16459126E+08    1.09933474E+07    6.44457921E-01    1.87356321E-02
 458    2.29000363E-01    9.66604312E+11    3.17798873E+08    1.10883087E+07    6.44474436E-01    1.86927421E-02
 459    2.29500363E-01    9.66457296E+11    3.19141126E+08    1.11838725E+07    6.44490989E-01    1.86500332E-02
 460    2.30000363E-01    9.66309950E+11    3.20485883E+08    1.12800412E+07    6.44507581E-01    1.86075042E-02
 461    2.30500363E-01    9.66162274E+11    3.21833139E+08    1.13768171E+07    6.44524211E-01    1.85651539E-02
 462    2.31000363E-01    9.66014269E+11    3.23182894E+08    1.14742027E+07    6.44540881E-01    1.85229813E-02
 463    2.31500363E-01    9.65865933E+11    3.24535143E+08    1.15722004E+07    6.44557589E-01    1.84809852E-02
 464    2.32000363E-01    9.65717267E+11    3.25889884E+08    1.16708125E+07    6.44574336E-01    1.84391643E-02
 465    2.32500363E-01    9.65568271E+11    3.27247114E+08    1.17700415E+07    6.44591122E-01    1.83975177E-02
 466    2.33000363E-01    9.65418945E+11    3.28606830E+08    1.18698898E+07    6.44607947E-01    1.83560442E-02
 467    2.33500363E-01    9.65269289E+11    3.29969030E+08    1.19703597E+07    6.44624811E-01    1.83147426E-02
 468    2.34000363E-01    9.65119302E+11    3.31333710E+08    1.20714538E+07    6.44641713E-01    1.82736119E-02
 469    2.34500363E-01    9.64968984E+11    3.32700867E+08    1.21731743E+07    6.44658655E-01    1.82326510E-02
 470    2.35000363E-01    9.64818337E+11    3.34070499E+08    1.22755238E+07    6.44675635E-01    1.81918588E-02
 471    2.35500363E-01    9.64667358E+11    3.35442603E+08    1.23785047E+07    6.44692655E-01    1.81512342E-02
 472    2.36000363E-01    9.64516049E+11    3.36817176E+08    1.24821194E+07    6.44709713E-01    1.81107762E-02
 473    2.36500363E-01    9.64364410E+11    3.38194214E+08    1.25863703E+07    6.44726811E-01    1.80704837E-02
 474    2.37000363E-01    9.64212439E+11    3.39573716E+08    1.26912598E+07    6.44743948E-01    1.80303556E-02
 475    2.37500363E-01    9.64060138E+11    3.40955677E+08    1.27967904E+07    6.44761123E-01    1.79903910E-02
 476    2.38000363E-01    9.63907505E+11    3.42340096E+08    1.29029646E+07    6.44778338E-01    1.79505888E-02
 477    2.38500363E-01    9.63754542E+11    3.43726968E+08    1.30097847E+07    6.44795592E-01    1.79109480E-02
 478    2.39000363E-01    9.63601248E+11    3.45116292E+08    1.31172532E+07    6.44812885E-01    1.78714676E-02
 479    2.39500363E-01    9.63447623E+11    3.46508064E+08    1.32253726E+07    6.44830217E-01    1.78321465E-02
 480    2.40000363E-01    9.63293666E+11    3.47902282E+08    1.33341453E+07    6.44847588E-01    1.77929838E-02
 481    2.40500363E-01    9.63139378E+11    3.49298942E+08    1.34435737E+07    6.44864998E-01    1.77539786E-02
 482    2.41000363E-01    9.62984759E+11    3.50698041E+08    1.35536604E+07    6.44882448E-01    1.77151297E-02
 483    2.41500363E-01    9.62829809E+11    3.52099576E+08    1.36644077E+07    6.44899936E-01    1.76764363E-02
 484    2.42000363E-01    9.62674527E+11    3.53503545E+08    1.37758181E+07    6.44917464E-01    1.76378974E-02
 485    2.42500363E-01    9.62518914E+11    3.54909944E+08    1.38878942E+07    6.44935031E-01    1.75995120E-02
 486    2.43000363E-01    9.62362969E+11    3.56318770E+08    1.40006383E+07    6.44952638E-01    1.75612792E-02
 487    2.43500363E-01    9.62206692E+11    3.57730021E+08    1.41140529E+07    6.44970284E-01    1.75231980E-02
 488    2.44000363E-01    9.62050084E+11    3.59143693E+08    1.42281405E+07    6.44987969E-01    1.74852676E-02
 489    2.44500363E-01    9.61893144E+11    3.60559784E+08    1.43429036E+07    6.45005693E-01    1.74474870E-02
 490    2.45000363E-01    9.61735872E+11    3.61978290E+08    1.44583446E+07    6.45023457E-01    1.74098552E-02
 491    2.45500363E-01    9.61578268E+11    3.63399207E+08    1.45744660E+07    6.45041260E-01    1.73723715E-02
 492    2.46000363E-01    9.61420332E+11    3.64822535E+08    1.46912703E+07    6.45059103E-01    1.73350348E-02
 493    2.46500363E-01    9.61262064E+11    3.66248268E+08    1.48087600E+07    6.45076984E-01    1.72978443E-02
 494    2.47000363E-01    9.61103464E+11    3.67676404E+08    1.49269376E+07    6.45094906E-01    1.72607990E-02
 495    2.47500363E-01    9.60944531E+11    3.69106941E+08    1.50458056E+07    6.45112867E-01    1.72238982E-02
 496    2.48000363E-01    9.60785267E+11    3.70539874E+08    1.51653664E+07    6.45130867E-01    1.71871410E-02
 497    2.48500363E-01    9.60625670E+11    3.71975201E+08    1.52856225E+07    6.45148907E-01    1.71505264E-02
 498    2.49000363E-01    9.60465741E+11    3.73412919E+08    1.54065765E+07    6.45166986E-01    1.71140537E-02
 499    2.49500363E-01    9.60305479E+11    3.74853025E+08    1.55282308E+07    6.45185105E-01    1.70777219E-02
 500    2.50000363E-01    9.60144885E+11    3.76295515E+08    1.56505880E+07    6.45203263E-01    1.70415303E-02
 501    2.50500363E-01    9.59983958E+11    3.77740387E+08    1.57736504E+07    6.45221461E-01    1.70054779E-02
 502    2.51000363E-01    9.59822698E+11    3.79187637E+08    1.58974208E+07    6.45239698E-01    1.69695640E-02
 503    2.51500363E-01    9.59661105E+11    3.80637262E+08    1.60219015E+07    6.45257975E-01    1.69337878E-02
 504    2.52000363E-01    9.59499180E+11    3.82089259E+08    1.61470950E+07    6.45276292E-01    1.68981483E-02
 505    2.52500363E-01    9.59336922E+11    3.83543626E+08    1.62730040E+07    6.45294649E-01    1.68626449E-02
 506    2.53000363E-01    9.59174331E+11    3.85000358E+08    1.63996308E+07    6.45313045E-01    1.68272767E-02
 507    2.53500363E-01    9.59011406E+11    3.86459453E+08    1.65269780E+07    6.45331481E-01    1.67920429E-02
 508    2.54000363E-01    9.58848149E+11    3.87920908E+08    1.66550482E+07    6.45349956E-01    1.67569427E-02
 509    2.54500363E-01    9.58684558E+11    3.89384719E+08    1.67838438E+07    6.45368471E-01    1.67219753E-02
 510    2.55000363E-01    9.58520634E+11    3.90850883E+08    1.69133674E+07    6.45387026E-01    1.66871400E-02
 511    2.55500363E-01    9.58356377E+11    3.92319397E+08    1.70436215E+07    6.45405621E-01    1.66524359E-02
 512    2.56000363E-01    9.58191786E+11    3.93790258E+08    1.71746087E+07    6.45424256E-01    1.66178623E-02
 513    2.56500363E-01    9.58026862E+11    3.95263463E+08    1.73063314E+07    6.45442930E-01    1.65834185E-02
 514    2.57000363E-01    9.57861605E+11    3.96739008E+08    1.74387921E+07    6.45461644E-01    1.65491037E-02
 515    2.57500363E-01    9.57696013E+11    3.98216891E+08    1.75719936E+07    6.45480399E-01    1.65149171E-02
 516    2.58000363E-01    9.57530088E+11    3.99697107E+08    1.77059382E+07    6.45499193E-01    1.64808580E-02
 517    2.58500363E-01    9.57363829E+11    4.01179655E+08    1.78406285E+07    6.45518026E-01    1.64469256E-02
 518    2.59000363E-01    9.57197236E+11    4.02664530E+08    1.79760670E+07    6.45536900E-01    1.64131193E-02
 519    2.59500363E-01    9.57030310E+11    4.04151729E+08    1.81122564E+07    6.45555814E-01    1.63794382E-02
 520    2.60000363E-01    9.56863049E+11    4.05641250E+08    1.82491991E+07    6.45574768E-01    1.63458818E-02
 521    2.60500363E-01    9.56695454E+11    4.07133089E+08    1.83868976E+07    6.45593762E-01    1.63124492E-02
 522    2.61000363E-01    9.56527525E+11    4.08627242E+08    1.85253547E+07    6.45612796E-01    1.62791397E-02
 523    2.61500363E-01    9.56359262E+11    4.10123707E+08    1.86645727E+07    6.45631869E-01    1.62459526E-02
 524    2.62000363E-01    9.56190664E+11    4.11622480E+08    1.88045542E+07    6.45650983E-01    1.62128873E-02
 525    2.62500363E-01    9.56021732E+11    4.13123558E+08    1.89453019E+07    6.45670137E-01    1.61799431E-02
 526    2.63000363E-01    9.55852466E+11    4.14626937E+08    1.90868182E+07    6.45689332E-01    1.61471192E-02
 527    2.63500363E-01    9.55682864E+11    4.16132615E+08    1.92291058E+07    6.45708566E-01    1.61144150E-02
 528    2.64000363E-01    9.55512929E+11    4.17640588E+08    1.93721671E+07    6.45727840E-01    1.60818297E-02
 529    2.64500363E-01    9.55342658E+11    4.19150852E+08    1.95160048E+07    6.45747155E-01    1.60493628E-02
 530    2.65000363E-01    9.55172053E+11    4.20663405E+08    1.96606214E+07    6.45766510E-01    1.60170135E-02
 531    2.65500363E-01    9.55001113E+11    4.22178243E+08    1.98060195E+07    6.45785905E-01    1.59847812E-02
 532    2.66000363E-01    9.54829838E+11    4.23695363E+08    1.99522016E+07    6.45805340E-01    1.59526653E-02
 533    2.66500363E-01    9.54658228E+11    4.25214762E+08    2.00991704E+07    6.45824815E-01    1.59206650E-02
 534    2.67000363E-01    9.54486283E+11    4.26736435E+08    2.02469283E+07    6.45844331E-01    1.58887797E-02
 535    2.67500363E-01    9.54314003E+11    4.28260381E+08    2.03954781E+07    6.45863887E-01    1.58570088E-02
 536    2.68000363E-01    9.54141388E+11    4.29786595E+08    2.05448222E+07    6.45883484E-01    1.58253516E-02
 537    2.68500363E-01    9.53968437E+11    4.31315074E+08    2.06949632E+07    6.45903120E-01    1.57938076E-02
 538    2.69000363E-01    9.53795150E+11    4.32845815E+08    2.08459037E+07    6.45922798E-01    1.57623760E-02
 539    2.69500363E-01    9.53621529E+11    4.34378814E+08    2.09976464E+07    6.45942515E-01    1.57310563E-02
 540    2.70000363E-01    9.53447571E+11    4.35914068E+08    2.11501937E+07    6.45962273E-01    1.56998477E-02
 541    2.70500363E-01    9.53273278E+11    4.37451574E+08    2.13035483E+07    6.45982072E-01    1.56687498E-02
 542    2.71000363E-01    9.53098650E+11    4.38991328E+08    2.14577128E+07    6.46001910E-01    1.56377619E-02
 543    2.71500363E-01    9.52923685E+11    4.40533327E+08    2.16126897E+07    6.46021790E-01    1.56068834E-02
 544    2.72000363E-01    9.52748385E+11    4.42077567E+08    2.17684816E+07    6.46041710E-01    1.55761137E-02
 545    2.72500363E-01    9.52572749E+11    4.43624046E+08    2.19250912E+07    6.46061670E-01    1.55454522E-02
 546    2.73000363E-01    9.52396776E+11    4.45172759E+08    2.20825210E+07    6.46081671E-01    1.55148982E-02
 547    2.73500363E-01    9.52220468E+11    4.46723703E+08    2.22407736E+07    6.46101713E-01    1.54844513E-02
 548    2.74000363E-01    9.52043823E+11    4.48276875E+08    2.23998517E+07    6.46121795E-01    1.54541108E-02
 549    2.74500363E-01    9.51866842E+11    4.49832272E+08    2.25597577E+07    6.46141918E-01    1.54238761E-02
 550    2.75000363E-01    9.51689525E+11    4.51389889E+08    2.27204944E+07    6.46162081E-01    1.53937467E-02
 551    2.75500363E-01    9.51511871E+11    4.52949724E+08    2.28820644E+07    6.46182286E-01    1.53637220E-02
 552    2.76000363E-01    9.51333881E+11    4.54511773E+08    2.30444701E+07    6.46202530E-01    1.53338014E-02
 553    2.76500363E-01    9.51155554E+11    4.56076032E+08    2.32077143E+07    6.46222816E-01    1.53039844E-02
 554    2.77000363E-01    9.50976890E+11    4.57642498E+08    2.33717996E+07    6.46243142E-01    1.52742703E-02
 555    2.77500363E-01    9.50797889E+11    4.59211168E+08    2.35367285E+07    6.46263510E-01    1.52446587E-02
 556    2.78000363E-01    9.50618552E+11    4.60782038E+08    2.37025036E+07    6.46283917E-01    1.52151490E-02
 557    2.78500363E-01    9.50438878E+11    4.62355105E+08    2.38691277E+07    6.46304366E-01    1.51857406E-02
 558    2.79000363E-01    9.50258867E+11    4.63930365E+08    2.40366032E+07    6.46324856E-01    1.51564330E-02
 559    2.79500363E-01    9.50078518E+11    4.65507814E+08    2.42049329E+07    6.46345386E-01    1.51272257E-02
 560    2.80000363E-01    9.49897833E+11    4.67087450E+08    2.43741192E+07    6.46365958E-01    1.50981181E-02
 561    2.80500363E-01    9.49716810E+11    4.68669267E+08    2.45441650E+07    6.46386570E-01    1.50691097E-02
 562    2.81000363E-01    9.49535449E+11    4.70253264E+08    2.47150726E+07    6.46407223E-01    1.50401999E-02
 563    2.81500363E-01    9.49353752E+11    4.71839437E+08    2.48868449E+07    6.46427917E-01    1.50113882E-02
 564    2.82000363E-01    9.49171716E+11    4.73427781E+08    2.50594843E+07    6.46448652E-01    1.49826742E-02
 565    2.82500363E-01    9.48989344E+11    4.75018294E+08    2.52329936E+07    6.46469429E-01    1.49540572E-02
 566    2.83000363E-01    9.48806633E+11    4.76610972E+08    2.54073754E+07    6.46490246E-01    1.49255368E-02
 567    2.83500363E-01    9.48623585E+11    4.78205811E+08    2.55826322E+07    6.46511104E-01    1.48971125E-02
 568    2.84000363E-01    9.48440199E+11    4.79802808E+08    2.57587667E+07    6.46532004E-01    1.48687838E-02
 569    2.84500363E-01    9.48256474E+11    4.81401959E+08    2.59357815E+07    6.46552944E-01    1.48405500E-02
 570    2.85000363E-01    9.48072412E+11    4.83003260E+08    2.61136793E+07    6.46573926E-01    1.48124109E-02
 571    2.85500363E-01    9.47888012E+11    4.84606708E+08    2.62924627E+07    6.46594948E-01    1.47843658E-02
 572    2.86000363E-01    9.47703273E+11    4.86212300E+08    2.64721344E+07    6.46616012E-01    1.47564142E-02
 573    2.86500363E-01    9.47518196E+11    4.87820032E+08    2.66526969E+07    6.46637118E-01    1.47285557E-02
 574    2.87000363E-01    9.47332781E+11    4.89429899E+08    2.68341528E+07    6.46658264E-01    1.47007898E-02
 575    2.87500363E-01    9.47147027E+11    4.91041899E+08    2.70165049E+07    6.46679452E-01    1.46731160E-02
 576    2.88000363E-01    9.46960935E+11    4.92656028E+08    2.71997558E+07    6.46700681E-01    1.46455339E-02
 577    2.88500363E-01    9.46774504E+11    4.94272283E+08    2.73839080E+07    6.46721951E-01    1.46180428E-02
 578    2.89000363E-01    9.46587735E+11    4.95890659E+08    2.75689643E+07    6.46743262E-01    1.45906425E-02
 579    2.89500363E-01    9.46400626E+11    4.97511153E+08    2.77549273E+07    6.46764615E-01    1.45633323E-02
 580    2.90000363E-01    9.46213179E+11    4.99133761E+08    2.79417996E+07    6.46786010E-01    1.45361119E-02
 581    2.90500363E-01    9.46025392E+11    5.00758480E+08    2.81295839E+07    6.46807446E-01    1.45089808E-02
 582    2.91000363E-01    9.45837267E+11    5.02385306E+08    2.83182827E+07    6.46828923E-01    1.44819384E-02
 583    2.91500363E-01    9.45648802E+11    5.04014235E+08    2.85078989E+07    6.46850441E-01    1.44549844E-02
 584    2.92000363E-01    9.45459998E+11    5.05645264E+08    2.86984348E+07    6.46872002E-01    1.44281183E-02
 585    2.92500363E-01    9.45270855E+11    5.07278388E+08    2.88898934E+07    6.46893603E-01    1.44013397E-02
 586    2.93000363E-01    9.45081372E+11    5.08913605E+08    2.90822771E+07    6.46915246E-01    1.43746481E-02
 587    2.93500363E-01    9.44891550E+11    5.10550911E+08    2.92755887E+07    6.46936931E-01    1.43480430E-02
 588    2.94000363E-01    9.44701388E+11    5.12190301E+08    2.94698307E+07    6.46958658E-01    1.43215240E-02
 589    2.94500363E-01    9.44510886E+11    5.13831773E+08    2.96650058E+07    6.46980426E-01    1.42950907E-02
 590    2.95000363E-01    9.44320045E+11    5.15475321E+08    2.98611168E+07    6.47002235E-01    1.42687426E-02
 591    2.95500363E-01    9.44128864E+11    5.17120944E+08    3.00581661E+07    6.47024086E-01    1.42424794E-02
 592    2.96000363E-01    9.43937342E+11    5.18768636E+08    3.02561566E+07    6.47045979E-01    1.42163005E-02
 593    2.96500363E-01    9.43745481E+11    5.20418395E+08    3.04550907E+07    6.47067914E-01    1.41902056E-02
 594    2.97000363E-01    9.43553279E+11    5.22070216E+08    3.06549713E+07    6.47089891E-01    1.41641942E-02
 595    2.97500363E-01    9.43360738E+11    5.23724095E+08    3.08558009E+07    6.47111909E-01    1.41382659E-02
 596    2.98000363E-01    9.43167855E+11    5.25380029E+08    3.10575822E+07    6.47133969E-01    1.41124202E-02
 597    2.98500363E-01    9.42974633E+11    5.27038015E+08    3.12603178E+07    6.47156071E-01    1.40866569E-02
 598    2.99000363E-01    9.42781070E+11    5.28698048E+08    3.14640104E+07    6.47178214E-01    1.40609754E-02
 599    2.99500363E-01    9.42587166E+11    5.30360124E+08    3.16686627E+07    6.47200400E-01    1.40353753E-02
 600    3.00000363E-01    9.42392921E+11    5.32024240E+08    3.18742773E+07    6.47222627E-01    1.40098563E-02
 601    3.00500363E-01    9.42198336E+11    5.33690392E+08    3.20808569E+07    6.47244897E-01    1.39844179E-02
 602    3.01000363E-01    9.42003410E+11    5.35358575E+08    3.22884041E+07    6.47267208E-01    1.39590597E-02
 603    3.01500363E-01    9.41808143E+11    5.37028788E+08    3.24969216E+07    6.47289561E-01    1.39337814E-02
 604    3.02000363E-01    9.41612534E+11    5.38701024E+08    3.27064121E+07    6.47311957E-01    1.39085825E-02
 605    3.02500363E-01    9.41416585E+11    5.40375281E+08    3.29168782E+07    6.47334394E-01    1.38834626E-02
 606    3.03000363E-01    9.41220294E+11    5.42051555E+08    3.31283225E+07    6.47356874E-01    1.38584214E-02
 607    3.03500363E-01    9.41023662E+11    5.43729842E+08    3.33407478E+07    6.47379395E-01    1.38334584E-02
 608    3.04000363E-01    9.40826688E+11    5.45410138E+08    3.35541566E+07    6.47401959E-01    1.38085733E-02
 609    3.04500363E-01    9.40629373E+11    5.47092439E+08    3.37685518E+07    6.47424565E-01    1.37837657E-02
 610    3.05000363E-01    9.40431716E+11    5.48776741E+08    3.39839358E+07    6.47447213E-01    1.37590352E-02
 611    3.05500363E-01    9.40233718E+11    5.50463041E+08    3.42003114E+07    6.47469903E-01    1.37343814E-02
 612    3.06000363E-01    9.40035377E+11    5.52151334E+08    3.44176813E+07    6.47492635E-01    1.37098040E-02
 613    3.06500363E-01    9.39836695E+11    5.53841617E+08    3.46360480E+07    6.47515410E-01    1.36853025E-02
 614    3.07000363E-01    9.39637671E+11    5.55533886E+08    3.48554144E+07    6.47538227E-01    1.36608767E-02
 615    3.07500363E-01    9.39438304E+11    5.57228136E+08    3.50757829E+07    6.47561086E-01    1.36365260E-02
 616    3.08000363E-01    9.39238595E+11    5.58924365E+08    3.52971564E+07    6.47583988E-01    1.36122503E-02
 617    3.08500363E-01    9.39038544E+11    5.60622567E+08    3.55195374E+07    6.47606931E-01    1.35880490E-02
 618    3.09000363E-01    9.38838151E+11    5.62322740E+08    3.57429287E+07    6.47629918E-01    1.35639219E-02
 619    3.09500363E-01    9.38637415E+11    5.64024878E+08    3.59673328E+07    6.47652947E-01    1.35398685E-02
 620    3.10000363E-01    9.38436336E+11    5.65728979E+08    3.61927526E+07    6.47676018E-01    1.35158886E-02
 621    3.10500363E-01    9.38234915E+11    5.67435038E+08    3.64191905E+07    6.47699131E-01    1.34919817E-02
 622    3.11000363E-01    9.38033150E+11    5.69143051E+08    3.66466493E+07    6.47722288E-01    1.34681476E-02
 623    3.11500363E-01    9.37831043E+11    5.70853015E+08    3.68751317E+07    6.47745486E-01    1.34443858E-02
 624    3.12000363E-01    9.37628593E+11    5.72564925E+08    3.71046403E+07    6.47768728E-01    1.34206960E-02
 625    3.12500363E-01    9.37425800E+11    5.74278777E+08    3.73351778E+07    6.47792011E-01    1.33970779E-02
 626    3.13000363E-01    9.37222663E+11    5.75994568E+08    3.75667468E+07    6.47815338E-01    1.33735311E-02
 627    3.13500363E-01    9.37019183E+11    5.77712293E+08    3.77993501E+07    6.47838707E-01    1.33500553E-02
 628    3.14000363E-01    9.36815360E+11    5.79431948E+08    3.80329902E+07    6.47862119E-01    1.33266501E-02
 629    3.14500363E-01    9.36611194E+11    5.81153530E+08    3.82676699E+07    6.47885573E-01    1.33033152E-02
 630    3.15000363E-01    9.36406683E+11    5.82877033E+08    3.85033918E+07    6.47909070E-01    1.32800503E-02
 631    3.15500363E-01    9.36201829E+11    5.84602456E+08    3.87401586E+07    6.47932610E-01    1.32568550E-02
 632    3.16000363E-01    9.35996631E+11    5.86329792E+08    3.89779730E+07    6.47956193E-01    1.32337291E-02
 633    3.16500363E-01    9.35791090E+11    5.88059039E+08    3.92168376E+07    6.47979819E-01    1.32106720E-02
 634    3.17000363E-01    9.35585204E+11    5.89790192E+08    3.94567550E+07    6.48003487E-01    1.31876837E-02
 635    3.17500363E-01    9.35378974E+11    5.91523247E+08    3.96977280E+07    6.48027198E-01    1.31647636E-02
 636    3.18000363E-01    9.35172400E+11    5.93258200E+08    3.99397592E+07    6.48050953E-01    1.31419116E-02
 637    3.18500363E-01    9.34965482E+11    5.94995047E+08    4.01828514E+07    6.48074750E-01    1.31191272E-02
 638    3.19000363E-01    9.34758219E+11    5.96733784E+08    4.04270070E+07    6.48098590E-01    1.30964102E-02
 639    3.19500363E-01    9.34550611E+11    5.98474406E+08    4.06722289E+07    6.48122473E-01    1.30737602E-02
 640    3.20000363E-01    9.34342659E+11    6.00216911E+08    4.09185196E+07    6.48146399E-01    1.30511770E-02
 641    3.20500363E-01    9.34134363E+11    6.01961293E+08    4.11658819E+07    6.48170368E-01    1.30286601E-02
 642    3.21000363E-01    9.33925721E+11    6.03707548E+08    4.14143184E+07    6.48194380E-01    1.30062094E-02
 643    3.21500363E-01    9.33716735E+11    6.05455673E+08    4.16638318E+07    6.48218435E-01    1.29838244E-02
 644    3.22000363E-01    9.33507403E+11    6.07205663E+08    4.19144247E+07    6.48242534E-01    1.29615049E-02
 645    3.22500363E-01    9.33297727E+11    6.08957514E+08    4.21660998E+07    6.48266675E-01    1.29392506E-02
 646    3.23000363E-01    9.33087705E+11    6.10711223E+08    4.24188598E+07    6.48290860E-01    1.29170612E-02
 647    3.23500363E-01    9.32877338E+11    6.12466784E+08    4.26727073E+07    6.48315088E-01    1.28949363E-02
 648    3.24000363E-01    9.32666625E+11    6.14224193E+08    4.29276450E+07    6.48339359E-01    1.28728757E-02
 649    3.24500363E-01    9.32455567E+11    6.15983448E+08    4.31836755E+07    6.48363674E-01    1.28508791E-02
 650    3.25000363E-01    9.32244163E+11    6.17744542E+08    4.34408016E+07    6.48388032E-01    1.28289462E-02
 651    3.25500363E-01    9.32032413E+11    6.19507473E+08    4.36990258E+07    6.48412433E-01    1.28070766E-02
 652    3.26000363E-01    9.31820318E+11    6.21272236E+08    4.39583509E+07    6.48436877E-01    1.27852702E-02
 653    3.26500363E-01    9.31607876E+11    6.23038827E+08    4.42187795E+07    6.48461365E-01    1.27635265E-02
 654    3.27000363E-01    9.31395088E+11    6.24807241E+08    4.44803142E+07    6.48485897E-01    1.27418453E-02
 655    3.27500363E-01    9.31181955E+11    6.26577474E+08    4.47429577E+07    6.48510471E-01    1.27202264E-02
 656    3.28000363E-01    9.30968475E+11    6.28349523E+08    4.50067128E+07    6.48535090E-01    1.26986694E-02
 657    3.28500363E-01    9.30754648E+11    6.30123383E+08    4.52715819E+07    6.48559752E-01    1.26771740E-02
 658    3.29000363E-01    9.30540475E+11    6.31899050E+08    4.55375679E+07    6.48584457E-01    1.26557401E-02
 659    3.29500363E-01    9.30325955E+11    6.33676519E+08    4.58046733E+07    6.48609206E-01    1.26343672E-02
 660    3.30000363E-01    9.30111089E+11    6.35455786E+08    4.60729008E+07    6.48633999E-01    1.26130551E-02
