 GLOBAL PARAMETERS
 
 m [kg]                                          :    6.70038113E+08
 R [km]                                          :    9.99500031E-01
 Mean Density [g/cm^3]                           :    1.60199981E-04
 C/mR^2 (Total Moment of Inertia Respect to z)   :    6.99788752E-03
 C20                                             :    1.05934458E-04
 C22                                             :    3.18098858E-05
 ekf (Equivalent Fluid Love Number)              :    2.74071659E-04
 H(n)                                            :    4.00109629E-01
 
 PARAMETERS ON SURFACE
 
 a-R [km]                                        :    4.30119598E+00
 b-R [km]                                        :   -5.04358939E-01
 c-R [km]                                        :   -6.19059686E-01
 
 f1=(a-c)/a                                      :    9.28228222E-01
 f2=(b-c)/b                                      :    2.31652646E-01
 f3=(a-b)/a                                      :    6.96575577E-01
 
 EQUIVALENT HOMOGENEOUS SOLUTIONS
 
 f_Jeans                                         :    1.74096179E+00
 f_MacLaurin                                     :    5.78972934E-01
 f_Roche                                         :    2.31993473E+00
 
===================================================================================================================================================
 
   i    R(i)              rho(i)            mlay(i)           Clay(i)           H(i)              kl(i)          
 419    2.09000031E-01    7.87015494E+08    2.15484709E+05    6.29979526E+03    4.27057701E-03    5.69704264E-04
 420    2.09500031E-01    7.76710266E+08    2.13683104E+05    6.27734771E+03    4.29699547E-03    5.64569708E-04
 421    2.10000031E-01    7.66555283E+08    2.11898374E+05    6.25496347E+03    4.32353645E-03    5.59489527E-04
 422    2.10500031E-01    7.56548115E+08    2.10130341E+05    6.23264260E+03    4.35020025E-03    5.54463037E-04
 423    2.11000031E-01    7.46686374E+08    2.08378829E+05    6.21038515E+03    4.37698719E-03    5.49489567E-04
 424    2.11500031E-01    7.36967715E+08    2.06643666E+05    6.18819116E+03    4.40389757E-03    5.44568456E-04
 425    2.12000031E-01    7.27389836E+08    2.04924680E+05    6.16606067E+03    4.43093170E-03    5.39699051E-04
 426    2.12500031E-01    7.17950473E+08    2.03221701E+05    6.14399371E+03    4.45808989E-03    5.34880711E-04
 427    2.13000031E-01    7.08647405E+08    2.01534562E+05    6.12199031E+03    4.48537246E-03    5.30112800E-04
 428    2.13500031E-01    6.99478448E+08    1.99863097E+05    6.10005051E+03    4.51277970E-03    5.25394697E-04
 429    2.14000031E-01    6.90441459E+08    1.98207143E+05    6.07817431E+03    4.54031193E-03    5.20725785E-04
 430    2.14500031E-01    6.81534329E+08    1.96566539E+05    6.05636174E+03    4.56796947E-03    5.16105459E-04
 431    2.15000031E-01    6.72754990E+08    1.94941123E+05    6.03461281E+03    4.59575261E-03    5.11533120E-04
 432    2.15500031E-01    6.64101407E+08    1.93330739E+05    6.01292753E+03    4.62366168E-03    5.07008181E-04
 433    2.16000031E-01    6.55571584E+08    1.91735230E+05    5.99130589E+03    4.65169697E-03    5.02530062E-04
 434    2.16500031E-01    6.47163558E+08    1.90154442E+05    5.96974791E+03    4.67985880E-03    4.98098189E-04
 435    2.17000031E-01    6.38875400E+08    1.88588221E+05    5.94825358E+03    4.70814747E-03    4.93711999E-04
 436    2.17500031E-01    6.30705214E+08    1.87036418E+05    5.92682290E+03    4.73656331E-03    4.89370937E-04
 437    2.18000031E-01    6.22651140E+08    1.85498883E+05    5.90545584E+03    4.76510661E-03    4.85074455E-04
 438    2.18500031E-01    6.14711348E+08    1.83975469E+05    5.88415241E+03    4.79377769E-03    4.80822012E-04
 439    2.19000031E-01    6.06884040E+08    1.82466030E+05    5.86291258E+03    4.82257685E-03    4.76613076E-04
 440    2.19500031E-01    5.99167449E+08    1.80970421E+05    5.84173632E+03    4.85150442E-03    4.72447122E-04
 441    2.20000031E-01    5.91559840E+08    1.79488501E+05    5.82062362E+03    4.88056069E-03    4.68323633E-04
 442    2.20500031E-01    5.84059505E+08    1.78020128E+05    5.79957445E+03    4.90974597E-03    4.64242098E-04
 443    2.21000031E-01    5.76664770E+08    1.76565164E+05    5.77858878E+03    4.93906058E-03    4.60202014E-04
 444    2.21500031E-01    5.69373986E+08    1.75123471E+05    5.75766657E+03    4.96850483E-03    4.56202886E-04
 445    2.22000031E-01    5.62185532E+08    1.73694912E+05    5.73680779E+03    4.99807902E-03    4.52244225E-04
 446    2.22500031E-01    5.55097819E+08    1.72279354E+05    5.71601239E+03    5.02778347E-03    4.48325547E-04
 447    2.23000031E-01    5.48109281E+08    1.70876663E+05    5.69528034E+03    5.05761848E-03    4.44446378E-04
 448    2.23500031E-01    5.41218381E+08    1.69486708E+05    5.67461158E+03    5.08758437E-03    4.40606249E-04
 449    2.24000031E-01    5.34423607E+08    1.68109359E+05    5.65400608E+03    5.11768144E-03    4.36804697E-04
 450    2.24500031E-01    5.27723473E+08    1.66744488E+05    5.63346377E+03    5.14791001E-03    4.33041267E-04
 451    2.25000031E-01    5.21116520E+08    1.65391966E+05    5.61298460E+03    5.17827038E-03    4.29315508E-04
 452    2.25500031E-01    5.14601312E+08    1.64051670E+05    5.59256852E+03    5.20876287E-03    4.25626977E-04
 453    2.26000031E-01    5.08176437E+08    1.62723474E+05    5.57221547E+03    5.23938778E-03    4.21975236E-04
 454    2.26500031E-01    5.01840509E+08    1.61407257E+05    5.55192538E+03    5.27014543E-03    4.18359856E-04
 455    2.27000031E-01    4.95592163E+08    1.60102895E+05    5.53169819E+03    5.30103612E-03    4.14780408E-04
 456    2.27500031E-01    4.89430059E+08    1.58810271E+05    5.51153384E+03    5.33206017E-03    4.11236476E-04
 457    2.28000031E-01    4.83352879E+08    1.57529264E+05    5.49143225E+03    5.36321788E-03    4.07727643E-04
 458    2.28500031E-01    4.77359326E+08    1.56259757E+05    5.47139335E+03    5.39450956E-03    4.04253502E-04
 459    2.29000031E-01    4.71448126E+08    1.55001635E+05    5.45141708E+03    5.42593553E-03    4.00813650E-04
 460    2.29500031E-01    4.65618027E+08    1.53754783E+05    5.43150334E+03    5.45749610E-03    3.97407690E-04
 461    2.30000031E-01    4.59867797E+08    1.52519087E+05    5.41165207E+03    5.48919157E-03    3.94035230E-04
 462    2.30500031E-01    4.54196224E+08    1.51294435E+05    5.39186319E+03    5.52102225E-03    3.90695883E-04
 463    2.31000031E-01    4.48602118E+08    1.50080717E+05    5.37213661E+03    5.55298846E-03    3.87389268E-04
 464    2.31500031E-01    4.43084307E+08    1.48877822E+05    5.35247225E+03    5.58509051E-03    3.84115009E-04
 465    2.32000031E-01    4.37641640E+08    1.47685642E+05    5.33287002E+03    5.61732870E-03    3.80872733E-04
 466    2.32500031E-01    4.32272983E+08    1.46504071E+05    5.31332983E+03    5.64970334E-03    3.77662076E-04
 467    2.33000031E-01    4.26977224E+08    1.45333001E+05    5.29385159E+03    5.68221475E-03    3.74482675E-04
 468    2.33500031E-01    4.21753267E+08    1.44172328E+05    5.27443522E+03    5.71486324E-03    3.71334174E-04
 469    2.34000031E-01    4.16600035E+08    1.43021949E+05    5.25508062E+03    5.74764911E-03    3.68216221E-04
 470    2.34500031E-01    4.11516469E+08    1.41881761E+05    5.23578768E+03    5.78057267E-03    3.65128469E-04
 471    2.35000031E-01    4.06501526E+08    1.40751662E+05    5.21655633E+03    5.81363424E-03    3.62070576E-04
 472    2.35500031E-01    4.01554182E+08    1.39631552E+05    5.19738645E+03    5.84683413E-03    3.59042202E-04
 473    2.36000031E-01    3.96673429E+08    1.38521332E+05    5.17827794E+03    5.88017264E-03    3.56043016E-04
 474    2.36500031E-01    3.91858275E+08    1.37420905E+05    5.15923071E+03    5.91365009E-03    3.53072687E-04
 475    2.37000031E-01    3.87107746E+08    1.36330172E+05    5.14024465E+03    5.94726678E-03    3.50130891E-04
 476    2.37500031E-01    3.82420882E+08    1.35249038E+05    5.12131965E+03    5.98102303E-03    3.47217308E-04
 477    2.38000031E-01    3.77796740E+08    1.34177409E+05    5.10245562E+03    6.01491915E-03    3.44331620E-04
 478    2.38500031E-01    3.73234392E+08    1.33115190E+05    5.08365243E+03    6.04895544E-03    3.41473515E-04
 479    2.39000031E-01    3.68732924E+08    1.32062289E+05    5.06490998E+03    6.08313222E-03    3.38642686E-04
 480    2.39500031E-01    3.64291439E+08    1.31018613E+05    5.04622816E+03    6.11744980E-03    3.35838828E-04
 481    2.40000031E-01    3.59909053E+08    1.29984073E+05    5.02760687E+03    6.15190848E-03    3.33061642E-04
 482    2.40500031E-01    3.55584897E+08    1.28958579E+05    5.00904597E+03    6.18650858E-03    3.30310830E-04
 483    2.41000031E-01    3.51318115E+08    1.27942041E+05    4.99054537E+03    6.22125040E-03    3.27586100E-04
 484    2.41500031E-01    3.47107867E+08    1.26934372E+05    4.97210493E+03    6.25613427E-03    3.24887163E-04
 485    2.42000031E-01    3.42953324E+08    1.25935485E+05    4.95372456E+03    6.29116048E-03    3.22213735E-04
 486    2.42500031E-01    3.38853672E+08    1.24945294E+05    4.93540412E+03    6.32632935E-03    3.19565534E-04
 487    2.43000031E-01    3.34808109E+08    1.23963714E+05    4.91714350E+03    6.36164119E-03    3.16942283E-04
 488    2.43500031E-01    3.30815848E+08    1.22990662E+05    4.89894259E+03    6.39709630E-03    3.14343707E-04
 489    2.44000031E-01    3.26876112E+08    1.22026053E+05    4.88080124E+03    6.43269500E-03    3.11769535E-04
 490    2.44500031E-01    3.22988139E+08    1.21069807E+05    4.86271935E+03    6.46843760E-03    3.09219501E-04
 491    2.45000031E-01    3.19151176E+08    1.20121841E+05    4.84469679E+03    6.50432441E-03    3.06693341E-04
 492    2.45500031E-01    3.15364485E+08    1.19182076E+05    4.82673344E+03    6.54035574E-03    3.04190794E-04
 493    2.46000031E-01    3.11627338E+08    1.18250431E+05    4.80882917E+03    6.57653190E-03    3.01711603E-04
 494    2.46500031E-01    3.07939019E+08    1.17326828E+05    4.79098385E+03    6.61285319E-03    2.99255514E-04
 495    2.47000031E-01    3.04298825E+08    1.16411189E+05    4.77319735E+03    6.64931994E-03    2.96822277E-04
 496    2.47500031E-01    3.00706061E+08    1.15503437E+05    4.75546956E+03    6.68593244E-03    2.94411644E-04
 497    2.48000031E-01    2.97160046E+08    1.14603497E+05    4.73780033E+03    6.72269101E-03    2.92023370E-04
 498    2.48500031E-01    2.93660107E+08    1.13711292E+05    4.72018954E+03    6.75959597E-03    2.89657215E-04
 499    2.49000031E-01    2.90205585E+08    1.12826748E+05    4.70263706E+03    6.79664761E-03    2.87312940E-04
 500    2.49500031E-01    2.86795828E+08    1.11949791E+05    4.68514275E+03    6.83384625E-03    2.84990310E-04
 501    2.50000031E-01    2.83430196E+08    1.11080349E+05    4.66770648E+03    6.87119220E-03    2.82689092E-04
 502    2.50500031E-01    2.80108060E+08    1.10218349E+05    4.65032813E+03    6.90868578E-03    2.80409058E-04
 503    2.51000031E-01    2.76828799E+08    1.09363720E+05    4.63300755E+03    6.94632728E-03    2.78149979E-04
 504    2.51500031E-01    2.73591802E+08    1.08516391E+05    4.61574462E+03    6.98411702E-03    2.75911633E-04
 505    2.52000031E-01    2.70396469E+08    1.07676293E+05    4.59853919E+03    7.02205532E-03    2.73693799E-04
 506    2.52500031E-01    2.67242208E+08    1.06843356E+05    4.58139113E+03    7.06014247E-03    2.71496258E-04
 507    2.53000031E-01    2.64128436E+08    1.06017512E+05    4.56430030E+03    7.09837880E-03    2.69318794E-04
 508    2.53500031E-01    2.61054581E+08    1.05198693E+05    4.54726658E+03    7.13676461E-03    2.67161196E-04
 509    2.54000031E-01    2.58020078E+08    1.04386833E+05    4.53028981E+03    7.17530021E-03    2.65023252E-04
 510    2.54500031E-01    2.55024371E+08    1.03581864E+05    4.51336986E+03    7.21398591E-03    2.62904755E-04
 511    2.55000031E-01    2.52066914E+08    1.02783723E+05    4.49650660E+03    7.25282202E-03    2.60805499E-04
 512    2.55500031E-01    2.49147168E+08    1.01992343E+05    4.47969988E+03    7.29180885E-03    2.58725282E-04
 513    2.56000031E-01    2.46264603E+08    1.01207662E+05    4.46294956E+03    7.33094672E-03    2.56663905E-04
 514    2.56500031E-01    2.43418697E+08    1.00429614E+05    4.44625551E+03    7.37023592E-03    2.54621168E-04
 515    2.57000031E-01    2.40608936E+08    9.96581381E+04    4.42961758E+03    7.40967678E-03    2.52596877E-04
 516    2.57500031E-01    2.37834814E+08    9.88931716E+04    4.41303563E+03    7.44926960E-03    2.50590838E-04
 517    2.58000031E-01    2.35095834E+08    9.81346531E+04    4.39650952E+03    7.48901470E-03    2.48602862E-04
 518    2.58500031E-01    2.32391504E+08    9.73825218E+04    4.38003910E+03    7.52891237E-03    2.46632760E-04
 519    2.59000031E-01    2.29721342E+08    9.66367175E+04    4.36362425E+03    7.56896294E-03    2.44680346E-04
 520    2.59500031E-01    2.27084871E+08    9.58971807E+04    4.34726480E+03    7.60916671E-03    2.42745436E-04
 521    2.60000031E-01    2.24481624E+08    9.51638526E+04    4.33096062E+03    7.64952400E-03    2.40827848E-04
 522    2.60500031E-01    2.21911140E+08    9.44366748E+04    4.31471157E+03    7.69003510E-03    2.38927403E-04
 523    2.61000031E-01    2.19372963E+08    9.37155897E+04    4.29851751E+03    7.73070034E-03    2.37043925E-04
 524    2.61500031E-01    2.16866648E+08    9.30005401E+04    4.28237828E+03    7.77152002E-03    2.35177237E-04
 525    2.62000031E-01    2.14391754E+08    9.22914697E+04    4.26629374E+03    7.81249446E-03    2.33327167E-04
 526    2.62500031E-01    2.11947846E+08    9.15883226E+04    4.25026375E+03    7.85362395E-03    2.31493544E-04
 527    2.63000031E-01    2.09534498E+08    9.08910435E+04    4.23428816E+03    7.89490883E-03    2.29676198E-04
 528    2.63500031E-01    2.07151290E+08    9.01995776E+04    4.21836684E+03    7.93634938E-03    2.27874964E-04
 529    2.64000031E-01    2.04797806E+08    8.95138708E+04    4.20249962E+03    7.97794593E-03    2.26089676E-04
 530    2.64500031E-01    2.02473638E+08    8.88338696E+04    4.18668638E+03    8.01969878E-03    2.24320171E-04
 531    2.65000031E-01    2.00178386E+08    8.81595209E+04    4.17092695E+03    8.06160824E-03    2.22566288E-04
 532    2.65500031E-01    1.97911652E+08    8.74907722E+04    4.15522120E+03    8.10367462E-03    2.20827868E-04
 533    2.66000031E-01    1.95673048E+08    8.68275717E+04    4.13956898E+03    8.14589824E-03    2.19104754E-04
 534    2.66500031E-01    1.93462188E+08    8.61698679E+04    4.12397014E+03    8.18827941E-03    2.17396790E-04
 535    2.67000031E-01    1.91278695E+08    8.55176099E+04    4.10842453E+03    8.23081842E-03    2.15703823E-04
 536    2.67500031E-01    1.89122196E+08    8.48707476E+04    4.09293201E+03    8.27351560E-03    2.14025701E-04
 537    2.68000031E-01    1.86992324E+08    8.42292309E+04    4.07749244E+03    8.31637125E-03    2.12362274E-04
 538    2.68500031E-01    1.84888718E+08    8.35930107E+04    4.06210566E+03    8.35938569E-03    2.10713393E-04
 539    2.69000031E-01    1.82811020E+08    8.29620382E+04    4.04677152E+03    8.40255921E-03    2.09078913E-04
 540    2.69500031E-01    1.80758881E+08    8.23362650E+04    4.03148989E+03    8.44589214E-03    2.07458688E-04
 541    2.70000031E-01    1.78731954E+08    8.17156435E+04    4.01626061E+03    8.48938479E-03    2.05852576E-04
 542    2.70500031E-01    1.76729900E+08    8.11001262E+04    4.00108353E+03    8.53303745E-03    2.04260434E-04
 543    2.71000031E-01    1.74752382E+08    8.04896664E+04    3.98595851E+03    8.57685045E-03    2.02682123E-04
 544    2.71500031E-01    1.72799070E+08    7.98842178E+04    3.97088540E+03    8.62082409E-03    2.01117505E-04
 545    2.72000031E-01    1.70869639E+08    7.92837344E+04    3.95586405E+03    8.66495869E-03    1.99566443E-04
 546    2.72500031E-01    1.68963767E+08    7.86881710E+04    3.94089432E+03    8.70925454E-03    1.98028802E-04
 547    2.73000031E-01    1.67081139E+08    7.80974826E+04    3.92597605E+03    8.75371197E-03    1.96504449E-04
 548    2.73500031E-01    1.65221442E+08    7.75116247E+04    3.91110910E+03    8.79833128E-03    1.94993251E-04
 549    2.74000031E-01    1.63384371E+08    7.69305533E+04    3.89629332E+03    8.84311278E-03    1.93495079E-04
 550    2.74500031E-01    1.61569623E+08    7.63542249E+04    3.88152856E+03    8.88805679E-03    1.92009803E-04
 551    2.75000031E-01    1.59776900E+08    7.57825963E+04    3.86681468E+03    8.93316360E-03    1.90537296E-04
 552    2.75500031E-01    1.58005908E+08    7.52156249E+04    3.85215153E+03    8.97843354E-03    1.89077431E-04
 553    2.76000031E-01    1.56256358E+08    7.46532683E+04    3.83753895E+03    9.02386691E-03    1.87630085E-04
 554    2.76500031E-01    1.54527965E+08    7.40954849E+04    3.82297681E+03    9.06946402E-03    1.86195134E-04
 555    2.77000031E-01    1.52820448E+08    7.35422332E+04    3.80846495E+03    9.11522518E-03    1.84772456E-04
 556    2.77500031E-01    1.51133531E+08    7.29934722E+04    3.79400323E+03    9.16115070E-03    1.83361931E-04
 557    2.78000031E-01    1.49466940E+08    7.24491614E+04    3.77959149E+03    9.20724089E-03    1.81963440E-04
 558    2.78500031E-01    1.47820407E+08    7.19092606E+04    3.76522960E+03    9.25349606E-03    1.80576865E-04
 559    2.79000031E-01    1.46193667E+08    7.13737300E+04    3.75091740E+03    9.29991652E-03    1.79202090E-04
 560    2.79500031E-01    1.44586458E+08    7.08425304E+04    3.73665474E+03    9.34650259E-03    1.77839000E-04
 561    2.80000031E-01    1.42998524E+08    7.03156227E+04    3.72244149E+03    9.39325456E-03    1.76487480E-04
 562    2.80500031E-01    1.41429611E+08    6.97929685E+04    3.70827748E+03    9.44017275E-03    1.75147420E-04
 563    2.81000031E-01    1.39879469E+08    6.92745295E+04    3.69416258E+03    9.48725746E-03    1.73818707E-04
 564    2.81500031E-01    1.38347851E+08    6.87602680E+04    3.68009664E+03    9.53450902E-03    1.72501231E-04
 565    2.82000031E-01    1.36834516E+08    6.82501465E+04    3.66607951E+03    9.58192773E-03    1.71194884E-04
 566    2.82500031E-01    1.35339222E+08    6.77441280E+04    3.65211104E+03    9.62951389E-03    1.69899558E-04
 567    2.83000031E-01    1.33861736E+08    6.72421758E+04    3.63819109E+03    9.67726782E-03    1.68615147E-04
 568    2.83500031E-01    1.32401824E+08    6.67442537E+04    3.62431951E+03    9.72518983E-03    1.67341545E-04
 569    2.84000031E-01    1.30959256E+08    6.62503257E+04    3.61049615E+03    9.77328022E-03    1.66078649E-04
 570    2.84500031E-01    1.29533808E+08    6.57603563E+04    3.59672087E+03    9.82153931E-03    1.64826356E-04
 571    2.85000031E-01    1.28125257E+08    6.52743101E+04    3.58299352E+03    9.86996741E-03    1.63584564E-04
 572    2.85500031E-01    1.26733382E+08    6.47921524E+04    3.56931396E+03    9.91856482E-03    1.62353173E-04
 573    2.86000031E-01    1.25357969E+08    6.43138486E+04    3.55568204E+03    9.96733186E-03    1.61132083E-04
 574    2.86500031E-01    1.23998802E+08    6.38393646E+04    3.54209761E+03    1.00162688E-02    1.59921196E-04
 575    2.87000031E-01    1.22655673E+08    6.33686664E+04    3.52856053E+03    1.00653760E-02    1.58720414E-04
 576    2.87500031E-01    1.21328374E+08    6.29017205E+04    3.51507065E+03    1.01146538E-02    1.57529642E-04
 577    2.88000031E-01    1.20016700E+08    6.24384939E+04    3.50162783E+03    1.01641024E-02    1.56348783E-04
 578    2.88500031E-01    1.18720450E+08    6.19789536E+04    3.48823192E+03    1.02137223E-02    1.55177745E-04
 579    2.89000031E-01    1.17439426E+08    6.15230671E+04    3.47488278E+03    1.02635135E-02    1.54016433E-04
 580    2.89500031E-01    1.16173432E+08    6.10708022E+04    3.46158027E+03    1.03134766E-02    1.52864756E-04
 581    2.90000031E-01    1.14922274E+08    6.06221270E+04    3.44832424E+03    1.03636118E-02    1.51722623E-04
 582    2.90500031E-01    1.13685762E+08    6.01770100E+04    3.43511454E+03    1.04139194E-02    1.50589943E-04
 583    2.91000031E-01    1.12463710E+08    5.97354198E+04    3.42195103E+03    1.04643997E-02    1.49466628E-04
 584    2.91500031E-01    1.11255930E+08    5.92973256E+04    3.40883357E+03    1.05150530E-02    1.48352590E-04
 585    2.92000031E-01    1.10062242E+08    5.88626966E+04    3.39576202E+03    1.05658797E-02    1.47247740E-04
 586    2.92500031E-01    1.08882466E+08    5.84315025E+04    3.38273622E+03    1.06168801E-02    1.46151994E-04
 587    2.93000031E-01    1.07716423E+08    5.80037133E+04    3.36975605E+03    1.06680543E-02    1.45065265E-04
 588    2.93500031E-01    1.06563939E+08    5.75792991E+04    3.35682135E+03    1.07194029E-02    1.43987469E-04
 589    2.94000031E-01    1.05424842E+08    5.71582306E+04    3.34393198E+03    1.07709260E-02    1.42918523E-04
 590    2.94500031E-01    1.04298962E+08    5.67404784E+04    3.33108780E+03    1.08226240E-02    1.41858344E-04
 591    2.95000031E-01    1.03186130E+08    5.63260138E+04    3.31828867E+03    1.08744973E-02    1.40806850E-04
 592    2.95500031E-01    1.02086182E+08    5.59148081E+04    3.30553445E+03    1.09265460E-02    1.39763961E-04
 593    2.96000031E-01    1.00998954E+08    5.55068330E+04    3.29282499E+03    1.09787705E-02    1.38729597E-04
 594    2.96500031E-01    9.99242866E+07    5.51020603E+04    3.28016016E+03    1.10311711E-02    1.37703678E-04
 595    2.97000031E-01    9.88620198E+07    5.47004624E+04    3.26753980E+03    1.10837482E-02    1.36686126E-04
 596    2.97500031E-01    9.78119977E+07    5.43020116E+04    3.25496379E+03    1.11365021E-02    1.35676863E-04
 597    2.98000031E-01    9.67740660E+07    5.39066807E+04    3.24243198E+03    1.11894329E-02    1.34675814E-04
 598    2.98500031E-01    9.57480727E+07    5.35144427E+04    3.22994423E+03    1.12425412E-02    1.33682902E-04
 599    2.99000031E-01    9.47338677E+07    5.31252709E+04    3.21750040E+03    1.12958271E-02    1.32698053E-04
 600    2.99500031E-01    9.37313032E+07    5.27391388E+04    3.20510036E+03    1.13492910E-02    1.31721191E-04
 601    3.00000031E-01    9.27402331E+07    5.23560202E+04    3.19274395E+03    1.14029331E-02    1.30752244E-04
 602    3.00500031E-01    9.17605135E+07    5.19758891E+04    3.18043105E+03    1.14567539E-02    1.29791138E-04
 603    3.01000031E-01    9.07920025E+07    5.15987198E+04    3.16816150E+03    1.15107536E-02    1.28837803E-04
 604    3.01500031E-01    8.98345602E+07    5.12244867E+04    3.15593519E+03    1.15649325E-02    1.27892167E-04
 605    3.02000031E-01    8.88880483E+07    5.08531648E+04    3.14375196E+03    1.16192909E-02    1.26954159E-04
 606    3.02500031E-01    8.79523307E+07    5.04847290E+04    3.13161168E+03    1.16738291E-02    1.26023710E-04
 607    3.03000031E-01    8.70272730E+07    5.01191545E+04    3.11951420E+03    1.17285475E-02    1.25100750E-04
 608    3.03500031E-01    8.61127428E+07    4.97564169E+04    3.10745940E+03    1.17834463E-02    1.24185213E-04
 609    3.04000031E-01    8.52086092E+07    4.93964918E+04    3.09544714E+03    1.18385259E-02    1.23277029E-04
 610    3.04500031E-01    8.43147433E+07    4.90393553E+04    3.08347728E+03    1.18937866E-02    1.22376133E-04
 611    3.05000031E-01    8.34310179E+07    4.86849834E+04    3.07154967E+03    1.19492287E-02    1.21482458E-04
 612    3.05500031E-01    8.25573076E+07    4.83333527E+04    3.05966420E+03    1.20048524E-02    1.20595939E-04
 613    3.06000031E-01    8.16934885E+07    4.79844397E+04    3.04782071E+03    1.20606581E-02    1.19716511E-04
 614    3.06500031E-01    8.08394386E+07    4.76382213E+04    3.03601908E+03    1.21166462E-02    1.18844110E-04
 615    3.07000031E-01    7.99950373E+07    4.72946746E+04    3.02425916E+03    1.21728168E-02    1.17978673E-04
 616    3.07500031E-01    7.91601658E+07    4.69537768E+04    3.01254083E+03    1.22291704E-02    1.17120136E-04
 617    3.08000031E-01    7.83347069E+07    4.66155056E+04    3.00086395E+03    1.22857072E-02    1.16268438E-04
 618    3.08500031E-01    7.75185450E+07    4.62798385E+04    2.98922839E+03    1.23424275E-02    1.15423518E-04
 619    3.09000031E-01    7.67115658E+07    4.59467536E+04    2.97763400E+03    1.23993317E-02    1.14585314E-04
 620    3.09500031E-01    7.59136569E+07    4.56162290E+04    2.96608066E+03    1.24564201E-02    1.13753766E-04
 621    3.10000031E-01    7.51247070E+07    4.52882430E+04    2.95456823E+03    1.25136929E-02    1.12928814E-04
 622    3.10500031E-01    7.43446068E+07    4.49627742E+04    2.94309659E+03    1.25711505E-02    1.12110401E-04
 623    3.11000031E-01    7.35732479E+07    4.46398013E+04    2.93166559E+03    1.26287932E-02    1.11298466E-04
 624    3.11500031E-01    7.28105238E+07    4.43193033E+04    2.92027510E+03    1.26866213E-02    1.10492953E-04
 625    3.12000031E-01    7.20563291E+07    4.40012594E+04    2.90892500E+03    1.27446351E-02    1.09693804E-04
 626    3.12500031E-01    7.13105600E+07    4.36856488E+04    2.89761515E+03    1.28028349E-02    1.08900963E-04
 627    3.13000031E-01    7.05731141E+07    4.33724511E+04    2.88634541E+03    1.28612210E-02    1.08114374E-04
 628    3.13500031E-01    6.98438901E+07    4.30616461E+04    2.87511567E+03    1.29197937E-02    1.07333980E-04
 629    3.14000031E-01    6.91227884E+07    4.27532137E+04    2.86392578E+03    1.29785534E-02    1.06559728E-04
 630    3.14500031E-01    6.84097104E+07    4.24471339E+04    2.85277562E+03    1.30375003E-02    1.05791562E-04
 631    3.15000031E-01    6.77045590E+07    4.21433872E+04    2.84166505E+03    1.30966348E-02    1.05029430E-04
 632    3.15500031E-01    6.70072384E+07    4.18419538E+04    2.83059395E+03    1.31559571E-02    1.04273277E-04
 633    3.16000031E-01    6.63176539E+07    4.15428146E+04    2.81956218E+03    1.32154677E-02    1.03523052E-04
 634    3.16500031E-01    6.56357121E+07    4.12459504E+04    2.80856962E+03    1.32751667E-02    1.02778701E-04
 635    3.17000031E-01    6.49613210E+07    4.09513421E+04    2.79761614E+03    1.33350544E-02    1.02040173E-04
 636    3.17500031E-01    6.42943896E+07    4.06589710E+04    2.78670161E+03    1.33951313E-02    1.01307417E-04
 637    3.18000031E-01    6.36348282E+07    4.03688184E+04    2.77582590E+03    1.34553976E-02    1.00580383E-04
 638    3.18500031E-01    6.29825482E+07    4.00808659E+04    2.76498889E+03    1.35158536E-02    9.98590194E-05
 639    3.19000031E-01    6.23374622E+07    3.97950952E+04    2.75419044E+03    1.35764997E-02    9.91432777E-05
 640    3.19500031E-01    6.16994841E+07    3.95114882E+04    2.74343043E+03    1.36373360E-02    9.84331083E-05
 641    3.20000031E-01    6.10685287E+07    3.92300268E+04    2.73270873E+03    1.36983630E-02    9.77284627E-05
 642    3.20500031E-01    6.04445119E+07    3.89506934E+04    2.72202521E+03    1.37595810E-02    9.70292926E-05
 643    3.21000031E-01    5.98273510E+07    3.86734704E+04    2.71137976E+03    1.38209902E-02    9.63355504E-05
 644    3.21500031E-01    5.92169640E+07    3.83983401E+04    2.70077223E+03    1.38825910E-02    9.56471889E-05
 645    3.22000031E-01    5.86132701E+07    3.81252854E+04    2.69020252E+03    1.39443837E-02    9.49641612E-05
 646    3.22500031E-01    5.80161898E+07    3.78542892E+04    2.67967049E+03    1.40063685E-02    9.42864212E-05
 647    3.23000031E-01    5.74256442E+07    3.75853343E+04    2.66917601E+03    1.40685458E-02    9.36139229E-05
 648    3.23500031E-01    5.68415558E+07    3.73184041E+04    2.65871897E+03    1.41309159E-02    9.29466209E-05
 649    3.24000031E-01    5.62638478E+07    3.70534817E+04    2.64829924E+03    1.41934792E-02    9.22844704E-05
 650    3.24500031E-01    5.56924447E+07    3.67905508E+04    2.63791669E+03    1.42562358E-02    9.16274269E-05
 651    3.25000031E-01    5.51272717E+07    3.65295950E+04    2.62757120E+03    1.43191862E-02    9.09754462E-05
 652    3.25500031E-01    5.45682551E+07    3.62705979E+04    2.61726265E+03    1.43823306E-02    9.03284848E-05
 653    3.26000031E-01    5.40153221E+07    3.60135436E+04    2.60699092E+03    1.44456694E-02    8.96864994E-05
 654    3.26500031E-01    5.34684009E+07    3.57584161E+04    2.59675588E+03    1.45092028E-02    8.90494474E-05
