   -5.0000000000D+00    5.0292085761D-01    5.8774458553D-01    4.1809712970D-01    6.2544321688D-01    3.8039849835D-01
   -5.0050000000D+00    5.0647598805D-01    5.9170363962D-01    4.2124833648D-01    6.2941332203D-01    3.8353865407D-01
   -5.0100000000D+00    5.1001884998D-01    5.9565491587D-01    4.2438278410D-01    6.3337556653D-01    3.8666213344D-01
   -5.0150000000D+00    5.1354821759D-01    5.9959715936D-01    4.2749927582D-01    6.3732869110D-01    3.8976774407D-01
   -5.0200000000D+00    5.1706284435D-01    6.0352909192D-01    4.3059659678D-01    6.4127141324D-01    3.9285427546D-01
   -5.0250000000D+00    5.2056146359D-01    6.0744941263D-01    4.3367351456D-01    6.4520242770D-01    3.9592049949D-01
   -5.0300000000D+00    5.2404278904D-01    6.1135679834D-01    4.3672877973D-01    6.4912040705D-01    3.9896517103D-01
   -5.0350000000D+00    5.2750551541D-01    6.1524990429D-01    4.3976112653D-01    6.5302400226D-01    4.0198702856D-01
   -5.0400000000D+00    5.3094831907D-01    6.1912736469D-01    4.4276927346D-01    6.5691184333D-01    4.0498479481D-01
   -5.0450000000D+00    5.3436985876D-01    6.2298779346D-01    4.4575192405D-01    6.6078254001D-01    4.0795717750D-01
   -5.0500000000D+00    5.3776877629D-01    6.2682978497D-01    4.4870776761D-01    6.6463468250D-01    4.1090287008D-01
   -5.0550000000D+00    5.4114369737D-01    6.3065191474D-01    4.5163548000D-01    6.6846684225D-01    4.1382055249D-01
   -5.0600000000D+00    5.4449323245D-01    6.3445274040D-01    4.5453372449D-01    6.7227757282D-01    4.1670889208D-01
   -5.0650000000D+00    5.4781597758D-01    6.3823080249D-01    4.5740115267D-01    6.7606541073D-01    4.1956654442D-01
   -5.0700000000D+00    5.5111051539D-01    6.4198462540D-01    4.6023640537D-01    6.7982887646D-01    4.2239215431D-01
   -5.0750000000D+00    5.5437541603D-01    6.4571271844D-01    4.6303811363D-01    6.8356647537D-01    4.2518435670D-01
   -5.0800000000D+00    5.5760923826D-01    6.4941357677D-01    4.6580489976D-01    6.8727669882D-01    4.2794177771D-01
   -5.0850000000D+00    5.6081053047D-01    6.5308568259D-01    4.6853537836D-01    6.9095802520D-01    4.3066303575D-01
   -5.0900000000D+00    5.6397783185D-01    6.5672750621D-01    4.7122815749D-01    6.9460892110D-01    4.3334674260D-01
   -5.0950000000D+00    5.6710967354D-01    6.6033750730D-01    4.7388183978D-01    6.9822784252D-01    4.3599150456D-01
   -5.1000000000D+00    5.7020457988D-01    6.6391413609D-01    4.7649502367D-01    7.0181323609D-01    4.3859592367D-01
   -5.1050000000D+00    5.7326106964D-01    6.6745583467D-01    4.7906630462D-01    7.0536354036D-01    4.4115859893D-01
   -5.1100000000D+00    5.7627765737D-01    6.7096103834D-01    4.8159427641D-01    7.0887718717D-01    4.4367812758D-01
   -5.1150000000D+00    5.7925285472D-01    6.7442817697D-01    4.8407753246D-01    7.1235260299D-01    4.4615310644D-01
   -5.1200000000D+00    5.8218517183D-01    6.7785567648D-01    4.8651466717D-01    7.1578821039D-01    4.4858213326D-01
   -5.1250000000D+00    5.8507311879D-01    6.8124196022D-01    4.8890427736D-01    7.1918242948D-01    4.5096380810D-01
   -5.1300000000D+00    5.8791520711D-01    6.8458545058D-01    4.9124496364D-01    7.2253367945D-01    4.5329673478D-01
   -5.1350000000D+00    5.9070995120D-01    6.8788457049D-01    4.9353533192D-01    7.2584038010D-01    4.5557952231D-01
   -5.1400000000D+00    5.9345586994D-01    6.9113774499D-01    4.9577399489D-01    7.2910095346D-01    4.5781078642D-01
   -5.1450000000D+00    5.9615148822D-01    6.9434340292D-01    4.9795957353D-01    7.3231382538D-01    4.5998915107D-01
   -5.1500000000D+00    5.9879533859D-01    6.9749997853D-01    5.0009069866D-01    7.3547742722D-01    4.6211324997D-01
   -5.1550000000D+00    6.0138596285D-01    7.0060591317D-01    5.0216601253D-01    7.3859019751D-01    4.6418172818D-01
   -5.1600000000D+00    6.0392191371D-01    7.0365965703D-01    5.0418417039D-01    7.4165058371D-01    4.6619324371D-01
   -5.1650000000D+00    6.0640175649D-01    7.0665967086D-01    5.0614384212D-01    7.4465704389D-01    4.6814646909D-01
   -5.1700000000D+00    6.0882407079D-01    7.0960442775D-01    5.0804371384D-01    7.4760804856D-01    4.7004009303D-01
   -5.1750000000D+00    6.1118745222D-01    7.1249241489D-01    5.0988248955D-01    7.5050208240D-01    4.7187282204D-01
   -5.1800000000D+00    6.1349051409D-01    7.1532213540D-01    5.1165889277D-01    7.5333764608D-01    4.7364338209D-01
   -5.1850000000D+00    6.1573188916D-01    7.1809211010D-01    5.1337166822D-01    7.5611325807D-01    4.7535052025D-01
   -5.1900000000D+00    6.1791023140D-01    7.2080087936D-01    5.1501958344D-01    7.5882745645D-01    4.7699300635D-01
   -5.1950000000D+00    6.2002421768D-01    7.2344700489D-01    5.1660143047D-01    7.6147880073D-01    4.7856963463D-01
   -5.2000000000D+00    6.2207254954D-01    7.2602907160D-01    5.1811602747D-01    7.6406587367D-01    4.8007922541D-01
   -5.2050000000D+00    6.2405395489D-01    7.2854568938D-01    5.1956222040D-01    7.6658728310D-01    4.8152062668D-01
   -5.2100000000D+00    6.2596718977D-01    7.3099549494D-01    5.2093888459D-01    7.6904166375D-01    4.8289271579D-01
   -5.2150000000D+00    6.2781104001D-01    7.3337715360D-01    5.2224492642D-01    7.7142767902D-01    4.8419440100D-01
