   -3.4104214249D-01   -5.0000000000D+00   -8.2881249566D+03    3.1204040591D+00   -4.6992699496D-05   -5.3636986696D-02   -8.2850045525D+03   -8.2850582365D+03    8.2850582365D+03
   -3.3604214249D-01   -5.0050000000D+00   -8.3343134408D+03    3.1538644595D+00   -4.7206009420D-05   -5.3274554114D-02   -8.3311595764D+03   -8.3312128981D+03    8.3312128981D+03
   -3.3104214249D-01   -5.0100000000D+00   -8.3803733990D+03    3.1876220028D+00   -4.7415261018D-05   -5.2908629251D-02   -8.3771857770D+03   -8.3772387330D+03    8.3772387330D+03
   -3.2604214249D-01   -5.0150000000D+00   -8.4262895900D+03    3.2216778531D+00   -4.7620312292D-05   -5.2539231411D-02   -8.4230679121D+03   -8.4231204990D+03    8.4231204990D+03
   -3.2104214249D-01   -5.0200000000D+00   -8.4720465032D+03    3.2560328432D+00   -4.7821020349D-05   -5.2166382077D-02   -8.4687904704D+03   -8.4688426846D+03    8.4688426846D+03
   -3.1604214249D-01   -5.0250000000D+00   -8.5176283653D+03    3.2906881959D+00   -4.8017241508D-05   -5.1790104965D-02   -8.5143376771D+03   -8.5143895152D+03    8.5143895152D+03
   -3.1104214249D-01   -5.0300000000D+00   -8.5630191462D+03    3.3256450611D+00   -4.8208831412D-05   -5.1410426058D-02   -8.5596935012D+03   -8.5597449598D+03    8.5597449598D+03
   -3.0604214249D-01   -5.0350000000D+00   -8.6082025667D+03    3.3609046363D+00   -4.8395645139D-05   -5.1027373656D-02   -8.6048416621D+03   -8.6048927379D+03    8.6048927379D+03
   -3.0104214249D-01   -5.0400000000D+00   -8.6531621060D+03    3.3964683059D+00   -4.8577537328D-05   -5.0640978410D-02   -8.6497656377D+03   -8.6498163273D+03    8.6498163273D+03
   -2.9604214249D-01   -5.0450000000D+00   -8.6978810101D+03    3.4323374059D+00   -4.8754362301D-05   -5.0251273364D-02   -8.6944486727D+03   -8.6944989727D+03    8.6944989727D+03
   -2.9104214249D-01   -5.0500000000D+00   -8.7423423009D+03    3.4685134780D+00   -4.8925974194D-05   -4.9858293991D-02   -8.7388737875D+03   -8.7389236947D+03    8.7389236947D+03
   -2.8604214249D-01   -5.0550000000D+00   -8.7865287860D+03    3.5049982764D+00   -4.9092227092D-05   -4.9462078227D-02   -8.7830237877D+03   -8.7830732989D+03    8.7830732989D+03
   -2.8104214249D-01   -5.0600000000D+00   -8.8304230682D+03    3.5417935131D+00   -4.9252975167D-05   -4.9062666500D-02   -8.8268812746D+03   -8.8269303866D+03    8.8269303866D+03
   -2.7604214249D-01   -5.0650000000D+00   -8.8740075567D+03    3.5789011075D+00   -4.9408072822D-05   -4.8660101767D-02   -8.8704286556D+03   -8.8704773651D+03    8.8704773651D+03
   -2.7104214249D-01   -5.0700000000D+00   -8.9172644788D+03    3.6163231624D+00   -4.9557374838D-05   -4.8254429532D-02   -8.9136481557D+03   -8.9136964597D+03    8.9136964597D+03
   -2.6604214249D-01   -5.0750000000D+00   -8.9601758915D+03    3.6540619955D+00   -4.9700736528D-05   -4.7845697880D-02   -8.9565218295D+03   -8.9565697249D+03    8.9565697249D+03
   -2.6104214249D-01   -5.0800000000D+00   -9.0027236941D+03    3.6921202707D+00   -4.9838013891D-05   -4.7433957489D-02   -8.9990315739D+03   -8.9990790577D+03    8.9990790577D+03
   -2.5604214249D-01   -5.0850000000D+00   -9.0448896417D+03    3.7305004817D+00   -4.9969063773D-05   -4.7019261657D-02   -9.0411591412D+03   -9.0412062104D+03    9.0412062104D+03
   -2.5104214249D-01   -5.0900000000D+00   -9.0866553589D+03    3.7692057839D+00   -5.0093744031D-05   -4.6601666311D-02   -9.0828861531D+03   -9.0829328048D+03    9.0829328048D+03
   -2.4604214249D-01   -5.0950000000D+00   -9.1280023540D+03    3.8082393047D+00   -5.0211913699D-05   -4.6181230024D-02   -9.1241941147D+03   -9.1242403462D+03    9.1242403462D+03
   -2.4104214249D-01   -5.1000000000D+00   -9.1689120348D+03    3.8476046250D+00   -5.0323433159D-05   -4.5758014020D-02   -9.1650644301D+03   -9.1651102385D+03    9.1651102385D+03
