   -3.4104214249D-01   -5.0000000000D+00   -6.5991357615D+03    3.1066386481D+00    7.5176940208D-01   -6.4329961818D-01   -6.5960291229D+03   -6.5959206531D+03    6.5959206531D+03
   -3.3604214249D-01   -5.0050000000D+00   -6.6488666333D+03    3.1417459826D+00    7.6542853017D-01   -6.6033450536D-01   -6.6457248873D+03   -6.6456197933D+03    6.6456197933D+03
   -3.3104214249D-01   -5.0100000000D+00   -6.6984591868D+03    3.1777053027D+00    7.7933850849D-01   -6.7785483014D-01   -6.6952814815D+03   -6.6951799978D+03    6.6951799978D+03
   -3.2604214249D-01   -5.0150000000D+00   -6.7478970233D+03    3.2145375050D+00    7.9350126017D-01   -6.9586683340D-01   -6.7446824858D+03   -6.7445848514D+03    6.7445848514D+03
   -3.2104214249D-01   -5.0200000000D+00   -6.7971634545D+03    3.2522636769D+00    8.0791862387D-01   -7.1437664780D-01   -6.7939111908D+03   -6.7938176489D+03    6.7938176489D+03
   -3.1604214249D-01   -5.0250000000D+00   -6.8462415089D+03    3.2909050873D+00    8.2259234965D-01   -7.3339028908D-01   -6.8429506038D+03   -6.8428614017D+03    6.8428614017D+03
   -3.1104214249D-01   -5.0300000000D+00   -6.8951139392D+03    3.3304831775D+00    8.3752409476D-01   -7.5291364716D-01   -6.8917834560D+03   -6.8916988456D+03    6.8916988456D+03
   -3.0604214249D-01   -5.0350000000D+00   -6.9437632300D+03    3.3710195527D+00    8.5271541947D-01   -7.7295247716D-01   -6.9403922105D+03   -6.9403124475D+03    6.9403124475D+03
   -3.0104214249D-01   -5.0400000000D+00   -6.9921716060D+03    3.4125359729D+00    8.6816778289D-01   -7.9351239029D-01   -6.9887590701D+03   -6.9886844147D+03    6.9886844147D+03
   -2.9604214249D-01   -5.0450000000D+00   -7.0403210413D+03    3.4550543451D+00    8.8388253871D-01   -8.1459884456D-01   -7.0368659869D+03   -7.0367967032D+03    7.0367967032D+03
   -2.9104214249D-01   -5.0500000000D+00   -7.0881932686D+03    3.4985967154D+00    8.9986093100D-01   -8.3621713546D-01   -7.0846946719D+03   -7.0846310281D+03    7.0846310281D+03
   -2.8604214249D-01   -5.0550000000D+00   -7.1357697901D+03    3.5431852619D+00    9.1610409008D-01   -8.5837238653D-01   -7.1322266049D+03   -7.1321688732D+03    7.1321688732D+03
   -2.8104214249D-01   -5.0600000000D+00   -7.1830318880D+03    3.5888422879D+00    9.3261302823D-01   -8.8106953987D-01   -7.1794430457D+03   -7.1793915022D+03    7.1793915022D+03
