   -5.0000000000D+00    6.4941728904D+00    6.6148457812D+00    6.3734999996D+00    6.7210279062D+00    6.2673178745D+00
   -5.0050000000D+00    6.5199616934D+00    6.6412514620D+00    6.3986719248D+00    6.7474381451D+00    6.2924852416D+00
   -5.0100000000D+00    6.5454063363D+00    6.6673176278D+00    6.4234950449D+00    6.7735085739D+00    6.3173040988D+00
   -5.0150000000D+00    6.5704929838D+00    6.6930303812D+00    6.4479555864D+00    6.7992252882D+00    6.3417606794D+00
   -5.0200000000D+00    6.5952076878D+00    6.7183757097D+00    6.4720396660D+00    6.8245742684D+00    6.3658411073D+00
   -5.0250000000D+00    6.6195363973D+00    6.7433394945D+00    6.4957333002D+00    6.8495413887D+00    6.3895314060D+00
   -5.0300000000D+00    6.6434649680D+00    6.7679075206D+00    6.5190224153D+00    6.8741124272D+00    6.4128175087D+00
   -5.0350000000D+00    6.6669791725D+00    6.7920654872D+00    6.5418928577D+00    6.8982730761D+00    6.4356852689D+00
   -5.0400000000D+00    6.6900647115D+00    6.8157990184D+00    6.5643304046D+00    6.9220089523D+00    6.4581204706D+00
   -5.0450000000D+00    6.7127072248D+00    6.8390936743D+00    6.5863207753D+00    6.9453056094D+00    6.4801088402D+00
   -5.0500000000D+00    6.7348923032D+00    6.8619349632D+00    6.6078496432D+00    6.9681485485D+00    6.5016360579D+00
   -5.0550000000D+00    6.7566055003D+00    6.8843083532D+00    6.6289026475D+00    6.9905232310D+00    6.5226877696D+00
   -5.0600000000D+00    6.7778323456D+00    6.9061992852D+00    6.6494654060D+00    7.0124150910D+00    6.5432496002D+00
   -5.0650000000D+00    6.7985583572D+00    6.9275931860D+00    6.6695235284D+00    7.0338095483D+00    6.5633071661D+00
   -5.0700000000D+00    6.8187690554D+00    6.9484754814D+00    6.6890626294D+00    7.0546920222D+00    6.5828460886D+00
   -5.0750000000D+00    6.8384499767D+00    6.9688316105D+00    6.7080683428D+00    7.0750479451D+00    6.6018520083D+00
   -5.0800000000D+00    6.8575866878D+00    6.9886470399D+00    6.7265263356D+00    7.0948627767D+00    6.6203105988D+00
   -5.0850000000D+00    6.8761648005D+00    7.0079072783D+00    6.7444223227D+00    7.1141220193D+00    6.6382075817D+00
   -5.0900000000D+00    6.8941699869D+00    7.0265978916D+00    6.7617420822D+00    7.1328112323D+00    6.6555287415D+00
   -5.0950000000D+00    6.9115879944D+00    7.0447045186D+00    6.7784714702D+00    7.1509160478D+00    6.6722599410D+00
   -5.1000000000D+00    6.9284046618D+00    7.0622128864D+00    6.7945964372D+00    7.1684221866D+00    6.6883871371D+00
   -5.1050000000D+00    6.9446059354D+00    7.0791088271D+00    6.8101030437D+00    7.1853154742D+00    6.7038963966D+00
   -5.1100000000D+00    6.9601778849D+00    7.0953782933D+00    6.8249774765D+00    7.2015818569D+00    6.7187739129D+00
   -5.1150000000D+00    6.9751067207D+00    7.1110073757D+00    6.8392060656D+00    7.2172074192D+00    6.7330060221D+00
   -5.1200000000D+00    6.9893788101D+00    7.1259823195D+00    6.8527753007D+00    7.2321783999D+00    6.7465792203D+00
   -5.1250000000D+00    7.0029806951D+00    7.1402895418D+00    6.8656718484D+00    7.2464812099D+00    6.7594801803D+00
   -5.1300000000D+00    7.0158991091D+00    7.1539156489D+00    6.8778825694D+00    7.2601024492D+00    6.7716957691D+00
   -5.1350000000D+00    7.0281209948D+00    7.1668474535D+00    6.8893945360D+00    7.2730289246D+00    6.7832130649D+00
   -5.1400000000D+00    7.0396335212D+00    7.1790719930D+00    6.9001950495D+00    7.2852476673D+00    6.7940193752D+00
   -5.1450000000D+00    7.0504241022D+00    7.1905765467D+00    6.9102716577D+00    7.2967459506D+00    6.8041022538D+00
   -5.1500000000D+00    7.0604804133D+00    7.2013486538D+00    6.9196121727D+00    7.3075113078D+00    6.8134495188D+00
   -5.1550000000D+00    7.0697904101D+00    7.2113761315D+00    6.9282046888D+00    7.3175315499D+00    6.8220492704D+00
   -5.1600000000D+00    7.0783423459D+00    7.2206470922D+00    6.9360375996D+00    7.3267947837D+00    6.8298899082D+00
   -5.1650000000D+00    7.0861247892D+00    7.2291499621D+00    6.9430996163D+00    7.3352894293D+00    6.8369601490D+00
   -5.1700000000D+00    7.0931266413D+00    7.2368734982D+00    6.9493797844D+00    7.3430042382D+00    6.8432490444D+00
   -5.1750000000D+00    7.0993371542D+00    7.2438068063D+00    6.9548675021D+00    7.3499283102D+00    6.8487459982D+00
   -5.1800000000D+00    7.1047459476D+00    7.2499393584D+00    6.9595525367D+00    7.3560511117D+00    6.8534407834D+00
   -5.1850000000D+00    7.1093430258D+00    7.2552610099D+00    6.9634250418D+00    7.3613624922D+00    6.8573235595D+00
   -5.1900000000D+00    7.1131187953D+00    7.2597620161D+00    6.9664755744D+00    7.3658527016D+00    6.8603848889D+00
   -5.1950000000D+00    7.1160640804D+00    7.2634330498D+00    6.9686951110D+00    7.3695124069D+00    6.8626157539D+00
   -5.2000000000D+00    7.1181701402D+00    7.2662652167D+00    6.9700750637D+00    7.3723327083D+00    6.8640075720D+00
   -5.2050000000D+00    7.1194286840D+00    7.2682500719D+00    6.9706072961D+00    7.3743051554D+00    6.8645522126D+00
   -5.2100000000D+00    7.1198318870D+00    7.2693796355D+00    6.9702841386D+00    7.3754217626D+00    6.8642420115D+00
   -5.2150000000D+00    7.1193724051D+00    7.2696464071D+00    6.9690984031D+00    7.3756750241D+00    6.8630697861D+00
   -5.2200000000D+00    7.1180433893D+00    7.2690433812D+00    6.9670433973D+00    7.3750579289D+00    6.8610288497D+00
   -5.2250000000D+00    7.1158384996D+00    7.2675640605D+00    6.9641129387D+00    7.3735639741D+00    6.8581130251D+00
   -5.2300000000D+00    7.1127519187D+00    7.2652024697D+00    6.9603013676D+00    7.3711871791D+00    6.8543166582D+00
   -5.2350000000D+00    7.1087783639D+00    7.2619531682D+00    6.9556035595D+00    7.3679220977D+00    6.8496346300D+00
   -5.2400000000D+00    7.1039130998D+00    7.2578112623D+00    6.9500149373D+00    7.3637638309D+00    6.8440623688D+00
   -5.2450000000D+00    7.0981519495D+00    7.2527724166D+00    6.9435314824D+00    7.3587080377D+00    6.8375958612D+00
   -5.2500000000D+00    7.0914913046D+00    7.2468328645D+00    6.9361497447D+00    7.3527509463D+00    6.8302316629D+00
   -5.2550000000D+00    7.0839281356D+00    7.2399894185D+00    6.9278668528D+00    7.3458893635D+00    6.8219669077D+00
