   -3.4104214249D-01   -5.0000000000D+00   -6.6186010628D+03    3.4516262450D+00   -7.8969265533D-02   -4.4190145852D-01   -6.6151494365D+03   -6.6156703073D+03    6.6156703073D+03
   -3.3604214249D-01   -5.0050000000D+00   -6.6683430904D+03    3.4783043364D+00   -7.9241191293D-02   -4.3774109923D-01   -6.6648647861D+03   -6.6653817684D+03    6.6653817684D+03
   -3.3104214249D-01   -5.0100000000D+00   -6.7179467713D+03    3.5053995739D+00   -7.9505484193D-02   -4.3356168627D-01   -6.7144413717D+03   -6.7149544389D+03    6.7149544389D+03
   -3.2604214249D-01   -5.0150000000D+00   -6.7673956962D+03    3.5329210746D+00   -7.9761901651D-02   -4.2936390940D-01   -6.7638627751D+03   -6.7643719009D+03    6.7643719009D+03
   -3.2104214249D-01   -5.0200000000D+00   -6.8166731661D+03    3.5608780940D+00   -8.0010199630D-02   -4.2514848311D-01   -6.8131122880D+03   -6.8136174466D+03    6.8136174466D+03
   -3.1604214249D-01   -5.0250000000D+00   -6.8657621985D+03    3.5892800279D+00   -8.0250132812D-02   -4.2091614669D-01   -6.8621729185D+03   -6.8626740848D+03    6.8626740848D+03
   -3.1104214249D-01   -5.0300000000D+00   -6.9146455350D+03    3.6181364143D+00   -8.0481454781D-02   -4.1666766424D-01   -6.9110273986D+03   -6.9115245477D+03    6.9115245477D+03
   -3.0604214249D-01   -5.0350000000D+00   -6.9633056484D+03    3.6474569366D+00   -8.0703918219D-02   -4.1240382474D-01   -6.9596581914D+03   -6.9601512992D+03    6.9601512992D+03
   -3.0104214249D-01   -5.0400000000D+00   -7.0117247516D+03    3.6772514260D+00   -8.0917275104D-02   -4.0812544202D-01   -7.0080475002D+03   -7.0085365429D+03    7.0085365429D+03
   -2.9604214249D-01   -5.0450000000D+00   -7.0598848065D+03    3.7075298661D+00   -8.1121276923D-02   -4.0383335471D-01   -7.0561772766D+03   -7.0566622312D+03    7.0566622312D+03
   -2.9104214249D-01   -5.0500000000D+00   -7.1077675334D+03    3.7383023964D+00   -8.1315674885D-02   -3.9952842618D-01   -7.1040292311D+03   -7.1045100752D+03    7.1045100752D+03
   -2.8604214249D-01   -5.0550000000D+00   -7.1553544219D+03    3.7695793175D+00   -8.1500220142D-02   -3.9521154438D-01   -7.1515848426D+03   -7.1520615543D+03    7.1520615543D+03
   -2.8104214249D-01   -5.0600000000D+00   -7.2026267410D+03    3.8013710970D+00   -8.1674664029D-02   -3.9088362173D-01   -7.1988253699D+03   -7.1992979282D+03    7.1992979282D+03
   -2.7604214249D-01   -5.0650000000D+00   -7.2495655515D+03    3.8336883754D+00   -8.1838758291D-02   -3.8654559489D-01   -7.2457318631D+03   -7.2462002474D+03    7.2462002474D+03
   -2.7104214249D-01   -5.0700000000D+00   -7.2961517178D+03    3.8665419732D+00   -8.1992255339D-02   -3.8219842457D-01   -7.2922851758D+03   -7.2927493665D+03    7.2927493665D+03
   -2.6604214249D-01   -5.0750000000D+00   -7.3423659210D+03    3.8999428990D+00   -8.2134908494D-02   -3.7784309520D-01   -7.3384659781D+03   -7.3389259561D+03    7.3389259561D+03
   -2.6104214249D-01   -5.0800000000D+00   -7.3881886725D+03    3.9339023577D+00   -8.2266472251D-02   -3.7348061466D-01   -7.3842547702D+03   -7.3847105173D+03    7.3847105173D+03
   -2.5604214249D-01   -5.0850000000D+00   -7.4336003284D+03    3.9684317610D+00   -8.2386702540D-02   -3.6911201392D-01   -7.4296318966D+03   -7.4300833954D+03    7.4300833954D+03
