   -3.4104214249D-01   -5.0000000000D+00   -6.1485120780D+03    3.2959808496D+00   -4.7420163068D-03   -4.9788666277D-02   -6.1452160971D+03   -6.1452706278D+03    6.1452706278D+03
   -3.3604214249D-01   -5.0050000000D+00   -6.1947024453D+03    3.3296944652D+00   -4.7688625269D-03   -4.9375323461D-02   -6.1913727508D+03   -6.1914268950D+03    6.1914268950D+03
   -3.3104214249D-01   -5.0100000000D+00   -6.2407642880D+03    3.3636971771D+00   -4.7953387207D-03   -4.8958746161D-02   -6.2374005908D+03   -6.2374543449D+03    6.2374543449D+03
   -3.2604214249D-01   -5.0150000000D+00   -6.2866823645D+03    3.3979900613D+00   -4.8214294632D-03   -4.8538973060D-02   -6.2832843744D+03   -6.2833377348D+03    6.2833377348D+03
   -3.2104214249D-01   -5.0200000000D+00   -6.3324411642D+03    3.4325742424D+00   -4.8471191783D-03   -4.8116045317D-02   -6.3290085899D+03   -6.3290615531D+03    6.3290615531D+03
   -3.1604214249D-01   -5.0250000000D+00   -6.3780249133D+03    3.4674509048D+00   -4.8723921483D-03   -4.7690006606D-02   -6.3745574624D+03   -6.3746100248D+03    6.3746100248D+03
   -3.1104214249D-01   -5.0300000000D+00   -6.4234175815D+03    3.5026212982D+00   -4.8972325240D-03   -4.7260903147D-02   -6.4199149602D+03   -6.4199671183D+03    6.4199671183D+03
   -3.0604214249D-01   -5.0350000000D+00   -6.4686028892D+03    3.5380867554D+00   -4.9216243356D-03   -4.6828783741D-02   -6.4650648024D+03   -6.4651165528D+03    6.4651165528D+03
   -3.0104214249D-01   -5.0400000000D+00   -6.5135643153D+03    3.5738486951D+00   -4.9455515034D-03   -4.6393699795D-02   -6.5099904666D+03   -6.5100418059D+03    6.5100418059D+03
   -2.9604214249D-01   -5.0450000000D+00   -6.5582851056D+03    3.6099086429D+00   -4.9689978499D-03   -4.5955705349D-02   -6.5546751970D+03   -6.5547261217D+03    6.5547261217D+03
   -2.9104214249D-01   -5.0500000000D+00   -6.6027482817D+03    3.6462682379D+00   -4.9919471122D-03   -4.5514857105D-02   -6.5991020135D+03   -6.5991525203D+03    6.5991525203D+03
   -2.8604214249D-01   -5.0550000000D+00   -6.6469366506D+03    3.6829292502D+00   -5.0143829540D-03   -4.5071214439D-02   -6.6432537213D+03   -6.6433038069D+03    6.6433038069D+03
   -2.8104214249D-01   -5.0600000000D+00   -6.6908328149D+03    3.7198935923D+00   -5.0362889797D-03   -4.4624839428D-02   -6.6871129213D+03   -6.6871625824D+03    6.6871625824D+03
   -2.7604214249D-01   -5.0650000000D+00   -6.7344191836D+03    3.7571633377D+00   -5.0576487476D-03   -4.4175796859D-02   -6.7306620203D+03   -6.7307112537D+03    6.7307112537D+03
   -2.7104214249D-01   -5.0700000000D+00   -6.7776779835D+03    3.7947407338D+00   -5.0784457845D-03   -4.3724154243D-02   -6.7738832428D+03   -6.7739320454D+03    6.7739320454D+03
   -2.6604214249D-01   -5.0750000000D+00   -6.8205912712D+03    3.8326282200D+00   -5.0986636003D-03   -4.3269981821D-02   -6.8167586430D+03   -6.8168070117D+03    6.8168070117D+03
   -2.6104214249D-01   -5.0800000000D+00   -6.8631409457D+03    3.8708284475D+00   -5.1182857032D-03   -4.2813352574D-02   -6.8592701173D+03   -6.8593180489D+03    6.8593180489D+03
   -2.5604214249D-01   -5.0850000000D+00   -6.9053087617D+03    3.9093442929D+00   -5.1372956156D-03   -4.2354342215D-02   -6.9013994174D+03   -6.9014469090D+03    6.9014469090D+03
   -2.5104214249D-01   -5.0900000000D+00   -6.9470763433D+03    3.9481788801D+00   -5.1556768902D-03   -4.1893029195D-02   -6.9431281644D+03   -6.9431752131D+03    6.9431752131D+03
   -2.4604214249D-01   -5.0950000000D+00   -6.9884251987D+03    3.9873356006D+00   -5.1734131266D-03   -4.1429494690D-02   -6.9844378631D+03   -6.9844844660D+03    6.9844844660D+03
   -2.4104214249D-01   -5.1000000000D+00   -7.0293367349D+03    4.0268181328D+00   -5.1904879882D-03   -4.0963822592D-02   -7.0253099168D+03   -7.0253560711D+03    7.0253560711D+03
   -2.3604214249D-01   -5.1050000000D+00   -7.0697922735D+03    4.0666304624D+00   -5.2068852200D-03   -4.0496099495D-02   -7.0657256431D+03   -7.0657713461D+03    7.0657713461D+03
   -2.3104214249D-01   -5.1100000000D+00   -7.1097730670D+03    4.1067769063D+00   -5.2225886659D-03   -4.0026414674D-02   -7.1056662901D+03   -7.1057115391D+03    7.1057115391D+03
   -2.2604214249D-01   -5.1150000000D+00   -7.1492603150D+03    4.1472621323D+00   -5.2375822872D-03   -3.9554860060D-02   -7.1451130528D+03   -7.1451578453D+03    7.1451578453D+03
   -2.2104214249D-01   -5.1200000000D+00   -7.1882351820D+03    4.1880911856D+00   -5.2518501811D-03   -3.9081530214D-02   -7.1840470908D+03   -7.1840914242D+03    7.1840914242D+03
   -2.1604214249D-01   -5.1250000000D+00   -7.2266788150D+03    4.2292695075D+00   -5.2653765993D-03   -3.8606522293D-02   -7.2224495455D+03   -7.2224934174D+03    7.2224934174D+03
   -2.1104214249D-01   -5.1300000000D+00   -7.2645723616D+03    4.2708029645D+00   -5.2781459673D-03   -3.8129936010D-02   -7.2603015586D+03   -7.2603449667D+03    7.2603449667D+03
   -2.0604214249D-01   -5.1350000000D+00   -7.3018969889D+03    4.3126978690D+00   -5.2901429032D-03   -3.7651873596D-02   -7.2975842911D+03   -7.2976272331D+03    7.2976272331D+03
   -2.0104214249D-01   -5.1400000000D+00   -7.3386339028D+03    4.3549610054D+00   -5.3013522381D-03   -3.7172439749D-02   -7.3342789418D+03   -7.3343214156D+03    7.3343214156D+03
   -1.9604214249D-01   -5.1450000000D+00   -7.3747643672D+03    4.3975996549D+00   -5.3117590347D-03   -3.6691741581D-02   -7.3703667675D+03   -7.3704087710D+03    7.3704087710D+03
   -1.9104214249D-01   -5.1500000000D+00   -7.4102697244D+03    4.4406216219D+00   -5.3213486080D-03   -3.6209888566D-02   -7.4058291028D+03   -7.4058706340D+03    7.4058706340D+03
   -1.8604214249D-01   -5.1550000000D+00   -7.4451314154D+03    4.4840352566D+00   -5.3301065448D-03   -3.5726992474D-02   -7.4406473801D+03   -7.4406884372D+03    7.4406884372D+03
   -1.8104214249D-01   -5.1600000000D+00   -7.4793310004D+03    4.5278494850D+00   -5.3380187237D-03   -3.5243167305D-02   -7.4748031509D+03   -7.4748437321D+03    7.4748437321D+03
   -1.7604214249D-01   -5.1650000000D+00   -7.5128501800D+03    4.5720738294D+00   -5.3450713352D-03   -3.4758529216D-02   -7.5082781062D+03   -7.5083182098D+03    7.5083182098D+03
   -1.7104214249D-01   -5.1700000000D+00   -7.5456708164D+03    4.6167184367D+00   -5.3512509015D-03   -3.4273196448D-02   -7.5410540979D+03   -7.5410937224D+03    7.5410937224D+03
   -1.6604214249D-01   -5.1750000000D+00   -7.5777749547D+03    4.6617941034D+00   -5.3565442968D-03   -3.3787289241D-02   -7.5731131606D+03   -7.5731523045D+03    7.5731523045D+03
   -1.6104214249D-01   -5.1800000000D+00   -7.6091448449D+03    4.7073123007D+00   -5.3609387665D-03   -3.3300929752D-02   -7.6044375326D+03   -7.6044761945D+03    7.6044761945D+03
   -1.5604214249D-01   -5.1850000000D+00   -7.6397629634D+03    4.7532851977D+00   -5.3644219472D-03   -3.2814241957D-02   -7.6350096782D+03   -7.6350478568D+03    7.6350478568D+03
   -1.5104214249D-01   -5.1900000000D+00   -7.6696120348D+03    4.7997256865D+00   -5.3669818863D-03   -3.2327351564D-02   -7.6648123091D+03   -7.6648500034D+03    7.6648500034D+03
   -1.4604214249D-01   -5.1950000000D+00   -7.6986750541D+03    4.8466474049D+00   -5.3686070607D-03   -3.1840385905D-02   -7.6938284067D+03   -7.6938656157D+03    7.6938656157D+03
   -1.4104214249D-01   -5.2000000000D+00   -7.7269353086D+03    4.8940647602D+00   -5.3692863961D-03   -3.1353473838D-02   -7.7220412438D+03   -7.7220779666D+03    7.7220779666D+03
   -1.3604214249D-01   -5.2050000000D+00   -7.7543763996D+03    4.9419929511D+00   -5.3690092855D-03   -3.0866745635D-02   -7.7494344067D+03   -7.7494706424D+03    7.7494706424D+03
   -1.3104214249D-01   -5.2100000000D+00   -7.7809822643D+03    4.9904479854D+00   -5.3677656070D-03   -3.0380332867D-02   -7.7759918163D+03   -7.7760275644D+03    7.7760275644D+03
   -1.2604214249D-01   -5.2150000000D+00   -7.8067371974D+03    5.0394467064D+00   -5.3655457421D-03   -2.9894368293D-02   -7.8016977507D+03   -7.8017330107D+03    7.8017330107D+03
   -1.2104214249D-01   -5.2200000000D+00   -7.8316258727D+03    5.0890068039D+00   -5.3623405923D-03   -2.9408985733D-02   -7.8265368659D+03   -7.8265716373D+03    7.8265716373D+03
   -1.1604214249D-01   -5.2250000000D+00   -7.8556333641D+03    5.1391468388D+00   -5.3581415964D-03   -2.8924319946D-02   -7.8504942173D+03   -7.8505284998D+03    7.8505284998D+03
   -1.1104214249D-01   -5.2300000000D+00   -7.8787451666D+03    5.1898862528D+00   -5.3529407461D-03   -2.8440506505D-02   -7.8735552804D+03   -7.8735890738D+03    7.8735890738D+03
   -1.0604214249D-01   -5.2350000000D+00   -7.9009472169D+03    5.2412453891D+00   -5.3467306017D-03   -2.7957681661D-02   -7.8957059715D+03   -7.8957392759D+03    7.8957392759D+03
   -1.0104214249D-01   -5.2400000000D+00   -7.9222259135D+03    5.2932455003D+00   -5.3395043072D-03   -2.7475982213D-02   -7.9169326680D+03   -7.9169654835D+03    7.9169654835D+03
   -9.6042142489D-02   -5.2450000000D+00   -7.9425681365D+03    5.3459087627D+00   -5.3312556038D-03   -2.6995545367D-02   -7.9372222277D+03   -7.9372545545D+03    7.9372545545D+03
   -9.1042142489D-02   -5.2500000000D+00   -7.9619612666D+03    5.3992582837D+00   -5.3219788438D-03   -2.6516508602D-02   -7.9565620084D+03   -7.9565938468D+03    7.9565938468D+03
   -8.6042142489D-02   -5.2550000000D+00   -7.9803932042D+03    5.4533181124D+00   -5.3116690028D-03   -2.6039009525D-02   -7.9749398861D+03   -7.9749712367D+03    7.9749712367D+03
   -8.1042142489D-02   -5.2600000000D+00   -7.9978523868D+03    5.5081132409D+00   -5.3003216914D-03   -2.5563185728D-02   -7.9923442735D+03   -7.9923751370D+03    7.9923751370D+03
   -7.6042142489D-02   -5.2650000000D+00   -8.0143278070D+03    5.5636696125D+00   -5.2879331664D-03   -2.5089174646D-02   -8.0087641374D+03   -8.0087945145D+03    8.0087945145D+03
   -7.1042142489D-02   -5.2700000000D+00   -8.0298090289D+03    5.6200141188D+00   -5.2745003402D-03   -2.4617113405D-02   -8.0241890148D+03   -8.0242189064D+03    8.0242189064D+03
   -6.6042142489D-02   -5.2750000000D+00   -8.0442862043D+03    5.6771746015D+00   -5.2600207900D-03   -2.4147138681D-02   -8.0386090297D+03   -8.0386384368D+03    8.0386384368D+03
   -6.1042142489D-02   -5.2800000000D+00   -8.0577500874D+03    5.7351798488D+00   -5.2444927659D-03   -2.3679386548D-02   -8.0520149075D+03   -8.0520438314D+03    8.0520438314D+03
   -5.6042142489D-02   -5.2850000000D+00   -8.0701920497D+03    5.7940595895D+00   -5.2279151978D-03   -2.3213992331D-02   -8.0643979901D+03   -8.0644264320D+03    8.0644264320D+03
   -5.1042142489D-02   -5.2900000000D+00   -8.0816040931D+03    5.8538444845D+00   -5.2102877010D-03   -2.2751090458D-02   -8.0757502487D+03   -8.0757782100D+03    8.0757782100D+03
   -4.6042142489D-02   -5.2950000000D+00   -8.0919788628D+03    5.9145661191D+00   -5.1916105818D-03   -2.2290814312D-02   -8.0860642967D+03   -8.0860917791D+03    8.0860917791D+03
   -4.1042142489D-02   -5.3000000000D+00   -8.1013096583D+03    5.9762569867D+00   -5.1718848405D-03   -2.1833296081D-02   -8.0953334014D+03   -8.0953604065D+03    8.0953604065D+03
   -3.6042142489D-02   -5.3050000000D+00   -8.1095904449D+03    6.0389504771D+00   -5.1511121748D-03   -2.1378666616D-02   -8.1035514944D+03   -8.1035780242D+03    8.1035780242D+03
   -3.1042142489D-02   -5.3100000000D+00   -8.1168158624D+03    6.1026808568D+00   -5.1292949809D-03   -2.0927055282D-02   -8.1107131816D+03   -8.1107392379D+03    8.1107392379D+03
   -2.6042142489D-02   -5.3150000000D+00   -8.1229812346D+03    6.1674832512D+00   -5.1064363544D-03   -2.0478589815D-02   -8.1168137513D+03   -8.1168393363D+03    8.1168393363D+03
   -2.1042142489D-02   -5.3200000000D+00   -8.1280825758D+03    6.2333936196D+00   -5.0825400893D-03   -2.0033396185D-02   -8.1218491822D+03   -8.1218742981D+03    8.1218742981D+03
   -1.6042142489D-02   -5.3250000000D+00   -8.1321165983D+03    6.3004487325D+00   -5.0576106766D-03   -1.9591598449D-02   -8.1258161496D+03   -8.1258407988D+03    8.1258407988D+03
   -1.1042142489D-02   -5.3300000000D+00   -8.1350807168D+03    6.3686861446D+00   -5.0316533011D-03   -1.9153318620D-02   -8.1287120307D+03   -8.1287362157D+03    8.1287362157D+03
   -6.0421424887D-03   -5.3350000000D+00   -8.1369730533D+03    6.4381441646D+00   -5.0046738373D-03   -1.8718676533D-02   -8.1305349091D+03   -8.1305586325D+03    8.1305586325D+03
   -1.0421424887D-03   -5.3400000000D+00   -8.1377924396D+03    6.5088618246D+00   -4.9766788448D-03   -1.8287789711D-02   -8.1312835777D+03   -8.1313068422D+03    8.1313068422D+03
    3.9578575113D-03   -5.3450000000D+00   -8.1375384195D+03    6.5808788470D+00   -4.9476755613D-03   -1.7860773242D-02   -8.1309575406D+03   -8.1309803491D+03    8.1309803491D+03
    8.9578575113D-03   -5.3500000000D+00   -8.1362112496D+03    6.6542356080D+00   -4.9176718959D-03   -1.7437739654D-02   -8.1295570140D+03   -8.1295793694D+03    8.1295793694D+03
    1.3957857511D-02   -5.3550000000D+00   -8.1338118990D+03    6.7289731008D+00   -4.8866764201D-03   -1.7018798796D-02   -8.1270829259D+03   -8.1271048313D+03    8.1271048313D+03
    1.8957857511D-02   -5.3600000000D+00   -8.1303420472D+03    6.8051328966D+00   -4.8546983587D-03   -1.6604057724D-02   -8.1235369143D+03   -8.1235583731D+03    8.1235583731D+03
    2.3957857511D-02   -5.3650000000D+00   -8.1258040822D+03    6.8827571051D+00   -4.8217475790D-03   -1.6193620592D-02   -8.1189213251D+03   -8.1189423405D+03    8.1189423405D+03
    2.8957857511D-02   -5.3700000000D+00   -8.1202010961D+03    6.9618883291D+00   -4.7878345792D-03   -1.5787588545D-02   -8.1132392078D+03   -8.1132597832D+03    8.1132597832D+03
    3.3957857511D-02   -5.3750000000D+00   -8.1135368805D+03    7.0425696235D+00   -4.7529704763D-03   -1.5386059619D-02   -8.1064943108D+03   -8.1065144499D+03    8.1065144499D+03
    3.8957857511D-02   -5.3800000000D+00   -8.1058159200D+03    7.1248444508D+00   -4.7171669917D-03   -1.4989128649D-02   -8.0986910755D+03   -8.0987107818D+03    8.0987107818D+03
    4.3957857511D-02   -5.3850000000D+00   -8.0970433856D+03    7.2087566320D+00   -4.6804364375D-03   -1.4596887178D-02   -8.0898346290D+03   -8.0898539063D+03    8.0898539063D+03
    4.8957857511D-02   -5.3900000000D+00   -8.0872251261D+03    7.2943503038D+00   -4.6427917010D-03   -1.4209423372D-02   -8.0799307758D+03   -8.0799496280D+03    8.0799496280D+03
    5.3957857511D-02   -5.3950000000D+00   -8.0763676588D+03    7.3816698680D+00   -4.6042462284D-03   -1.3826821948D-02   -8.0689859890D+03   -8.0690044200D+03    8.0690044200D+03
    5.8957857511D-02   -5.4000000000D+00   -8.0644781596D+03    7.4707599449D+00   -4.5648140076D-03   -1.3449164094D-02   -8.0570073996D+03   -8.0570254136D+03    8.0570254136D+03
    6.3957857511D-02   -5.4050000000D+00   -8.0515644510D+03    7.5616653244D+00   -4.5245095511D-03   -1.3076527412D-02   -8.0440027856D+03   -8.0440203867D+03    8.0440203867D+03
