   -5.0000000000D+00    5.8282995721D-01    6.4035752733D-01    5.2530238709D-01    6.7990014991D-01    4.8575976451D-01
   -5.0050000000D+00    5.8695433013D-01    6.4479754983D-01    5.2911111044D-01    6.8437106828D-01    4.8953759198D-01
   -5.0100000000D+00    5.9106398084D-01    6.4923698108D-01    5.3289098060D-01    6.8884139208D-01    4.9328656959D-01
   -5.0150000000D+00    5.9515747664D-01    6.5367441687D-01    5.3664053642D-01    6.9330970434D-01    4.9700524895D-01
   -5.0200000000D+00    5.9923336091D-01    6.5810841610D-01    5.4035830571D-01    6.9777455157D-01    5.0069217025D-01
   -5.0250000000D+00    6.0329015364D-01    6.6253750142D-01    5.4404280586D-01    7.0223444441D-01    5.0434586287D-01
   -5.0300000000D+00    6.0732635215D-01    6.6696015996D-01    5.4769254434D-01    7.0668785833D-01    5.0796484597D-01
   -5.0350000000D+00    6.1134043179D-01    6.7137484419D-01    5.5130601939D-01    7.1113323443D-01    5.1154762914D-01
   -5.0400000000D+00    6.1533084669D-01    6.7577997281D-01    5.5488172056D-01    7.1556898035D-01    5.1509271303D-01
   -5.0450000000D+00    6.1929603060D-01    6.8017393178D-01    5.5841812943D-01    7.1999347122D-01    5.1859858998D-01
   -5.0500000000D+00    6.2323439777D-01    6.8455507536D-01    5.6191372018D-01    7.2440505080D-01    5.2206374475D-01
   -5.0550000000D+00    6.2714434387D-01    6.8892172733D-01    5.6536696041D-01    7.2880203255D-01    5.2548665519D-01
   -5.0600000000D+00    6.3102424698D-01    6.9327218222D-01    5.6877631174D-01    7.3318270093D-01    5.2886579304D-01
   -5.0650000000D+00    6.3487246865D-01    6.9760470663D-01    5.7214023067D-01    7.3754531270D-01    5.3219962460D-01
   -5.0700000000D+00    6.3868735499D-01    7.0191754065D-01    5.7545716933D-01    7.4188809832D-01    5.3548661166D-01
   -5.0750000000D+00    6.4246723782D-01    7.0620889932D-01    5.7872557632D-01    7.4620926341D-01    5.3872521223D-01
   -5.0800000000D+00    6.4621043590D-01    7.1047697420D-01    5.8194389760D-01    7.5050699029D-01    5.4191388151D-01
   -5.0850000000D+00    6.4991525618D-01    7.1471993498D-01    5.8511057739D-01    7.5477943960D-01    5.4505107277D-01
   -5.0900000000D+00    6.5357999516D-01    7.1893593114D-01    5.8822405918D-01    7.5902475199D-01    5.4813523833D-01
   -5.0950000000D+00    6.5720294021D-01    7.2312309375D-01    5.9128278667D-01    7.6324104982D-01    5.5116483060D-01
   -5.1000000000D+00    6.6078237105D-01    7.2727953718D-01    5.9428520491D-01    7.6742643900D-01    5.5413830309D-01
   -5.1050000000D+00    6.6431656120D-01    7.3140336106D-01    5.9722976134D-01    7.7157901081D-01    5.5705411158D-01
   -5.1100000000D+00    6.6780377955D-01    7.3549265212D-01    6.0011490698D-01    7.7569684385D-01    5.5991071525D-01
   -5.1150000000D+00    6.7124229190D-01    7.3954548618D-01    6.0293909762D-01    7.7977800594D-01    5.6270657786D-01
   -5.1200000000D+00    6.7463036264D-01    7.4355993017D-01    6.0570079510D-01    7.8382055620D-01    5.6544016907D-01
   -5.1250000000D+00    6.7796625637D-01    7.4753404415D-01    6.0839846859D-01    7.8782254704D-01    5.6810996570D-01
   -5.1300000000D+00    6.8124823967D-01    7.5146588340D-01    6.1103059594D-01    7.9178202626D-01    5.7071445308D-01
   -5.1350000000D+00    6.8447458285D-01    7.5535350061D-01    6.1359566508D-01    7.9569703921D-01    5.7325212648D-01
   -5.1400000000D+00    6.8764356172D-01    7.5919494797D-01    6.1609217547D-01    7.9956563092D-01    5.7572149252D-01
   -5.1450000000D+00    6.9075345949D-01    7.6298827939D-01    6.1851863958D-01    8.0338584830D-01    5.7812107068D-01
   -5.1500000000D+00    6.9380256858D-01    7.6673155273D-01    6.2087358444D-01    8.0715574236D-01    5.8044939481D-01
   -5.1550000000D+00    6.9678919258D-01    7.7042283202D-01    6.2315555314D-01    8.1087337045D-01    5.8270501472D-01
   -5.1600000000D+00    6.9971164814D-01    7.7406018976D-01    6.2536310652D-01    8.1453679853D-01    5.8488649775D-01
   -5.1650000000D+00    7.0256826694D-01    7.7764170915D-01    6.2749482473D-01    8.1814410343D-01    5.8699243045D-01
   -5.1700000000D+00    7.0535739768D-01    7.8116548642D-01    6.2954930895D-01    8.2169337517D-01    5.8902142019D-01
   -5.1750000000D+00    7.0807740806D-01    7.8462963310D-01    6.3152518302D-01    8.2518271923D-01    5.9097209689D-01
   -5.1800000000D+00    7.1072668679D-01    7.8803227837D-01    6.3342109522D-01    8.2861025886D-01    5.9284311472D-01
   -5.1850000000D+00    7.1330364563D-01    7.9137157132D-01    6.3523571995D-01    8.3197413741D-01    5.9463315385D-01
   -5.1900000000D+00    7.1580672138D-01    7.9464568326D-01    6.3696775950D-01    8.3527252060D-01    5.9634092216D-01
   -5.1950000000D+00    7.1823437792D-01    7.9785281004D-01    6.3861594580D-01    8.3850359883D-01    5.9796515701D-01
   -5.2000000000D+00    7.2058510825D-01    8.0099117434D-01    6.4017904216D-01    8.4166558947D-01    5.9950462703D-01
   -5.2050000000D+00    7.2285743647D-01    8.0405902789D-01    6.4165584506D-01    8.4475673913D-01    6.0095813382D-01
   -5.2100000000D+00    7.2504991982D-01    8.0705465376D-01    6.4304518588D-01    8.4777532588D-01    6.0232451376D-01
   -5.2150000000D+00    7.2716115063D-01    8.0997636860D-01    6.4434593266D-01    8.5071966152D-01    6.0360263974D-01
   -5.2200000000D+00    7.2918975831D-01    8.1282252479D-01    6.4555699182D-01    8.5358809375D-01    6.0479142287D-01
   -5.2250000000D+00    7.3113441127D-01    8.1559151265D-01    6.4667730988D-01    8.5637900831D-01    6.0588981422D-01
   -5.2300000000D+00    7.3299381884D-01    8.1828176254D-01    6.4770587514D-01    8.5909083118D-01    6.0689680650D-01
   -5.2350000000D+00    7.3476673315D-01    8.2089174695D-01    6.4864171934D-01    8.6172203059D-01    6.0781143571D-01
   -5.2400000000D+00    7.3645195093D-01    8.2341998257D-01    6.4948391929D-01    8.6427111909D-01    6.0863278278D-01
   -5.2450000000D+00    7.3804831533D-01    8.2586503224D-01    6.5023159843D-01    8.6673665554D-01    6.0935997512D-01
   -5.2500000000D+00    7.3955471763D-01    8.2822550689D-01    6.5088392838D-01    8.6911724706D-01    6.0999218821D-01
   -5.2550000000D+00    7.4097009895D-01    8.3050006745D-01    6.5144013045D-01    8.7141155084D-01    6.1052864705D-01
   -5.2600000000D+00    7.4229345183D-01    8.3268742663D-01    6.5189947703D-01    8.7361827605D-01    6.1096862761D-01
   -5.2650000000D+00    7.4352382184D-01    8.3478635069D-01    6.5226129300D-01    8.7573618548D-01    6.1131145820D-01
   -5.2700000000D+00    7.4466030904D-01    8.3679566106D-01    6.5252495703D-01    8.7776409729D-01    6.1155652080D-01
   -5.2750000000D+00    7.4570206941D-01    8.3871423601D-01    6.5268990281D-01    8.7970088656D-01    6.1170325226D-01
   -5.2800000000D+00    7.4664831618D-01    8.4054101212D-01    6.5275562024D-01    8.8154548681D-01    6.1175114555D-01
   -5.2850000000D+00    7.4749832113D-01    8.4227498573D-01    6.5272165652D-01    8.8329689147D-01    6.1169975078D-01
   -5.2900000000D+00    7.4825141571D-01    8.4391521429D-01    6.5258761714D-01    8.8495415517D-01    6.1154867626D-01
   -5.2950000000D+00    7.4890699222D-01    8.4546081758D-01    6.5235316685D-01    8.8651639502D-01    6.1129758941D-01
   -5.3000000000D+00    7.4946450472D-01    8.4691097895D-01    6.5201803049D-01    8.8798279179D-01    6.1094621765D-01
   -5.3050000000D+00    7.4992347002D-01    8.4826494631D-01    6.5158199372D-01    8.8935259095D-01    6.1049434909D-01
   -5.3100000000D+00    7.5028346844D-01    8.4952203314D-01    6.5104490374D-01    8.9062510363D-01    6.0994183325D-01
   -5.3150000000D+00    7.5054414456D-01    8.5068161936D-01    6.5040666977D-01    8.9179970752D-01    6.0928858161D-01
   -5.3200000000D+00    7.5070520783D-01    8.5174315205D-01    6.4966726362D-01    8.9287584759D-01    6.0853456808D-01
   -5.3250000000D+00    7.5076643307D-01    8.5270614616D-01    6.4882671998D-01    8.9385303676D-01    6.0767982939D-01
   -5.3300000000D+00    7.5072766089D-01    8.5357018506D-01    6.4788513673D-01    8.9473085646D-01    6.0672446533D-01
   -5.3350000000D+00    7.5058879801D-01    8.5433492091D-01    6.4684267510D-01    8.9550895706D-01    6.0566863895D-01
   -5.3400000000D+00    7.5034981742D-01    8.5500007509D-01    6.4569955975D-01    8.9618705820D-01    6.0451257664D-01
   -5.3450000000D+00    7.5001075852D-01    8.5556543836D-01    6.4445607869D-01    8.9676494901D-01    6.0325656804D-01
   -5.3500000000D+00    7.4957172708D-01    8.5603087097D-01    6.4311258319D-01    8.9724248820D-01    6.0190096596D-01
   -5.3550000000D+00    7.4903289512D-01    8.5639630272D-01    6.4166948752D-01    8.9761960411D-01    6.0044618612D-01
   -5.3600000000D+00    7.4839450066D-01    8.5666173276D-01    6.4012726856D-01    8.9789629452D-01    5.9889270679D-01
   -5.3650000000D+00    7.4765684743D-01    8.5682722945D-01    6.3848646541D-01    8.9807262652D-01    5.9724106835D-01
   -5.3700000000D+00    7.4682030441D-01    8.5689293000D-01    6.3674767882D-01    8.9814873607D-01    5.9549187274D-01
   -5.3750000000D+00    7.4588530526D-01    8.5685904001D-01    6.3491157051D-01    8.9812482767D-01    5.9364578285D-01
   -5.3800000000D+00    7.4485234771D-01    8.5672583297D-01    6.3297886245D-01    8.9800117373D-01    5.9170352168D-01
   -5.3850000000D+00    7.4372199279D-01    8.5649364957D-01    6.3095033601D-01    8.9777811395D-01    5.8966587162D-01
   -5.3900000000D+00    7.4249486398D-01    8.5616289697D-01    6.2882683100D-01    8.9745605457D-01    5.8753367340D-01
   -5.3950000000D+00    7.4117164631D-01    8.5573404795D-01    6.2660924468D-01    8.9703546751D-01    5.8530782511D-01
   -5.4000000000D+00    7.3975308526D-01    8.5520763994D-01    6.2429853057D-01    8.9651688940D-01    5.8298928112D-01
   -5.4050000000D+00    7.3823998567D-01    8.5458427401D-01    6.2189569733D-01    8.9590092055D-01    5.8057905079D-01
   -5.4100000000D+00    7.3663321054D-01    8.5386461368D-01    6.1940180740D-01    8.9518822382D-01    5.7807819725D-01
   -5.4150000000D+00    7.3493367969D-01    8.5304938373D-01    6.1681797566D-01    8.9437952336D-01    5.7548783603D-01
   -5.4200000000D+00    7.3314236844D-01    8.5213936890D-01    6.1414536798D-01    8.9347560331D-01    5.7280913357D-01
   -5.4250000000D+00    7.3126030609D-01    8.5113541245D-01    6.1138519973D-01    8.9247730642D-01    5.7004330577D-01
   -5.4300000000D+00    7.2928857446D-01    8.5003841474D-01    6.0853873417D-01    8.9138553254D-01    5.6719161637D-01
   -5.4350000000D+00    7.2722830623D-01    8.4884933165D-01    6.0560728081D-01    8.9020123712D-01    5.6425537534D-01
   -5.4400000000D+00    7.2508068336D-01    8.4756917299D-01    6.0259219373D-01    8.8892542957D-01    5.6123593715D-01
