   -5.0000000000D+00   -2.8021149623D-15   -2.2668610016D-09    2.8021149623D-15    2.2668610016D-09
   -5.0050000000D+00   -2.8177307311D-15   -2.2794893000D-09    2.8177307311D-15    2.2794893000D-09
   -5.0100000000D+00   -2.8333030467D-15   -2.2920823504D-09    2.8333030467D-15    2.2920823504D-09
   -5.0150000000D+00   -2.8488267564D-15   -2.3046359822D-09    2.8488267564D-15    2.3046359822D-09
   -5.0200000000D+00   -2.8642966162D-15   -2.3171459515D-09    2.8642966162D-15    2.3171459515D-09
   -5.0250000000D+00   -2.8797072934D-15   -2.3296079422D-09    2.8797072934D-15    2.3296079422D-09
   -5.0300000000D+00   -2.8950533683D-15   -2.3420175680D-09    2.8950533683D-15    2.3420175680D-09
   -5.0350000000D+00   -2.9103293371D-15   -2.3543703744D-09    2.9103293371D-15    2.3543703744D-09
   -5.0400000000D+00   -2.9255296144D-15   -2.3666618410D-09    2.9255296144D-15    2.3666618410D-09
   -5.0450000000D+00   -2.9406485359D-15   -2.3788873832D-09    2.9406485359D-15    2.3788873832D-09
   -5.0500000000D+00   -2.9556803614D-15   -2.3910423554D-09    2.9556803614D-15    2.3910423554D-09
   -5.0550000000D+00   -2.9706192784D-15   -2.4031220530D-09    2.9706192784D-15    2.4031220530D-09
   -5.0600000000D+00   -2.9854594052D-15   -2.4151217156D-09    2.9854594052D-15    2.4151217156D-09
   -5.0650000000D+00   -3.0001947944D-15   -2.4270365298D-09    3.0001947944D-15    2.4270365298D-09
   -5.0700000000D+00   -3.0148194374D-15   -2.4388616321D-09    3.0148194374D-15    2.4388616321D-09
   -5.0750000000D+00   -3.0293272679D-15   -2.4505921125D-09    3.0293272679D-15    2.4505921125D-09
   -5.0800000000D+00   -3.0437121661D-15   -2.4622230180D-09    3.0437121661D-15    2.4622230180D-09
   -5.0850000000D+00   -3.0579679638D-15   -2.4737493558D-09    3.0579679638D-15    2.4737493558D-09
   -5.0900000000D+00   -3.0720884484D-15   -2.4851660974D-09    3.0720884484D-15    2.4851660974D-09
   -5.0950000000D+00   -3.0860673682D-15   -2.4964681825D-09    3.0860673682D-15    2.4964681825D-09
   -5.1000000000D+00   -3.0998984373D-15   -2.5076505232D-09    3.0998984373D-15    2.5076505232D-09
   -5.1050000000D+00   -3.1135753408D-15   -2.5187080079D-09    3.1135753408D-15    2.5187080079D-09
   -5.1100000000D+00   -3.1270917405D-15   -2.5296355062D-09    3.1270917405D-15    2.5296355062D-09
