   -5.0000000000D+00    7.4825871957D-03    8.4594477414D-02   -6.9629303022D-02    8.8171429194D-02   -7.3206254803D-02
   -5.0050000000D+00    7.5306981653D-03    8.5035881386D-02   -6.9974485056D-02    8.8626421268D-02   -7.3565024937D-02
   -5.0100000000D+00    7.5788564782D-03    8.5481588330D-02   -7.0323875374D-02    8.9085655825D-02   -7.3927942869D-02
   -5.0150000000D+00    7.6270502913D-03    8.5931555847D-02   -7.0677455264D-02    8.9549087741D-02   -7.4294987158D-02
   -5.0200000000D+00    7.6752674780D-03    8.6385738825D-02   -7.1035203869D-02    9.0016669236D-02   -7.4666134280D-02
   -5.0250000000D+00    7.7234956305D-03    8.6844089429D-02   -7.1397098168D-02    9.0488349869D-02   -7.5041358608D-02
   -5.0300000000D+00    7.7717220631D-03    8.7306557081D-02   -7.1763112954D-02    9.0964076523D-02   -7.5420632396D-02
   -5.0350000000D+00    7.8199338158D-03    8.7773088453D-02   -7.2133220821D-02    9.1443793395D-02   -7.5803925763D-02
   -5.0400000000D+00    7.8681176579D-03    8.8243627459D-02   -7.2507392143D-02    9.1927441995D-02   -7.6191206679D-02
   -5.0450000000D+00    7.9162600930D-03    8.8718115250D-02   -7.2885595064D-02    9.2414961142D-02   -7.6582440956D-02
   -5.0500000000D+00    7.9643473638D-03    8.9196490211D-02   -7.3267795483D-02    9.2906286963D-02   -7.6977592235D-02
   -5.0550000000D+00    8.0123654577D-03    8.9678687965D-02   -7.3653957049D-02    9.3401352897D-02   -7.7376621982D-02
   -5.0600000000D+00    8.0603001126D-03    9.0164641373D-02   -7.4044041148D-02    9.3900089702D-02   -7.7779489477D-02
   -5.0650000000D+00    8.1081368240D-03    9.0654280549D-02   -7.4438006901D-02    9.4402425466D-02   -7.8186151818D-02
   -5.0700000000D+00    8.1558608520D-03    9.1147532863D-02   -7.4835811159D-02    9.4908285614D-02   -7.8596563910D-02
   -5.0750000000D+00    8.2034572287D-03    9.1644322961D-02   -7.5237408504D-02    9.5417592931D-02   -7.9010678474D-02
   -5.0800000000D+00    8.2509107668D-03    9.2144572781D-02   -7.5642751247D-02    9.5930267578D-02   -7.9428446045D-02
   -5.0850000000D+00    8.2982060683D-03    9.2648201573D-02   -7.6051789437D-02    9.6446227113D-02   -7.9849814977D-02
   -5.0900000000D+00    8.3453275341D-03    9.3155125928D-02   -7.6464470860D-02    9.6965386520D-02   -8.0274731452D-02
   -5.0950000000D+00    8.3922593738D-03    9.3665259802D-02   -7.6880741055D-02    9.7487658236D-02   -8.0703139488D-02
   -5.1000000000D+00    8.4389856159D-03    9.4178514552D-02   -7.7300543320D-02    9.8012952186D-02   -8.1134980954D-02
   -5.1050000000D+00    8.4854901196D-03    9.4694798967D-02   -7.7723818728D-02    9.8541175818D-02   -8.1570195579D-02
   -5.1100000000D+00    8.5317565859D-03    9.5214019314D-02   -7.8150506142D-02    9.9072234144D-02   -8.2008720972D-02
   -5.1150000000D+00    8.5777685700D-03    9.5736079375D-02   -7.8580542235D-02    9.9606029782D-02   -8.2450492642D-02
   -5.1200000000D+00    8.6235094939D-03    9.6260880498D-02   -7.9013861511D-02    1.0014246301D-01   -8.2895444017D-02
   -5.1250000000D+00    8.6689626600D-03    9.6788321648D-02   -7.9450396328D-02    1.0068143179D-01   -8.3343506471D-02
   -5.1300000000D+00    8.7141112644D-03    9.7318299457D-02   -7.9890076928D-02    1.0122283188D-01   -8.3794609347D-02
   -5.1350000000D+00    8.7589384117D-03    9.7850708287D-02   -8.0332831464D-02    1.0176655681D-01   -8.4248679989D-02
   -5.1400000000D+00    8.8034271297D-03    9.8385440289D-02   -8.0778586030D-02    1.0231249803D-01   -8.4705643775D-02
   -5.1450000000D+00    8.8475603845D-03    9.8922385470D-02   -8.1227264701D-02    1.0286054492D-01   -8.5165424147D-02
   -5.1500000000D+00    8.8913210964D-03    9.9461431762D-02   -8.1678789569D-02    1.0341058484D-01   -8.5627942651D-02
   -5.1550000000D+00    8.9346921563D-03    1.0000246509D-01   -8.2133080780D-02    1.0396250329D-01   -8.6093118975D-02
   -5.1600000000D+00    8.9776564420D-03    1.0054536947D-01   -8.2590056582D-02    1.0451618388D-01   -8.6560870993D-02
   -5.1650000000D+00    9.0201968356D-03    1.0109002704D-01   -8.3049633365D-02    1.0507150848D-01   -8.7031114806D-02
   -5.1700000000D+00    9.0622962404D-03    1.0163631820D-01   -8.3511725715D-02    1.0562835727D-01   -8.7503764793D-02
   -5.1750000000D+00    9.1039375994D-03    1.0218412166D-01   -8.3976246461D-02    1.0618660886D-01   -8.7978733658D-02
   -5.1800000000D+00    9.1451039127D-03    1.0273331456D-01   -8.4443106731D-02    1.0674614031D-01   -8.8455932482D-02
   -5.1850000000D+00    9.1857782564D-03    1.0328377252D-01   -8.4912216007D-02    1.0730682729D-01   -8.8935270777D-02
   -5.1900000000D+00    9.2259438006D-03    1.0383536978D-01   -8.5383482181D-02    1.0786854415D-01   -8.9416656545D-02
