   -5.0000000000D+00    6.5476165460D-03    7.9799395662D-02   -6.6704162570D-02    8.3020488052D-02   -6.9925254960D-02
   -5.0050000000D+00    6.5892000277D-03    8.0183379118D-02   -6.7004979063D-02    8.3414300984D-02   -7.0235900929D-02
   -5.0100000000D+00    6.6308377581D-03    8.0570828393D-02   -6.7309152877D-02    8.3811510335D-02   -7.0549834819D-02
   -5.0150000000D+00    6.6725197978D-03    8.0961706015D-02   -6.7616666419D-02    8.4212076580D-02   -7.0867036985D-02
   -5.0200000000D+00    6.7142359623D-03    8.1355972261D-02   -6.7927500336D-02    8.4615958002D-02   -7.1187486078D-02
   -5.0250000000D+00    6.7559758236D-03    8.1753585146D-02   -6.8241633499D-02    8.5023110679D-02   -7.1511159032D-02
   -5.0300000000D+00    6.7977287127D-03    8.2154500407D-02   -6.8559042981D-02    8.5433488474D-02   -7.1838031048D-02
   -5.0350000000D+00    6.8394837225D-03    8.2558671493D-02   -6.8879704048D-02    8.5847043027D-02   -7.2168075582D-02
   -5.0400000000D+00    6.8812297107D-03    8.2966049562D-02   -6.9203590141D-02    8.6263723750D-02   -7.2501264329D-02
   -5.0450000000D+00    6.9229553034D-03    8.3376583471D-02   -6.9530672864D-02    8.6683477825D-02   -7.2837567218D-02
   -5.0500000000D+00    6.9646488993D-03    8.3790219775D-02   -6.9860921976D-02    8.7106250200D-02   -7.3176952401D-02
   -5.0550000000D+00    7.0062986743D-03    8.4206902728D-02   -7.0194305379D-02    8.7531983594D-02   -7.3519386246D-02
   -5.0600000000D+00    7.0478925860D-03    8.4626574286D-02   -7.0530789114D-02    8.7960618500D-02   -7.3864833328D-02
   -5.0650000000D+00    7.0894183795D-03    8.5049174113D-02   -7.0870337354D-02    8.8392093192D-02   -7.4213256433D-02
   -5.0700000000D+00    7.1308635927D-03    8.5474639587D-02   -7.1212912401D-02    8.8826343735D-02   -7.4564616549D-02
   -5.0750000000D+00    7.1722155635D-03    8.5902905813D-02   -7.1558474686D-02    8.9263303997D-02   -7.4918872870D-02
   -5.0800000000D+00    7.2134614356D-03    8.6333905638D-02   -7.1906982767D-02    8.9702905666D-02   -7.5275982795D-02
   -5.0850000000D+00    7.2545881665D-03    8.6767569669D-02   -7.2258393336D-02    9.0145078267D-02   -7.5635901934D-02
   -5.0900000000D+00    7.2955825350D-03    8.7203826290D-02   -7.2612661220D-02    9.0589749183D-02   -7.5998584113D-02
   -5.0950000000D+00    7.3364311492D-03    8.7642601689D-02   -7.2969739391D-02    9.1036843679D-02   -7.6363981381D-02
   -5.1000000000D+00    7.3771204557D-03    8.8083819882D-02   -7.3329578971D-02    9.1486284931D-02   -7.6732044019D-02
