   -5.0000000000D+00    5.7131537935D-01    6.8130638735D-01    4.6132437135D-01    7.2286496361D-01    4.1976579509D-01
   -5.0050000000D+00    5.7535720413D-01    6.8588168396D-01    4.6483272430D-01    7.2745067989D-01    4.2326372837D-01
   -5.0100000000D+00    5.7938462176D-01    6.9044695707D-01    4.6832228644D-01    7.3202621455D-01    4.2674302897D-01
   -5.0150000000D+00    5.8339622867D-01    6.9500075250D-01    4.7179170484D-01    7.3659010903D-01    4.3020234830D-01
   -5.0200000000D+00    5.8739059783D-01    6.9954158989D-01    4.7523960576D-01    7.4114087865D-01    4.3364031700D-01
   -5.0250000000D+00    5.9136627931D-01    7.0406796328D-01    4.7866459534D-01    7.4567701314D-01    4.3705554548D-01
   -5.0300000000D+00    5.9532180096D-01    7.0857834169D-01    4.8206526022D-01    7.5019697731D-01    4.4044662460D-01
   -5.0350000000D+00    5.9925566907D-01    7.1307116987D-01    4.8544016826D-01    7.5469921171D-01    4.4381212642D-01
   -5.0400000000D+00    6.0316636917D-01    7.1754486903D-01    4.8878786930D-01    7.5918213343D-01    4.4715060490D-01
   -5.0450000000D+00    6.0705236679D-01    7.2199783760D-01    4.9210689597D-01    7.6364413684D-01    4.5046059673D-01
   -5.0500000000D+00    6.1091210835D-01    7.2642845214D-01    4.9539576456D-01    7.6808359450D-01    4.5374062221D-01
   -5.0550000000D+00    6.1474402208D-01    7.3083506823D-01    4.9865297592D-01    7.7249885803D-01    4.5698918612D-01
   -5.0600000000D+00    6.1854651893D-01    7.3521602142D-01    5.0187701644D-01    7.7688825915D-01    4.6020477871D-01
   -5.0650000000D+00    6.2231799368D-01    7.3956962832D-01    5.0506635904D-01    7.8125011063D-01    4.6338587672D-01
   -5.0700000000D+00    6.2605682595D-01    7.4389418763D-01    5.0821946427D-01    7.8558270747D-01    4.6653094444D-01
   -5.0750000000D+00    6.2976138137D-01    7.4818798130D-01    5.1133478144D-01    7.8988432795D-01    4.6963843479D-01
   -5.0800000000D+00    6.3343001275D-01    7.5244927578D-01    5.1441074972D-01    7.9415323494D-01    4.7270679056D-01
   -5.0850000000D+00    6.3706106133D-01    7.5667632322D-01    5.1744579945D-01    7.9838767709D-01    4.7573444558D-01
   -5.0900000000D+00    6.4065285809D-01    7.6086736281D-01    5.2043835336D-01    8.0258589018D-01    4.7871982600D-01
   -5.0950000000D+00    6.4420372506D-01    7.6502062221D-01    5.2338682791D-01    8.0674609849D-01    4.8166135163D-01
   -5.1000000000D+00    6.4771197676D-01    7.6913431888D-01    5.2628963465D-01    8.1086651626D-01    4.8455743727D-01
   -5.1050000000D+00    6.5117592165D-01    7.7320666167D-01    5.2914518163D-01    8.1494534913D-01    4.8740649418D-01
   -5.1100000000D+00    6.5459386361D-01    7.7723585230D-01    5.3195187492D-01    8.1898079573D-01    4.9020693149D-01
   -5.1150000000D+00    6.5796410349D-01    7.8122008695D-01    5.3470812003D-01    8.2297104925D-01    4.9295715774D-01
   -5.1200000000D+00    6.6128494075D-01    7.8515755797D-01    5.3741232353D-01    8.2691429908D-01    4.9565558242D-01
   -5.1250000000D+00    6.6455467506D-01    7.8904645548D-01    5.4006289463D-01    8.3080873253D-01    4.9830061759D-01
   -5.1300000000D+00    6.6777160798D-01    7.9288496918D-01    5.4265824679D-01    8.3465253653D-01    5.0089067944D-01
