    0.0000000000E+00    1.5000000000E+00    1.0000000000E+00
    5.0000000000E-02    1.4270737037E+00    9.7082948148E-01
    1.0000000000E-01    1.3576903205E+00    9.4307612820E-01
    1.5000000000E-01    1.2887142625E+00    9.1548570500E-01
    2.0000000000E-01    1.2276662272E+00    8.9106649088E-01
    2.5000000000E-01    1.1665651782E+00    8.6662607128E-01
    3.0000000000E-01    1.1045565522E+00    8.4182262088E-01
    3.5000000000E-01    1.0514426447E+00    8.2057705788E-01
    4.0000000000E-01    9.9787990796E-01    7.9915196318E-01
    4.5000000000E-01    9.4740119652E-01    7.7896047861E-01
    5.0000000000E-01    8.9679470093E-01    7.5871788037E-01
    5.5000000000E-01    8.4984127364E-01    7.3993650946E-01
    6.0000000000E-01    8.0643865803E-01    7.2257546321E-01
    6.5000000000E-01    7.6611321810E-01    7.0644528724E-01
    7.0000000000E-01    7.2603041297E-01    6.9041216519E-01
    7.5000000000E-01    6.8796302550E-01    6.7518521020E-01
    8.0000000000E-01    6.5043071973E-01    6.6017228789E-01
    8.5000000000E-01    6.1576272760E-01    6.4630509104E-01
    9.0000000000E-01    5.8186678506E-01    6.3274671402E-01
    9.5000000000E-01    5.4960109604E-01    6.1984043842E-01
    1.0000000000E+00    5.2085951894E-01    6.0834380758E-01
    1.0500000000E+00    4.9188470741E-01    5.9675388296E-01
    1.1000000000E+00    4.6287518390E-01    5.8515007356E-01
    1.1500000000E+00    4.3724781057E-01    5.7489912423E-01
    1.2000000000E+00    4.1267723643E-01    5.6507089457E-01
    1.2500000000E+00    3.8909675514E-01    5.5563870206E-01
    1.3000000000E+00    3.6660855702E-01    5.4664342281E-01
    1.3500000000E+00    3.4505326110E-01    5.3802130444E-01
    1.4000000000E+00    3.2459426519E-01    5.2983770608E-01
    1.4500000000E+00    3.0528073135E-01    5.2211229254E-01
    1.5000000000E+00    2.8675489408E-01    5.1470195763E-01
    1.5500000000E+00    2.6933727383E-01    5.0773490953E-01
    1.6000000000E+00    2.5303842072E-01    5.0121536829E-01
    1.6500000000E+00    2.3737808618E-01    4.9495123447E-01
    1.7000000000E+00    2.2246457706E-01    4.8898583082E-01
    1.7500000000E+00    2.0816855027E-01    4.8326742011E-01
    1.8000000000E+00    1.9471130124E-01    4.7788452050E-01
    1.8500000000E+00    1.8183072472E-01    4.7273228989E-01
    1.9000000000E+00    1.6999295729E-01    4.6799718292E-01
    1.9500000000E+00    1.5835470977E-01    4.6334188391E-01
    2.0000000000E+00    1.4787155204E-01    4.5914862082E-01
    2.0500000000E+00    1.3763373863E-01    4.5505349545E-01
    2.1000000000E+00    1.2843170214E-01    4.5137268086E-01
    2.1500000000E+00    1.1949554683E-01    4.4779821873E-01
    2.2000000000E+00    1.1088710085E-01    4.4435484034E-01
    2.2500000000E+00    1.0265424461E-01    4.4106169784E-01
    2.3000000000E+00    9.5316039743E-02    4.3812641590E-01
    2.3500000000E+00    8.8319338757E-02    4.3532773550E-01
    2.4000000000E+00    8.1687863094E-02    4.3267514524E-01
    2.4500000000E+00    7.5436322675E-02    4.3017452907E-01
    2.5000000000E+00    6.9571601612E-02    4.2782864064E-01
    2.5500000000E+00    6.4387028511E-02    4.2575481140E-01
    2.6000000000E+00    5.9261647086E-02    4.2370465883E-01
    2.6500000000E+00    5.4274516099E-02    4.2170980644E-01
    2.7000000000E+00    4.9910043989E-02    4.1996401760E-01
    2.7500000000E+00    4.5699407245E-02    4.1827976290E-01
    2.8000000000E+00    4.1854766174E-02    4.1674190647E-01
    2.8500000000E+00    3.8351279145E-02    4.1534051166E-01
    2.9000000000E+00    3.4895763513E-02    4.1395830541E-01
    2.9500000000E+00    3.1791567023E-02    4.1271662681E-01
    3.0000000000E+00    2.8900140053E-02    4.1156005602E-01
    3.0500000000E+00    2.6226644876E-02    4.1049065795E-01
    3.1000000000E+00    2.3770641189E-02    4.0950825648E-01
    3.1500000000E+00    2.1455936477E-02    4.0858237459E-01
    3.2000000000E+00    1.9363345942E-02    4.0774533838E-01
    3.2500000000E+00    1.7424760756E-02    4.0696990430E-01
    3.3000000000E+00    1.5599138741E-02    4.0623965550E-01
    3.3500000000E+00    1.3987543836E-02    4.0559501753E-01
    3.4000000000E+00    1.2496749436E-02    4.0499869977E-01
    3.4500000000E+00    1.1104261183E-02    4.0444170447E-01
    3.5000000000E+00    9.8509283018E-03    4.0394037132E-01
    3.5500000000E+00    8.7324495845E-03    4.0349297983E-01
    3.6000000000E+00    7.6853921972E-03    4.0307415688E-01
    3.6500000000E+00    6.7579363204E-03    4.0270317453E-01
    3.7000000000E+00    5.9036373332E-03    4.0236145493E-01
    3.7500000000E+00    5.1441489462E-03    4.0205765958E-01
    3.8000000000E+00    4.4684630479E-03    4.0178738522E-01
    3.8500000000E+00    3.8535191666E-03    4.0154140767E-01
    3.9000000000E+00    3.3135398999E-03    4.0132541596E-01
    3.9500000000E+00    2.8269046663E-03    4.0113076187E-01
    4.0000000000E+00    2.4002635645E-03    4.0096010543E-01
    4.0500000000E+00    2.0247159103E-03    4.0080988636E-01
    4.1000000000E+00    1.6953589982E-03    4.0067814360E-01
    4.1500000000E+00    1.4072382726E-03    4.0056289531E-01
    4.2000000000E+00    1.1577598867E-03    4.0046310395E-01
    4.2500000000E+00    9.4387081789E-04    4.0037754833E-01
    4.3000000000E+00    7.5996718922E-04    4.0030398688E-01
    4.3500000000E+00    6.0454620131E-04    4.0024181848E-01
    4.4000000000E+00    4.7407761708E-04    4.0018963105E-01
    4.4500000000E+00    3.6542432835E-04    4.0014616973E-01
    4.5000000000E+00    2.7594888078E-04    4.0011037955E-01
    4.5500000000E+00    2.0359806710E-04    4.0008143923E-01
    4.6000000000E+00    1.4600511268E-04    4.0005840205E-01
    4.6500000000E+00    1.0095350713E-04    4.0004038140E-01
    4.7000000000E+00    6.6673359722E-05    4.0002666934E-01
    4.7500000000E+00    4.1406068504E-05    4.0001656243E-01
    4.8000000000E+00    2.3564691694E-05    4.0000942588E-01
    4.8500000000E+00    1.1728693353E-05    4.0000469148E-01
    4.9000000000E+00    4.6162507412E-06    4.0000184650E-01
    4.9500000000E+00    1.0619109272E-06    4.0000042476E-01
