 GLOBAL PARAMETERS
 
 m [kg]                                          :    1.04615057E+12
 R [km]                                          :    1.00000000E+00
 Mean Density [g/cm^3]                           :    2.49750051E-01
 C/mR^2 (Total Moment of Inertia Respect to z)   :    2.66623557E-01
 C20                                             :    1.35263724E-04
 C22                                             :    4.06168465E-05
 ekf (Equivalent Fluid Love Number)              :    5.45571086E-01
 H(n)                                            :    6.18228434E-01
 
 PARAMETERS ON SURFACE
 
 a-R [km]                                        :    5.37210372E-04
 b-R [km]                                        :   -1.53710119E-04
 c-R [km]                                        :   -3.83270726E-04
 
 f1=(a-c)/a                                      :    9.19986845E-04
 f2=(b-c)/b                                      :    2.29595892E-04
 f3=(a-b)/a                                      :    6.90390953E-04
 
 EQUIVALENT HOMOGENEOUS SOLUTIONS
 
 f_Jeans                                         :    1.11672468E-03
 f_MacLaurin                                     :    3.71377114E-04
 f_Roche                                         :    1.48810180E-03
 
===================================================================================================================================================
 
   i    R(i)              rho(i)            mlay(i)           Clay(i)           H(i)              kl(i)          
 505    2.52500000E-01    7.47500000E+11    2.98850205E+08    1.26804496E+07    3.99418529E-01    1.79684091E-02
 506    2.53000000E-01    7.47000000E+11    2.99835423E+08    1.27727388E+07    3.99481506E-01    1.79245697E-02
 507    2.53500000E-01    7.46500000E+11    3.00821401E+08    1.28654926E+07    3.99544525E-01    1.78809007E-02
 508    2.54000000E-01    7.46000000E+11    3.01808133E+08    1.29587121E+07    3.99607586E-01    1.78374011E-02
 509    2.54500000E-01    7.45500000E+11    3.02795613E+08    1.30523984E+07    3.99670690E-01    1.77940699E-02
 510    2.55000000E-01    7.45000000E+11    3.03783839E+08    1.31465528E+07    3.99733836E-01    1.77509061E-02
 511    2.55500000E-01    7.44500000E+11    3.04772804E+08    1.32411763E+07    3.99797025E-01    1.77079086E-02
 512    2.56000000E-01    7.44000000E+11    3.05762504E+08    1.33362702E+07    3.99860256E-01    1.76650766E-02
 513    2.56500000E-01    7.43500000E+11    3.06752935E+08    1.34318357E+07    3.99923530E-01    1.76224090E-02
 514    2.57000000E-01    7.43000000E+11    3.07744092E+08    1.35278738E+07    3.99986847E-01    1.75799050E-02
 515    2.57500000E-01    7.42500000E+11    3.08735969E+08    1.36243857E+07    4.00050207E-01    1.75375635E-02
 516    2.58000000E-01    7.42000000E+11    3.09728563E+08    1.37213726E+07    4.00113609E-01    1.74953836E-02
 517    2.58500000E-01    7.41500000E+11    3.10721868E+08    1.38188356E+07    4.00177054E-01    1.74533644E-02
 518    2.59000000E-01    7.41000000E+11    3.11715881E+08    1.39167759E+07    4.00240542E-01    1.74115050E-02
 519    2.59500000E-01    7.40500000E+11    3.12710595E+08    1.40151947E+07    4.00304072E-01    1.73698044E-02
 520    2.60000000E-01    7.40000000E+11    3.13706007E+08    1.41140930E+07    4.00367646E-01    1.73282617E-02
 521    2.60500000E-01    7.39500000E+11    3.14702111E+08    1.42134721E+07    4.00431263E-01    1.72868760E-02
 522    2.61000000E-01    7.39000000E+11    3.15698904E+08    1.43133330E+07    4.00494923E-01    1.72456464E-02
 523    2.61500000E-01    7.38500000E+11    3.16696380E+08    1.44136769E+07    4.00558626E-01    1.72045720E-02
 524    2.62000000E-01    7.38000000E+11    3.17694534E+08    1.45145050E+07    4.00622372E-01    1.71636519E-02
 525    2.62500000E-01    7.37500000E+11    3.18693362E+08    1.46158183E+07    4.00686162E-01    1.71228853E-02
 526    2.63000000E-01    7.37000000E+11    3.19692860E+08    1.47176181E+07    4.00749994E-01    1.70822712E-02
 527    2.63500000E-01    7.36500000E+11    3.20693022E+08    1.48199054E+07    4.00813871E-01    1.70418089E-02
 528    2.64000000E-01    7.36000000E+11    3.21693843E+08    1.49226815E+07    4.00877790E-01    1.70014973E-02
 529    2.64500000E-01    7.35500000E+11    3.22695320E+08    1.50259473E+07    4.00941753E-01    1.69613358E-02
 530    2.65000000E-01    7.35000000E+11    3.23697447E+08    1.51297041E+07    4.01005759E-01    1.69213234E-02
 531    2.65500000E-01    7.34500000E+11    3.24700220E+08    1.52339529E+07    4.01069809E-01    1.68814593E-02
 532    2.66000000E-01    7.34000000E+11    3.25703633E+08    1.53386949E+07    4.01133903E-01    1.68417427E-02
 533    2.66500000E-01    7.33500000E+11    3.26707683E+08    1.54439313E+07    4.01198040E-01    1.68021727E-02
 534    2.67000000E-01    7.33000000E+11    3.27712364E+08    1.55496630E+07    4.01262221E-01    1.67627486E-02
 535    2.67500000E-01    7.32500000E+11    3.28717671E+08    1.56558914E+07    4.01326446E-01    1.67234694E-02
 536    2.68000000E-01    7.32000000E+11    3.29723601E+08    1.57626173E+07    4.01390714E-01    1.66843344E-02
 537    2.68500000E-01    7.31500000E+11    3.30730148E+08    1.58698421E+07    4.01455027E-01    1.66453428E-02
 538    2.69000000E-01    7.31000000E+11    3.31737308E+08    1.59775668E+07    4.01519383E-01    1.66064938E-02
 539    2.69500000E-01    7.30500000E+11    3.32745076E+08    1.60857924E+07    4.01583783E-01    1.65677865E-02
 540    2.70000000E-01    7.30000000E+11    3.33753447E+08    1.61945202E+07    4.01648227E-01    1.65292203E-02
 541    2.70500000E-01    7.29500000E+11    3.34762416E+08    1.63037511E+07    4.01712715E-01    1.64907943E-02
 542    2.71000000E-01    7.29000000E+11    3.35771979E+08    1.64134864E+07    4.01777248E-01    1.64525077E-02
 543    2.71500000E-01    7.28500000E+11    3.36782131E+08    1.65237271E+07    4.01841824E-01    1.64143598E-02
 544    2.72000000E-01    7.28000000E+11    3.37792868E+08    1.66344742E+07    4.01906445E-01    1.63763499E-02
 545    2.72500000E-01    7.27500000E+11    3.38804184E+08    1.67457290E+07    4.01971110E-01    1.63384771E-02
 546    2.73000000E-01    7.27000000E+11    3.39816075E+08    1.68574925E+07    4.02035820E-01    1.63007407E-02
 547    2.73500000E-01    7.26500000E+11    3.40828536E+08    1.69697658E+07    4.02100573E-01    1.62631399E-02
 548    2.74000000E-01    7.26000000E+11    3.41841563E+08    1.70825499E+07    4.02165372E-01    1.62256741E-02
 549    2.74500000E-01    7.25500000E+11    3.42855150E+08    1.71958460E+07    4.02230214E-01    1.61883424E-02
 550    2.75000000E-01    7.25000000E+11    3.43869294E+08    1.73096552E+07    4.02295102E-01    1.61511442E-02
 551    2.75500000E-01    7.24500000E+11    3.44883989E+08    1.74239785E+07    4.02360033E-01    1.61140787E-02
 552    2.76000000E-01    7.24000000E+11    3.45899230E+08    1.75388170E+07    4.02425010E-01    1.60771453E-02
 553    2.76500000E-01    7.23500000E+11    3.46915014E+08    1.76541718E+07    4.02490031E-01    1.60403431E-02
 554    2.77000000E-01    7.23000000E+11    3.47931335E+08    1.77700439E+07    4.02555097E-01    1.60036714E-02
 555    2.77500000E-01    7.22500000E+11    3.48948188E+08    1.78864345E+07    4.02620208E-01    1.59671297E-02
 556    2.78000000E-01    7.22000000E+11    3.49965569E+08    1.80033445E+07    4.02685363E-01    1.59307171E-02
 557    2.78500000E-01    7.21500000E+11    3.50983473E+08    1.81207752E+07    4.02750564E-01    1.58944330E-02
 558    2.79000000E-01    7.21000000E+11    3.52001895E+08    1.82387274E+07    4.02815809E-01    1.58582767E-02
 559    2.79500000E-01    7.20500000E+11    3.53020831E+08    1.83572024E+07    4.02881100E-01    1.58222475E-02
 560    2.80000000E-01    7.20000000E+11    3.54040276E+08    1.84762011E+07    4.02946436E-01    1.57863447E-02
 561    2.80500000E-01    7.19500000E+11    3.55060225E+08    1.85957247E+07    4.03011816E-01    1.57505677E-02
 562    2.81000000E-01    7.19000000E+11    3.56080674E+08    1.87157741E+07    4.03077242E-01    1.57149157E-02
 563    2.81500000E-01    7.18500000E+11    3.57101618E+08    1.88363504E+07    4.03142713E-01    1.56793881E-02
 564    2.82000000E-01    7.18000000E+11    3.58123051E+08    1.89574547E+07    4.03208230E-01    1.56439843E-02
 565    2.82500000E-01    7.17500000E+11    3.59144970E+08    1.90790881E+07    4.03273792E-01    1.56087036E-02
 566    2.83000000E-01    7.17000000E+11    3.60167370E+08    1.92012515E+07    4.03339399E-01    1.55735453E-02
 567    2.83500000E-01    7.16500000E+11    3.61190245E+08    1.93239460E+07    4.03405052E-01    1.55385088E-02
 568    2.84000000E-01    7.16000000E+11    3.62213592E+08    1.94471726E+07    4.03470750E-01    1.55035935E-02
 569    2.84500000E-01    7.15500000E+11    3.63237406E+08    1.95709324E+07    4.03536493E-01    1.54687986E-02
 570    2.85000000E-01    7.15000000E+11    3.64261681E+08    1.96952265E+07    4.03602283E-01    1.54341237E-02
 571    2.85500000E-01    7.14500000E+11    3.65286413E+08    1.98200558E+07    4.03668118E-01    1.53995680E-02
 572    2.86000000E-01    7.14000000E+11    3.66311598E+08    1.99454213E+07    4.03733999E-01    1.53651309E-02
 573    2.86500000E-01    7.13500000E+11    3.67337230E+08    2.00713242E+07    4.03799925E-01    1.53308118E-02
 574    2.87000000E-01    7.13000000E+11    3.68363305E+08    2.01977654E+07    4.03865898E-01    1.52966101E-02
 575    2.87500000E-01    7.12500000E+11    3.69389819E+08    2.03247460E+07    4.03931916E-01    1.52625252E-02
 576    2.88000000E-01    7.12000000E+11    3.70416766E+08    2.04522669E+07    4.03997980E-01    1.52285564E-02
 577    2.88500000E-01    7.11500000E+11    3.71444142E+08    2.05803292E+07    4.04064091E-01    1.51947032E-02
 578    2.89000000E-01    7.11000000E+11    3.72471942E+08    2.07089339E+07    4.04130247E-01    1.51609650E-02
 579    2.89500000E-01    7.10500000E+11    3.73500162E+08    2.08380820E+07    4.04196450E-01    1.51273411E-02
 580    2.90000000E-01    7.10000000E+11    3.74528796E+08    2.09677745E+07    4.04262698E-01    1.50938310E-02
 581    2.90500000E-01    7.09500000E+11    3.75557840E+08    2.10980125E+07    4.04328993E-01    1.50604341E-02
 582    2.91000000E-01    7.09000000E+11    3.76587289E+08    2.12287969E+07    4.04395335E-01    1.50271498E-02
 583    2.91500000E-01    7.08500000E+11    3.77617139E+08    2.13601286E+07    4.04461722E-01    1.49939776E-02
 584    2.92000000E-01    7.08000000E+11    3.78647385E+08    2.14920088E+07    4.04528156E-01    1.49609167E-02
 585    2.92500000E-01    7.07500000E+11    3.79678022E+08    2.16244384E+07    4.04594637E-01    1.49279668E-02
 586    2.93000000E-01    7.07000000E+11    3.80709045E+08    2.17574184E+07    4.04661164E-01    1.48951271E-02
 587    2.93500000E-01    7.06500000E+11    3.81740450E+08    2.18909498E+07    4.04727737E-01    1.48623973E-02
 588    2.94000000E-01    7.06000000E+11    3.82772232E+08    2.20250336E+07    4.04794357E-01    1.48297766E-02
 589    2.94500000E-01    7.05500000E+11    3.83804386E+08    2.21596707E+07    4.04861024E-01    1.47972645E-02
 590    2.95000000E-01    7.05000000E+11    3.84836908E+08    2.22948621E+07    4.04927738E-01    1.47648605E-02
 591    2.95500000E-01    7.04500000E+11    3.85869793E+08    2.24306089E+07    4.04994498E-01    1.47325641E-02
 592    2.96000000E-01    7.04000000E+11    3.86903036E+08    2.25669119E+07    4.05061306E-01    1.47003746E-02
 593    2.96500000E-01    7.03500000E+11    3.87936632E+08    2.27037722E+07    4.05128160E-01    1.46682916E-02
 594    2.97000000E-01    7.03000000E+11    3.88970577E+08    2.28411906E+07    4.05195061E-01    1.46363144E-02
 595    2.97500000E-01    7.02500000E+11    3.90004866E+08    2.29791683E+07    4.05262009E-01    1.46044427E-02
 596    2.98000000E-01    7.02000000E+11    3.91039495E+08    2.31177061E+07    4.05329004E-01    1.45726758E-02
 597    2.98500000E-01    7.01500000E+11    3.92074457E+08    2.32568050E+07    4.05396047E-01    1.45410132E-02
 598    2.99000000E-01    7.01000000E+11    3.93109750E+08    2.33964659E+07    4.05463137E-01    1.45094544E-02
 599    2.99500000E-01    7.00500000E+11    3.94145368E+08    2.35366899E+07    4.05530274E-01    1.44779989E-02
 600    3.00000000E-01    7.00000000E+11    3.95181306E+08    2.36774777E+07    4.05597458E-01    1.44466462E-02
 601    3.00500000E-01    6.99500000E+11    3.96217560E+08    2.38188305E+07    4.05664689E-01    1.44153956E-02
 602    3.01000000E-01    6.99000000E+11    3.97254126E+08    2.39607491E+07    4.05731969E-01    1.43842468E-02
 603    3.01500000E-01    6.98500000E+11    3.98290997E+08    2.41032345E+07    4.05799295E-01    1.43531993E-02
 604    3.02000000E-01    6.98000000E+11    3.99328170E+08    2.42462876E+07    4.05866669E-01    1.43222525E-02
 605    3.02500000E-01    6.97500000E+11    4.00365640E+08    2.43899094E+07    4.05934091E-01    1.42914059E-02
 606    3.03000000E-01    6.97000000E+11    4.01403402E+08    2.45341007E+07    4.06001560E-01    1.42606590E-02
 607    3.03500000E-01    6.96500000E+11    4.02441451E+08    2.46788625E+07    4.06069078E-01    1.42300113E-02
 608    3.04000000E-01    6.96000000E+11    4.03479784E+08    2.48241957E+07    4.06136643E-01    1.41994624E-02
 609    3.04500000E-01    6.95500000E+11    4.04518394E+08    2.49701013E+07    4.06204255E-01    1.41690118E-02
 610    3.05000000E-01    6.95000000E+11    4.05557277E+08    2.51165801E+07    4.06271916E-01    1.41386589E-02
 611    3.05500000E-01    6.94500000E+11    4.06596430E+08    2.52636331E+07    4.06339625E-01    1.41084034E-02
 612    3.06000000E-01    6.94000000E+11    4.07635846E+08    2.54112612E+07    4.06407382E-01    1.40782446E-02
 613    3.06500000E-01    6.93500000E+11    4.08675521E+08    2.55594653E+07    4.06475186E-01    1.40481822E-02
 614    3.07000000E-01    6.93000000E+11    4.09715451E+08    2.57082462E+07    4.06543039E-01    1.40182157E-02
 615    3.07500000E-01    6.92500000E+11    4.10755630E+08    2.58576049E+07    4.06610940E-01    1.39883446E-02
 616    3.08000000E-01    6.92000000E+11    4.11796055E+08    2.60075424E+07    4.06678890E-01    1.39585684E-02
 617    3.08500000E-01    6.91500000E+11    4.12836720E+08    2.61580594E+07    4.06746888E-01    1.39288867E-02
 618    3.09000000E-01    6.91000000E+11    4.13877620E+08    2.63091568E+07    4.06814934E-01    1.38992990E-02
 619    3.09500000E-01    6.90500000E+11    4.14918752E+08    2.64608356E+07    4.06883028E-01    1.38698048E-02
 620    3.10000000E-01    6.90000000E+11    4.15960109E+08    2.66130967E+07    4.06951171E-01    1.38404038E-02
 621    3.10500000E-01    6.89500000E+11    4.17001688E+08    2.67659408E+07    4.07019363E-01    1.38110955E-02
 622    3.11000000E-01    6.89000000E+11    4.18043484E+08    2.69193690E+07    4.07087603E-01    1.37818793E-02
 623    3.11500000E-01    6.88500000E+11    4.19085492E+08    2.70733820E+07    4.07155892E-01    1.37527549E-02
 624    3.12000000E-01    6.88000000E+11    4.20127707E+08    2.72279808E+07    4.07224230E-01    1.37237219E-02
 625    3.12500000E-01    6.87500000E+11    4.21170125E+08    2.73831661E+07    4.07292617E-01    1.36947797E-02
 626    3.13000000E-01    6.87000000E+11    4.22212741E+08    2.75389389E+07    4.07361052E-01    1.36659280E-02
 627    3.13500000E-01    6.86500000E+11    4.23255550E+08    2.76953000E+07    4.07429536E-01    1.36371663E-02
 628    3.14000000E-01    6.86000000E+11    4.24298547E+08    2.78522503E+07    4.07498070E-01    1.36084942E-02
 629    3.14500000E-01    6.85500000E+11    4.25341729E+08    2.80097907E+07    4.07566652E-01    1.35799113E-02
 630    3.15000000E-01    6.85000000E+11    4.26385089E+08    2.81679219E+07    4.07635283E-01    1.35514171E-02
 631    3.15500000E-01    6.84500000E+11    4.27428624E+08    2.83266448E+07    4.07703964E-01    1.35230112E-02
 632    3.16000000E-01    6.84000000E+11    4.28472328E+08    2.84859602E+07    4.07772694E-01    1.34946932E-02
 633    3.16500000E-01    6.83500000E+11    4.29516197E+08    2.86458691E+07    4.07841473E-01    1.34664627E-02
 634    3.17000000E-01    6.83000000E+11    4.30560227E+08    2.88063722E+07    4.07910302E-01    1.34383192E-02
 635    3.17500000E-01    6.82500000E+11    4.31604412E+08    2.89674703E+07    4.07979180E-01    1.34102624E-02
 636    3.18000000E-01    6.82000000E+11    4.32648748E+08    2.91291643E+07    4.08048107E-01    1.33822918E-02
 637    3.18500000E-01    6.81500000E+11    4.33693230E+08    2.92914550E+07    4.08117084E-01    1.33544071E-02
 638    3.19000000E-01    6.81000000E+11    4.34737853E+08    2.94543433E+07    4.08186111E-01    1.33266078E-02
 639    3.19500000E-01    6.80500000E+11    4.35782613E+08    2.96178299E+07    4.08255187E-01    1.32988935E-02
 640    3.20000000E-01    6.80000000E+11    4.36827505E+08    2.97819156E+07    4.08324313E-01    1.32712639E-02
 641    3.20500000E-01    6.79500000E+11    4.37872524E+08    2.99466013E+07    4.08393489E-01    1.32437185E-02
 642    3.21000000E-01    6.79000000E+11    4.38917666E+08    3.01118877E+07    4.08462714E-01    1.32162569E-02
 643    3.21500000E-01    6.78500000E+11    4.39962925E+08    3.02777757E+07    4.08531990E-01    1.31888788E-02
 644    3.22000000E-01    6.78000000E+11    4.41008298E+08    3.04442661E+07    4.08601315E-01    1.31615837E-02
 645    3.22500000E-01    6.77500000E+11    4.42053778E+08    3.06113596E+07    4.08670691E-01    1.31343713E-02
 646    3.23000000E-01    6.77000000E+11    4.43099363E+08    3.07790571E+07    4.08740117E-01    1.31072412E-02
 647    3.23500000E-01    6.76500000E+11    4.44145047E+08    3.09473592E+07    4.08809593E-01    1.30801930E-02
 648    3.24000000E-01    6.76000000E+11    4.45190824E+08    3.11162669E+07    4.08879119E-01    1.30532263E-02
 649    3.24500000E-01    6.75500000E+11    4.46236692E+08    3.12857808E+07    4.08948695E-01    1.30263407E-02
 650    3.25000000E-01    6.75000000E+11    4.47282644E+08    3.14559018E+07    4.09018322E-01    1.29995360E-02
 651    3.25500000E-01    6.74500000E+11    4.48328676E+08    3.16266306E+07    4.09087999E-01    1.29728116E-02
 652    3.26000000E-01    6.74000000E+11    4.49374784E+08    3.17979680E+07    4.09157727E-01    1.29461672E-02
 653    3.26500000E-01    6.73500000E+11    4.50420962E+08    3.19699148E+07    4.09227505E-01    1.29196026E-02
 654    3.27000000E-01    6.73000000E+11    4.51467207E+08    3.21424716E+07    4.09297334E-01    1.28931172E-02
 655    3.27500000E-01    6.72500000E+11    4.52513512E+08    3.23156393E+07    4.09367213E-01    1.28667107E-02
 656    3.28000000E-01    6.72000000E+11    4.53559874E+08    3.24894186E+07    4.09437143E-01    1.28403828E-02
 657    3.28500000E-01    6.71500000E+11    4.54606288E+08    3.26638103E+07    4.09507125E-01    1.28141331E-02
 658    3.29000000E-01    6.71000000E+11    4.55652750E+08    3.28388150E+07    4.09577156E-01    1.27879613E-02
 659    3.29500000E-01    6.70500000E+11    4.56699253E+08    3.30144336E+07    4.09647239E-01    1.27618669E-02
 660    3.30000000E-01    6.70000000E+11    4.57745794E+08    3.31906668E+07    4.09717373E-01    1.27358497E-02
 661    3.30500000E-01    6.69500000E+11    4.58792368E+08    3.33675152E+07    4.09787558E-01    1.27099093E-02
 662    3.31000000E-01    6.69000000E+11    4.59838971E+08    3.35449796E+07    4.09857794E-01    1.26840454E-02
 663    3.31500000E-01    6.68500000E+11    4.60885597E+08    3.37230608E+07    4.09928081E-01    1.26582575E-02
 664    3.32000000E-01    6.68000000E+11    4.61932242E+08    3.39017595E+07    4.09998420E-01    1.26325454E-02
 665    3.32500000E-01    6.67500000E+11    4.62978901E+08    3.40810763E+07    4.10068810E-01    1.26069087E-02
 666    3.33000000E-01    6.67000000E+11    4.64025569E+08    3.42610119E+07    4.10139251E-01    1.25813470E-02
 667    3.33500000E-01    6.66500000E+11    4.65072243E+08    3.44415672E+07    4.10209744E-01    1.25558601E-02
 668    3.34000000E-01    6.66000000E+11    4.66118916E+08    3.46227427E+07    4.10280288E-01    1.25304476E-02
 669    3.34500000E-01    6.65500000E+11    4.67165584E+08    3.48045393E+07    4.10350884E-01    1.25051092E-02
 670    3.35000000E-01    6.65000000E+11    4.68212243E+08    3.49869574E+07    4.10421531E-01    1.24798444E-02
 671    3.35500000E-01    6.64500000E+11    4.69258888E+08    3.51699980E+07    4.10492230E-01    1.24546531E-02
 672    3.36000000E-01    6.64000000E+11    4.70305514E+08    3.53536615E+07    4.10562981E-01    1.24295348E-02
 673    3.36500000E-01    6.63500000E+11    4.71352117E+08    3.55379488E+07    4.10633784E-01    1.24044893E-02
 674    3.37000000E-01    6.63000000E+11    4.72398691E+08    3.57228605E+07    4.10704638E-01    1.23795162E-02
 675    3.37500000E-01    6.62500000E+11    4.73445232E+08    3.59083973E+07    4.10775545E-01    1.23546152E-02
 676    3.38000000E-01    6.62000000E+11    4.74491736E+08    3.60945597E+07    4.10846504E-01    1.23297860E-02
 677    3.38500000E-01    6.61500000E+11    4.75538197E+08    3.62813486E+07    4.10917515E-01    1.23050282E-02
 678    3.39000000E-01    6.61000000E+11    4.76584611E+08    3.64687645E+07    4.10988578E-01    1.22803415E-02
 679    3.39500000E-01    6.60500000E+11    4.77630973E+08    3.66568081E+07    4.11059693E-01    1.22557257E-02
 680    3.40000000E-01    6.60000000E+11    4.78677278E+08    3.68454801E+07    4.11130861E-01    1.22311804E-02
 681    3.40500000E-01    6.59500000E+11    4.79723523E+08    3.70347811E+07    4.11202081E-01    1.22067053E-02
 682    3.41000000E-01    6.59000000E+11    4.80769701E+08    3.72247117E+07    4.11273353E-01    1.21823000E-02
 683    3.41500000E-01    6.58500000E+11    4.81815809E+08    3.74152725E+07    4.11344678E-01    1.21579644E-02
 684    3.42000000E-01    6.58000000E+11    4.82861841E+08    3.76064643E+07    4.11416055E-01    1.21336980E-02
 685    3.42500000E-01    6.57500000E+11    4.83907793E+08    3.77982876E+07    4.11487486E-01    1.21095006E-02
 686    3.43000000E-01    6.57000000E+11    4.84953661E+08    3.79907431E+07    4.11558968E-01    1.20853718E-02
 687    3.43500000E-01    6.56500000E+11    4.85999438E+08    3.81838313E+07    4.11630504E-01    1.20613115E-02
 688    3.44000000E-01    6.56000000E+11    4.87045122E+08    3.83775529E+07    4.11702093E-01    1.20373191E-02
 689    3.44500000E-01    6.55500000E+11    4.88090707E+08    3.85719085E+07    4.11773734E-01    1.20133946E-02
 690    3.45000000E-01    6.55000000E+11    4.89136187E+08    3.87668987E+07    4.11845428E-01    1.19895375E-02
 691    3.45500000E-01    6.54500000E+11    4.90181560E+08    3.89625241E+07    4.11917176E-01    1.19657476E-02
 692    3.46000000E-01    6.54000000E+11    4.91226819E+08    3.91587852E+07    4.11988977E-01    1.19420246E-02
 693    3.46500000E-01    6.53500000E+11    4.92271961E+08    3.93556828E+07    4.12060830E-01    1.19183682E-02
 694    3.47000000E-01    6.53000000E+11    4.93316980E+08    3.95532173E+07    4.12132737E-01    1.18947781E-02
 695    3.47500000E-01    6.52500000E+11    4.94361872E+08    3.97513894E+07    4.12204698E-01    1.18712540E-02
 696    3.48000000E-01    6.52000000E+11    4.95406632E+08    3.99501996E+07    4.12276712E-01    1.18477957E-02
 697    3.48500000E-01    6.51500000E+11    4.96451255E+08    4.01496485E+07    4.12348779E-01    1.18244028E-02
 698    3.49000000E-01    6.51000000E+11    4.97495737E+08    4.03497367E+07    4.12420900E-01    1.18010751E-02
 699    3.49500000E-01    6.50500000E+11    4.98540073E+08    4.05504647E+07    4.12493074E-01    1.17778122E-02
 700    3.50000000E-01    6.50000000E+11    4.99584258E+08    4.07518331E+07    4.12565302E-01    1.17546140E-02
 701    3.50500000E-01    6.49500000E+11    5.00628288E+08    4.09538424E+07    4.12637584E-01    1.17314801E-02
 702    3.51000000E-01    6.49000000E+11    5.01672157E+08    4.11564932E+07    4.12709920E-01    1.17084103E-02
 703    3.51500000E-01    6.48500000E+11    5.02715861E+08    4.13597861E+07    4.12782309E-01    1.16854042E-02
 704    3.52000000E-01    6.48000000E+11    5.03759396E+08    4.15637215E+07    4.12854753E-01    1.16624616E-02
 705    3.52500000E-01    6.47500000E+11    5.04802756E+08    4.17683001E+07    4.12927250E-01    1.16395823E-02
 706    3.53000000E-01    6.47000000E+11    5.05845938E+08    4.19735223E+07    4.12999802E-01    1.16167660E-02
 707    3.53500000E-01    6.46500000E+11    5.06888935E+08    4.21793886E+07    4.13072408E-01    1.15940123E-02
 708    3.54000000E-01    6.46000000E+11    5.07931744E+08    4.23858996E+07    4.13145068E-01    1.15713211E-02
 709    3.54500000E-01    6.45500000E+11    5.08974360E+08    4.25930559E+07    4.13217782E-01    1.15486920E-02
 710    3.55000000E-01    6.45000000E+11    5.10016778E+08    4.28008578E+07    4.13290551E-01    1.15261249E-02
 711    3.55500000E-01    6.44500000E+11    5.11058993E+08    4.30093060E+07    4.13363374E-01    1.15036194E-02
 712    3.56000000E-01    6.44000000E+11    5.12101001E+08    4.32184009E+07    4.13436252E-01    1.14811752E-02
 713    3.56500000E-01    6.43500000E+11    5.13142797E+08    4.34281430E+07    4.13509184E-01    1.14587922E-02
 714    3.57000000E-01    6.43000000E+11    5.14184376E+08    4.36385328E+07    4.13582171E-01    1.14364701E-02
 715    3.57500000E-01    6.42500000E+11    5.15225733E+08    4.38495708E+07    4.13655213E-01    1.14142085E-02
 716    3.58000000E-01    6.42000000E+11    5.16266865E+08    4.40612574E+07    4.13728309E-01    1.13920073E-02
 717    3.58500000E-01    6.41500000E+11    5.17307765E+08    4.42735932E+07    4.13801461E-01    1.13698662E-02
 718    3.59000000E-01    6.41000000E+11    5.18348430E+08    4.44865787E+07    4.13874667E-01    1.13477850E-02
 719    3.59500000E-01    6.40500000E+11    5.19388855E+08    4.47002142E+07    4.13947928E-01    1.13257633E-02
 720    3.60000000E-01    6.40000000E+11    5.20429034E+08    4.49145003E+07    4.14021245E-01    1.13038010E-02
 721    3.60500000E-01    6.39500000E+11    5.21468964E+08    4.51294374E+07    4.14094616E-01    1.12818977E-02
 722    3.61000000E-01    6.39000000E+11    5.22508639E+08    4.53450259E+07    4.14168043E-01    1.12600534E-02
 723    3.61500000E-01    6.38500000E+11    5.23548055E+08    4.55612663E+07    4.14241526E-01    1.12382676E-02
 724    3.62000000E-01    6.38000000E+11    5.24587208E+08    4.57781591E+07    4.14315063E-01    1.12165402E-02
 725    3.62500000E-01    6.37500000E+11    5.25626091E+08    4.59957047E+07    4.14388656E-01    1.11948709E-02
 726    3.63000000E-01    6.37000000E+11    5.26664701E+08    4.62139035E+07    4.14462305E-01    1.11732595E-02
 727    3.63500000E-01    6.36500000E+11    5.27703034E+08    4.64327559E+07    4.14536009E-01    1.11517057E-02
 728    3.64000000E-01    6.36000000E+11    5.28741083E+08    4.66522624E+07    4.14609768E-01    1.11302093E-02
 729    3.64500000E-01    6.35500000E+11    5.29778845E+08    4.68724234E+07    4.14683584E-01    1.11087701E-02
 730    3.65000000E-01    6.35000000E+11    5.30816315E+08    4.70932392E+07    4.14757455E-01    1.10873878E-02
 731    3.65500000E-01    6.34500000E+11    5.31853488E+08    4.73147103E+07    4.14831383E-01    1.10660622E-02
 732    3.66000000E-01    6.34000000E+11    5.32890359E+08    4.75368372E+07    4.14905366E-01    1.10447930E-02
 733    3.66500000E-01    6.33500000E+11    5.33926925E+08    4.77596201E+07    4.14979405E-01    1.10235801E-02
 734    3.67000000E-01    6.33000000E+11    5.34963179E+08    4.79830595E+07    4.15053501E-01    1.10024231E-02
 735    3.67500000E-01    6.32500000E+11    5.35999117E+08    4.82071558E+07    4.15127652E-01    1.09813219E-02
 736    3.68000000E-01    6.32000000E+11    5.37034735E+08    4.84319093E+07    4.15201860E-01    1.09602763E-02
 737    3.68500000E-01    6.31500000E+11    5.38070028E+08    4.86573204E+07    4.15276124E-01    1.09392859E-02
 738    3.69000000E-01    6.31000000E+11    5.39104990E+08    4.88833895E+07    4.15350445E-01    1.09183507E-02
 739    3.69500000E-01    6.30500000E+11    5.40139619E+08    4.91101170E+07    4.15424822E-01    1.08974703E-02
 740    3.70000000E-01    6.30000000E+11    5.41173908E+08    4.93375032E+07    4.15499255E-01    1.08766445E-02
