 GLOBAL PARAMETERS
 
 m [kg]                                          :    1.67394585E+12
 R [km]                                          :    1.00000000E+00
 Mean Density [g/cm^3]                           :    3.99625134E-01
 C/mR^2 (Total Moment of Inertia Respect to z)   :    2.85632254E-01
 C20                                             :    1.00147944E-04
 C22                                             :    3.00723175E-05
 ekf (Equivalent Fluid Love Number)              :    6.46337347E-01
 H(n)                                            :    6.58534939E-01
 
 PARAMETERS ON SURFACE
 
 a-R [km]                                        :    3.57531285E-04
 b-R [km]                                        :   -1.02300906E-04
 c-R [km]                                        :   -2.55128696E-04
 
 f1=(a-c)/a                                      :    6.12440995E-04
 f2=(b-c)/b                                      :    1.52843421E-04
 f3=(a-b)/a                                      :    4.59597574E-04
 
 EQUIVALENT HOMOGENEOUS SOLUTIONS
 
 f_Jeans                                         :    6.97909172E-04
 f_MacLaurin                                     :    2.32096145E-04
 f_Roche                                         :    9.30005318E-04
 
===================================================================================================================================================
 
   i    R(i)              rho(i)            mlay(i)           Clay(i)           H(i)              kl(i)          
 529    2.64500000E-01    9.30040000E+11    4.08048342E+08    1.89992164E+07    5.00653052E-01    1.65427190E-02
 530    2.65000000E-01    9.29775000E+11    4.09477270E+08    1.91379679E+07    5.00676973E-01    1.65080369E-02
 531    2.65500000E-01    9.29510000E+11    4.10908238E+08    1.92774560E+07    5.00700945E-01    1.64734866E-02
 532    2.66000000E-01    9.29244000E+11    4.12340799E+08    1.94176624E+07    5.00724967E-01    1.64390500E-02
 533    2.66500000E-01    9.28978000E+11    4.13775391E+08    1.95586099E+07    5.00749041E-01    1.64047438E-02
 534    2.67000000E-01    9.28711000E+11    4.15211565E+08    1.97002798E+07    5.00773166E-01    1.63705498E-02
 535    2.67500000E-01    9.28444000E+11    4.16649761E+08    1.98426954E+07    5.00797341E-01    1.63364850E-02
 536    2.68000000E-01    9.28176000E+11    4.18089526E+08    1.99858375E+07    5.00821568E-01    1.63025310E-02
 537    2.68500000E-01    9.27908000E+11    4.19531306E+08    2.01297297E+07    5.00845846E-01    1.62687049E-02
 538    2.69000000E-01    9.27639000E+11    4.20974644E+08    2.02743526E+07    5.00870175E-01    1.62349883E-02
 539    2.69500000E-01    9.27370000E+11    4.22419988E+08    2.04197301E+07    5.00894555E-01    1.62013981E-02
 540    2.70000000E-01    9.27100000E+11    4.23866877E+08    2.05658425E+07    5.00918986E-01    1.61679162E-02
 541    2.70500000E-01    9.26830000E+11    4.25315764E+08    2.07127139E+07    5.00943469E-01    1.61345594E-02
 542    2.71000000E-01    9.26559000E+11    4.26766186E+08    2.08603244E+07    5.00968003E-01    1.61013096E-02
 543    2.71500000E-01    9.26288000E+11    4.28218596E+08    2.10086984E+07    5.00992588E-01    1.60681836E-02
 544    2.72000000E-01    9.26016000E+11    4.29672528E+08    2.11578155E+07    5.01017224E-01    1.60351633E-02
 545    2.72500000E-01    9.25744000E+11    4.31128441E+08    2.13077006E+07    5.01041912E-01    1.60022656E-02
 546    2.73000000E-01    9.25471000E+11    4.32585864E+08    2.14583330E+07    5.01066651E-01    1.59694724E-02
 547    2.73500000E-01    9.25198000E+11    4.34045258E+08    2.16097380E+07    5.01091442E-01    1.59368004E-02
 548    2.74000000E-01    9.24924000E+11    4.35506151E+08    2.17618943E+07    5.01116285E-01    1.59042318E-02
 549    2.74500000E-01    9.24650000E+11    4.36969007E+08    2.19148276E+07    5.01141179E-01    1.58717832E-02
 550    2.75000000E-01    9.24375000E+11    4.38433350E+08    2.20685165E+07    5.01166124E-01    1.58394367E-02
 551    2.75500000E-01    9.24100000E+11    4.39899647E+08    2.22229868E+07    5.01191121E-01    1.58072089E-02
 552    2.76000000E-01    9.23824000E+11    4.41367418E+08    2.23782167E+07    5.01216170E-01    1.57750821E-02
 553    2.76500000E-01    9.23548000E+11    4.42837135E+08    2.25342326E+07    5.01241270E-01    1.57430728E-02
 554    2.77000000E-01    9.23271000E+11    4.44308314E+08    2.26910122E+07    5.01266422E-01    1.57111633E-02
 555    2.77500000E-01    9.22994000E+11    4.45781431E+08    2.28485823E+07    5.01291626E-01    1.56793701E-02
 556    2.78000000E-01    9.22716000E+11    4.47255997E+08    2.30069202E+07    5.01316882E-01    1.56476757E-02
 557    2.78500000E-01    9.22438000E+11    4.48732491E+08    2.31660530E+07    5.01342189E-01    1.56160963E-02
 558    2.79000000E-01    9.22159000E+11    4.50210424E+08    2.33259577E+07    5.01367549E-01    1.55846145E-02
 559    2.79500000E-01    9.21880000E+11    4.51690276E+08    2.34866618E+07    5.01392960E-01    1.55532466E-02
 560    2.80000000E-01    9.21600000E+11    4.53171553E+08    2.36481420E+07    5.01418423E-01    1.55219752E-02
 561    2.80500000E-01    9.21320000E+11    4.54654742E+08    2.38104260E+07    5.01443939E-01    1.54908166E-02
 562    2.81000000E-01    9.21039000E+11    4.56139343E+08    2.39734902E+07    5.01469506E-01    1.54597534E-02
 563    2.81500000E-01    9.20758000E+11    4.57625847E+08    2.41373626E+07    5.01495125E-01    1.54288018E-02
 564    2.82000000E-01    9.20476000E+11    4.59113752E+08    2.43020193E+07    5.01520797E-01    1.53979445E-02
 565    2.82500000E-01    9.20194000E+11    4.60603549E+08    2.44674887E+07    5.01546520E-01    1.53671978E-02
 566    2.83000000E-01    9.19911000E+11    4.62094736E+08    2.46337465E+07    5.01572296E-01    1.53365443E-02
 567    2.83500000E-01    9.19628000E+11    4.63587806E+08    2.48008214E+07    5.01598124E-01    1.53060002E-02
 568    2.84000000E-01    9.19344000E+11    4.65082252E+08    2.49686887E+07    5.01624004E-01    1.52755483E-02
 569    2.84500000E-01    9.19060000E+11    4.66578574E+08    2.51373777E+07    5.01649937E-01    1.52452047E-02
 570    2.85000000E-01    9.18775000E+11    4.68076260E+08    2.53068631E+07    5.01675922E-01    1.52149523E-02
 571    2.85500000E-01    9.18490000E+11    4.69575812E+08    2.54771747E+07    5.01701959E-01    1.51848072E-02
 572    2.86000000E-01    9.18204000E+11    4.71076715E+08    2.56482868E+07    5.01728048E-01    1.51547522E-02
 573    2.86500000E-01    9.17918000E+11    4.72579475E+08    2.58202293E+07    5.01754190E-01    1.51248034E-02
 574    2.87000000E-01    9.17631000E+11    4.74083574E+08    2.59929765E+07    5.01780385E-01    1.50949438E-02
 575    2.87500000E-01    9.17344000E+11    4.75589522E+08    2.61665587E+07    5.01806632E-01    1.50651893E-02
 576    2.88000000E-01    9.17056000E+11    4.77096795E+08    2.63409495E+07    5.01832932E-01    1.50355229E-02
 577    2.88500000E-01    9.16768000E+11    4.78605908E+08    2.65161797E+07    5.01859284E-01    1.50059607E-02
 578    2.89000000E-01    9.16479000E+11    4.80116333E+08    2.66922226E+07    5.01885689E-01    1.49764857E-02
 579    2.89500000E-01    9.16190000E+11    4.81628590E+08    2.68691093E+07    5.01912147E-01    1.49471138E-02
 580    2.90000000E-01    9.15900000E+11    4.83142146E+08    2.70468127E+07    5.01938657E-01    1.49178281E-02
 581    2.90500000E-01    9.15610000E+11    4.84657525E+08    2.72253644E+07    5.01965220E-01    1.48886445E-02
 582    2.91000000E-01    9.15319000E+11    4.86174190E+08    2.74047368E+07    5.01991836E-01    1.48595462E-02
 583    2.91500000E-01    9.15028000E+11    4.87692668E+08    2.75849619E+07    5.02018505E-01    1.48305490E-02
 584    2.92000000E-01    9.14736000E+11    4.89212421E+08    2.77660118E+07    5.02045226E-01    1.48016361E-02
 585    2.92500000E-01    9.14444000E+11    4.90733977E+08    2.79479187E+07    5.02072001E-01    1.47728234E-02
 586    2.93000000E-01    9.14151000E+11    4.92256795E+08    2.81306544E+07    5.02098828E-01    1.47440941E-02
 587    2.93500000E-01    9.13858000E+11    4.93781407E+08    2.83142516E+07    5.02125709E-01    1.47154639E-02
 588    2.94000000E-01    9.13564000E+11    4.95307268E+08    2.84986816E+07    5.02152643E-01    1.46869163E-02
 589    2.94500000E-01    9.13270000E+11    4.96834914E+08    2.86839775E+07    5.02179629E-01    1.46584669E-02
 590    2.95000000E-01    9.12975000E+11    4.98363796E+08    2.88701101E+07    5.02206669E-01    1.46300992E-02
 591    2.95500000E-01    9.12680000E+11    4.99894454E+08    2.90571130E+07    5.02233762E-01    1.46018286E-02
 592    2.96000000E-01    9.12384000E+11    5.01426335E+08    2.92449566E+07    5.02260908E-01    1.45736389E-02
 593    2.96500000E-01    9.12088000E+11    5.02959982E+08    2.94336750E+07    5.02288108E-01    1.45455455E-02
 594    2.97000000E-01    9.11791000E+11    5.04494839E+08    2.96232381E+07    5.02315360E-01    1.45175320E-02
 595    2.97500000E-01    9.11494000E+11    5.06031453E+08    2.98136802E+07    5.02342666E-01    1.44896138E-02
 596    2.98000000E-01    9.11196000E+11    5.07569264E+08    3.00049710E+07    5.02370026E-01    1.44617747E-02
 597    2.98500000E-01    9.10898000E+11    5.09108823E+08    3.01971453E+07    5.02397439E-01    1.44340302E-02
 598    2.99000000E-01    9.10599000E+11    5.10649565E+08    3.03901721E+07    5.02424905E-01    1.44063638E-02
 599    2.99500000E-01    9.10300000E+11    5.12192046E+08    3.05840869E+07    5.02452425E-01    1.43787910E-02
 600    3.00000000E-01    9.10000000E+11    5.13735698E+08    3.07788581E+07    5.02479998E-01    1.43512956E-02
 601    3.00500000E-01    9.09700000E+11    5.15281079E+08    3.09745216E+07    5.02507625E-01    1.43238929E-02
 602    3.01000000E-01    9.09399000E+11    5.16827617E+08    3.11710456E+07    5.02535305E-01    1.42965667E-02
 603    3.01500000E-01    9.09098000E+11    5.18375875E+08    3.13684661E+07    5.02563040E-01    1.42693324E-02
 604    3.02000000E-01    9.08796000E+11    5.19925277E+08    3.15667510E+07    5.02590828E-01    1.42421739E-02
 605    3.02500000E-01    9.08494000E+11    5.21476389E+08    3.17659369E+07    5.02618669E-01    1.42151063E-02
 606    3.03000000E-01    9.08191000E+11    5.23028633E+08    3.19659911E+07    5.02646565E-01    1.41881136E-02
 607    3.03500000E-01    9.07888000E+11    5.24582576E+08    3.21669505E+07    5.02674514E-01    1.41612111E-02
 608    3.04000000E-01    9.07584000E+11    5.26137638E+08    3.23687821E+07    5.02702517E-01    1.41343828E-02
 609    3.04500000E-01    9.07280000E+11    5.27694390E+08    3.25715235E+07    5.02730574E-01    1.41076437E-02
 610    3.05000000E-01    9.06975000E+11    5.29252247E+08    3.27751407E+07    5.02758685E-01    1.40809780E-02
 611    3.05500000E-01    9.06670000E+11    5.30811785E+08    3.29796721E+07    5.02786850E-01    1.40544008E-02
 612    3.06000000E-01    9.06364000E+11    5.32372415E+08    3.31850833E+07    5.02815069E-01    1.40278962E-02
 613    3.06500000E-01    9.06058000E+11    5.33934716E+08    3.33914129E+07    5.02843343E-01    1.40014793E-02
 614    3.07000000E-01    9.05751000E+11    5.35498094E+08    3.35986261E+07    5.02871670E-01    1.39751341E-02
 615    3.07500000E-01    9.05444000E+11    5.37063135E+08    3.38067621E+07    5.02900051E-01    1.39488759E-02
 616    3.08000000E-01    9.05136000E+11    5.38629240E+08    3.40157857E+07    5.02928487E-01    1.39226887E-02
 617    3.08500000E-01    9.04828000E+11    5.40196997E+08    3.42257362E+07    5.02956977E-01    1.38965876E-02
 618    3.09000000E-01    9.04519000E+11    5.41765805E+08    3.44365782E+07    5.02985521E-01    1.38705568E-02
 619    3.09500000E-01    9.04210000E+11    5.43336255E+08    3.46483514E+07    5.03014120E-01    1.38446113E-02
 620    3.10000000E-01    9.03900000E+11    5.44907743E+08    3.48610199E+07    5.03042773E-01    1.38187354E-02
 621    3.10500000E-01    9.03590000E+11    5.46480864E+08    3.50746240E+07    5.03071481E-01    1.37929441E-02
 622    3.11000000E-01    9.03279000E+11    5.48055008E+08    3.52891270E+07    5.03100243E-01    1.37672216E-02
 623    3.11500000E-01    9.02968000E+11    5.49630775E+08    3.55045700E+07    5.03129059E-01    1.37415829E-02
 624    3.12000000E-01    9.02656000E+11    5.51207552E+08    3.57209158E+07    5.03157930E-01    1.37160123E-02
 625    3.12500000E-01    9.02344000E+11    5.52785942E+08    3.59382057E+07    5.03186856E-01    1.36905247E-02
 626    3.13000000E-01    9.02031000E+11    5.54365329E+08    3.61564022E+07    5.03215836E-01    1.36651046E-02
 627    3.13500000E-01    9.01718000E+11    5.55946319E+08    3.63755473E+07    5.03244871E-01    1.36397668E-02
 628    3.14000000E-01    9.01404000E+11    5.57528291E+08    3.65956025E+07    5.03273961E-01    1.36144957E-02
 629    3.14500000E-01    9.01090000E+11    5.59111857E+08    3.68166106E+07    5.03303106E-01    1.35893062E-02
 630    3.15000000E-01    9.00775000E+11    5.60696392E+08    3.70385327E+07    5.03332305E-01    1.35641827E-02
 631    3.15500000E-01    9.00460000E+11    5.62282511E+08    3.72614118E+07    5.03361559E-01    1.35391400E-02
 632    3.16000000E-01    9.00144000E+11    5.63869584E+08    3.74852086E+07    5.03390869E-01    1.35141627E-02
 633    3.16500000E-01    8.99828000E+11    5.65458231E+08    3.77099668E+07    5.03420233E-01    1.34892655E-02
 634    3.17000000E-01    8.99511000E+11    5.67047819E+08    3.79356464E+07    5.03449652E-01    1.34644331E-02
 635    3.17500000E-01    8.99194000E+11    5.68638971E+08    3.81622915E+07    5.03479126E-01    1.34396800E-02
 636    3.18000000E-01    8.98876000E+11    5.70231050E+08    3.83898617E+07    5.03508656E-01    1.34149910E-02
 637    3.18500000E-01    8.98558000E+11    5.71824682E+08    3.86184017E+07    5.03538241E-01    1.33903806E-02
 638    3.19000000E-01    8.98239000E+11    5.73419228E+08    3.88478706E+07    5.03567880E-01    1.33658337E-02
 639    3.19500000E-01    8.97920000E+11    5.75015318E+08    3.90783134E+07    5.03597575E-01    1.33413647E-02
 640    3.20000000E-01    8.97600000E+11    5.76612306E+08    3.93096887E+07    5.03627326E-01    1.33169586E-02
 641    3.20500000E-01    8.97280000E+11    5.78210829E+08    3.95420422E+07    5.03657131E-01    1.32926297E-02
 642    3.21000000E-01    8.96959000E+11    5.79810236E+08    3.97753318E+07    5.03686992E-01    1.32683630E-02
 643    3.21500000E-01    8.96638000E+11    5.81411168E+08    4.00096038E+07    5.03716909E-01    1.32441729E-02
 644    3.22000000E-01    8.96316000E+11    5.83012969E+08    4.02448156E+07    5.03746881E-01    1.32200443E-02
 645    3.22500000E-01    8.95994000E+11    5.84616285E+08    4.04810139E+07    5.03776908E-01    1.31959917E-02
 646    3.23000000E-01    8.95671000E+11    5.86220457E+08    4.07181557E+07    5.03806991E-01    1.31720000E-02
 647    3.23500000E-01    8.95348000E+11    5.87826133E+08    4.09562881E+07    5.03837130E-01    1.31480835E-02
 648    3.24000000E-01    8.95024000E+11    5.89432652E+08    4.11953676E+07    5.03867325E-01    1.31242274E-02
 649    3.24500000E-01    8.94700000E+11    5.91040663E+08    4.14354419E+07    5.03897575E-01    1.31004459E-02
 650    3.25000000E-01    8.94375000E+11    5.92649503E+08    4.16764669E+07    5.03927880E-01    1.30767241E-02
 651    3.25500000E-01    8.94050000E+11    5.94259827E+08    4.19184909E+07    5.03958242E-01    1.30530763E-02
 652    3.26000000E-01    8.93724000E+11    5.95870964E+08    4.21614690E+07    5.03988660E-01    1.30294876E-02
 653    3.26500000E-01    8.93398000E+11    5.97483574E+08    4.24054503E+07    5.04019133E-01    1.30059722E-02
 654    3.27000000E-01    8.93071000E+11    5.99096983E+08    4.26503893E+07    5.04049662E-01    1.29825154E-02
 655    3.27500000E-01    8.92744000E+11    6.00711856E+08    4.28963356E+07    5.04080248E-01    1.29591313E-02
 656    3.28000000E-01    8.92416000E+11    6.02327513E+08    4.31432432E+07    5.04110889E-01    1.29358051E-02
 657    3.28500000E-01    8.92088000E+11    6.03944623E+08    4.33911622E+07    5.04141587E-01    1.29125510E-02
 658    3.29000000E-01    8.91759000E+11    6.05562504E+08    4.36400459E+07    5.04172340E-01    1.28893543E-02
 659    3.29500000E-01    8.91430000E+11    6.07181827E+08    4.38899451E+07    5.04203150E-01    1.28662290E-02
 660    3.30000000E-01    8.91100000E+11    6.08801906E+08    4.41408126E+07    5.04234016E-01    1.28431606E-02
 661    3.30500000E-01    8.90770000E+11    6.10423418E+08    4.43926997E+07    5.04264939E-01    1.28201631E-02
 662    3.31000000E-01    8.90439000E+11    6.12045670E+08    4.46455585E+07    5.04295917E-01    1.27972217E-02
 663    3.31500000E-01    8.90108000E+11    6.13669345E+08    4.48994409E+07    5.04326952E-01    1.27743507E-02
 664    3.32000000E-01    8.89776000E+11    6.15293746E+08    4.51542986E+07    5.04358044E-01    1.27515353E-02
 665    3.32500000E-01    8.89444000E+11    6.16919559E+08    4.54101840E+07    5.04389192E-01    1.27287897E-02
 666    3.33000000E-01    8.89111000E+11    6.18546084E+08    4.56670481E+07    5.04420396E-01    1.27060992E-02
 667    3.33500000E-01    8.88778000E+11    6.20174010E+08    4.59249439E+07    5.04451657E-01    1.26834777E-02
 668    3.34000000E-01    8.88444000E+11    6.21802634E+08    4.61838217E+07    5.04482975E-01    1.26609109E-02
 669    3.34500000E-01    8.88110000E+11    6.23432648E+08    4.64437354E+07    5.04514350E-01    1.26384126E-02
 670    3.35000000E-01    8.87775000E+11    6.25063345E+08    4.67046345E+07    5.04545781E-01    1.26159684E-02
 671    3.35500000E-01    8.87440000E+11    6.26695422E+08    4.69665735E+07    5.04577269E-01    1.25935921E-02
 672    3.36000000E-01    8.87104000E+11    6.28328167E+08    4.72295013E+07    5.04608813E-01    1.25712694E-02
 673    3.36500000E-01    8.86768000E+11    6.29962281E+08    4.74934729E+07    5.04640415E-01    1.25490141E-02
 674    3.37000000E-01    8.86431000E+11    6.31597050E+08    4.77584367E+07    5.04672073E-01    1.25268117E-02
 675    3.37500000E-01    8.86094000E+11    6.33233176E+08    4.80244483E+07    5.04703789E-01    1.25046762E-02
 676    3.38000000E-01    8.85756000E+11    6.34869942E+08    4.82914555E+07    5.04735561E-01    1.24825932E-02
 677    3.38500000E-01    8.85418000E+11    6.36508056E+08    4.85595145E+07    5.04767391E-01    1.24605765E-02
 678    3.39000000E-01    8.85079000E+11    6.38146794E+08    4.88285723E+07    5.04799278E-01    1.24386118E-02
 679    3.39500000E-01    8.84740000E+11    6.39786869E+08    4.90986859E+07    5.04831222E-01    1.24167128E-02
 680    3.40000000E-01    8.84400000E+11    6.41427553E+08    4.93698017E+07    5.04863223E-01    1.23948653E-02
 681    3.40500000E-01    8.84060000E+11    6.43069564E+08    4.96419771E+07    5.04895281E-01    1.23730831E-02
 682    3.41000000E-01    8.83719000E+11    6.44712169E+08    4.99151580E+07    5.04927397E-01    1.23513517E-02
 683    3.41500000E-01    8.83378000E+11    6.46356090E+08    5.01894025E+07    5.04959570E-01    1.23296851E-02
 684    3.42000000E-01    8.83036000E+11    6.48000591E+08    5.04646558E+07    5.04991801E-01    1.23080690E-02
 685    3.42500000E-01    8.82694000E+11    6.49646396E+08    5.07409765E+07    5.05024089E-01    1.22865170E-02
 686    3.43000000E-01    8.82351000E+11    6.51292766E+08    5.10183092E+07    5.05056434E-01    1.22650150E-02
 687    3.43500000E-01    8.82008000E+11    6.52940431E+08    5.12967134E+07    5.05088838E-01    1.22435767E-02
 688    3.44000000E-01    8.81664000E+11    6.54588644E+08    5.15761327E+07    5.05121298E-01    1.22221879E-02
 689    3.44500000E-01    8.81320000E+11    6.56238141E+08    5.18566273E+07    5.05153817E-01    1.22008622E-02
 690    3.45000000E-01    8.80975000E+11    6.57888172E+08    5.21381402E+07    5.05186393E-01    1.21795855E-02
 691    3.45500000E-01    8.80630000E+11    6.59539476E+08    5.24207323E+07    5.05219027E-01    1.21583715E-02
 692    3.46000000E-01    8.80284000E+11    6.61191299E+08    5.27043460E+07    5.05251719E-01    1.21372060E-02
 693    3.46500000E-01    8.79938000E+11    6.62844384E+08    5.29890427E+07    5.05284469E-01    1.21161027E-02
 694    3.47000000E-01    8.79591000E+11    6.64497972E+08    5.32747640E+07    5.05317277E-01    1.20950474E-02
 695    3.47500000E-01    8.79244000E+11    6.66152812E+08    5.35615722E+07    5.05350142E-01    1.20740538E-02
 696    3.48000000E-01    8.78896000E+11    6.67808140E+08    5.38494082E+07    5.05383066E-01    1.20531078E-02
 697    3.48500000E-01    8.78548000E+11    6.69464708E+08    5.41383348E+07    5.05416048E-01    1.20322230E-02
 698    3.49000000E-01    8.78199000E+11    6.71121750E+08    5.44282924E+07    5.05449088E-01    1.20113854E-02
 699    3.49500000E-01    8.77850000E+11    6.72780020E+08    5.47193443E+07    5.05482186E-01    1.19906084E-02
 700    3.50000000E-01    8.77500000E+11    6.74438748E+08    5.50114303E+07    5.05515343E-01    1.19698781E-02
 701    3.50500000E-01    8.77150000E+11    6.76098695E+08    5.53046145E+07    5.05548558E-01    1.19492081E-02
 702    3.51000000E-01    8.76799000E+11    6.77759084E+08    5.55988357E+07    5.05581831E-01    1.19285843E-02
 703    3.51500000E-01    8.76448000E+11    6.79420680E+08    5.58941589E+07    5.05615163E-01    1.19080202E-02
 704    3.52000000E-01    8.76096000E+11    6.81082703E+08    5.61905222E+07    5.05648553E-01    1.18875020E-02
 705    3.52500000E-01    8.75744000E+11    6.82745923E+08    5.64879912E+07    5.05682002E-01    1.18670430E-02
 706    3.53000000E-01    8.75391000E+11    6.84409554E+08    5.67865033E+07    5.05715509E-01    1.18466294E-02
 707    3.53500000E-01    8.75038000E+11    6.86074370E+08    5.70861248E+07    5.05749075E-01    1.18262747E-02
 708    3.54000000E-01    8.74684000E+11    6.87739582E+08    5.73867924E+07    5.05782699E-01    1.18059649E-02
 709    3.54500000E-01    8.74330000E+11    6.89405968E+08    5.76885731E+07    5.05816383E-01    1.17857134E-02
 710    3.55000000E-01    8.73975000E+11    6.91072734E+08    5.79914028E+07    5.05850125E-01    1.17655065E-02
 711    3.55500000E-01    8.73620000E+11    6.92740663E+08    5.82953494E+07    5.05883926E-01    1.17453574E-02
 712    3.56000000E-01    8.73264000E+11    6.94408957E+08    5.86003479E+07    5.05917786E-01    1.17252525E-02
 713    3.56500000E-01    8.72908000E+11    6.96078403E+08    5.89064669E+07    5.05951705E-01    1.17052050E-02
 714    3.57000000E-01    8.72551000E+11    6.97748198E+08    5.92136407E+07    5.05985683E-01    1.16852013E-02
 715    3.57500000E-01    8.72194000E+11    6.99419134E+08    5.95219387E+07    5.06019720E-01    1.16652545E-02
 716    3.58000000E-01    8.71836000E+11    7.01090403E+08    5.98312944E+07    5.06053816E-01    1.16453510E-02
 717    3.58500000E-01    8.71478000E+11    7.02762801E+08    6.01417778E+07    5.06087971E-01    1.16255041E-02
 718    3.59000000E-01    8.71119000E+11    7.04435517E+08    6.04533219E+07    5.06122186E-01    1.16057001E-02
 719    3.59500000E-01    8.70760000E+11    7.06109351E+08    6.07659973E+07    5.06156460E-01    1.15859522E-02
 720    3.60000000E-01    8.70400000E+11    7.07783487E+08    6.10797361E+07    5.06190793E-01    1.15662468E-02
 721    3.60500000E-01    8.70040000E+11    7.09458729E+08    6.13946099E+07    5.06225185E-01    1.15465971E-02
 722    3.61000000E-01    8.69679000E+11    7.11134258E+08    6.17105499E+07    5.06259638E-01    1.15269895E-02
 723    3.61500000E-01    8.69318000E+11    7.12810882E+08    6.20276284E+07    5.06294149E-01    1.15074372E-02
 724    3.62000000E-01    8.68956000E+11    7.14487777E+08    6.23457758E+07    5.06328720E-01    1.14879266E-02
 725    3.62500000E-01    8.68594000E+11    7.16165755E+08    6.26650654E+07    5.06363351E-01    1.14684708E-02
 726    3.63000000E-01    8.68231000E+11    7.17843988E+08    6.29854266E+07    5.06398042E-01    1.14490563E-02
 727    3.63500000E-01    8.67868000E+11    7.19523294E+08    6.33069335E+07    5.06432792E-01    1.14296963E-02
 728    3.64000000E-01    8.67504000E+11    7.21202837E+08    6.36295148E+07    5.06467602E-01    1.14103772E-02
 729    3.64500000E-01    8.67140000E+11    7.22883443E+08    6.39532452E+07    5.06502472E-01    1.13911122E-02
 730    3.65000000E-01    8.66775000E+11    7.24564270E+08    6.42780527E+07    5.06537402E-01    1.13718877E-02
 731    3.65500000E-01    8.66410000E+11    7.26246147E+08    6.46040128E+07    5.06572392E-01    1.13527168E-02
 732    3.66000000E-01    8.66044000E+11    7.27928231E+08    6.49310527E+07    5.06607442E-01    1.13335861E-02
 733    3.66500000E-01    8.65678000E+11    7.29611353E+08    6.52592486E+07    5.06642552E-01    1.13145086E-02
 734    3.67000000E-01    8.65311000E+11    7.31294665E+08    6.55885269E+07    5.06677722E-01    1.12954710E-02
 735    3.67500000E-01    8.64944000E+11    7.32979004E+08    6.59189647E+07    5.06712952E-01    1.12764861E-02
 736    3.68000000E-01    8.64576000E+11    7.34663517E+08    6.62504875E+07    5.06748243E-01    1.12575407E-02
 737    3.68500000E-01    8.64208000E+11    7.36349046E+08    6.65831732E+07    5.06783594E-01    1.12386477E-02
 738    3.69000000E-01    8.63839000E+11    7.38034732E+08    6.69169465E+07    5.06819005E-01    1.12197939E-02
 739    3.69500000E-01    8.63470000E+11    7.39721422E+08    6.72518861E+07    5.06854477E-01    1.12009920E-02
 740    3.70000000E-01    8.63100000E+11    7.41408254E+08    6.75879159E+07    5.06890009E-01    1.11822289E-02
 741    3.70500000E-01    8.62730000E+11    7.43096078E+08    6.79251153E+07    5.06925602E-01    1.11635174E-02
 742    3.71000000E-01    8.62359000E+11    7.44784027E+08    6.82634073E+07    5.06961255E-01    1.11448444E-02
 743    3.71500000E-01    8.61988000E+11    7.46472957E+08    6.86028724E+07    5.06996969E-01    1.11262225E-02
 744    3.72000000E-01    8.61616000E+11    7.48161995E+08    6.89434325E+07    5.07032744E-01    1.11076387E-02
 745    3.72500000E-01    8.61244000E+11    7.49852003E+08    6.92851690E+07    5.07068580E-01    1.10891058E-02
 746    3.73000000E-01    8.60871000E+11    7.51542103E+08    6.96280031E+07    5.07104476E-01    1.10706106E-02
 747    3.73500000E-01    8.60498000E+11    7.53233161E+08    6.99720169E+07    5.07140434E-01    1.10521658E-02
 748    3.74000000E-01    8.60124000E+11    7.54924294E+08    7.03171306E+07    5.07176452E-01    1.10337585E-02
 749    3.74500000E-01    8.59750000E+11    7.56616374E+08    7.06634273E+07    5.07212531E-01    1.10154012E-02
 750    3.75000000E-01    8.59375000E+11    7.58308513E+08    7.10108263E+07    5.07248672E-01    1.09970810E-02
 751    3.75500000E-01    8.59000000E+11    7.60001585E+08    7.13594115E+07    5.07284874E-01    1.09788105E-02
 752    3.76000000E-01    8.58624000E+11    7.61694701E+08    7.17091015E+07    5.07321136E-01    1.09605767E-02
 753    3.76500000E-01    8.58248000E+11    7.63388740E+08    7.20599809E+07    5.07357460E-01    1.09423923E-02
 754    3.77000000E-01    8.57871000E+11    7.65082804E+08    7.24119674E+07    5.07393846E-01    1.09242443E-02
 755    3.77500000E-01    8.57494000E+11    7.66777779E+08    7.27651464E+07    5.07430293E-01    1.09061453E-02
 756    3.78000000E-01    8.57116000E+11    7.68472764E+08    7.31194349E+07    5.07466801E-01    1.08880823E-02
 757    3.78500000E-01    8.56738000E+11    7.70168648E+08    7.34749191E+07    5.07503371E-01    1.08700680E-02
 758    3.79000000E-01    8.56359000E+11    7.71864524E+08    7.38315150E+07    5.07540002E-01    1.08520894E-02
 759    3.79500000E-01    8.55980000E+11    7.73561288E+08    7.41893099E+07    5.07576695E-01    1.08341591E-02
 760    3.80000000E-01    8.55600000E+11    7.75258028E+08    7.45482186E+07    5.07613450E-01    1.08162642E-02
 761    3.80500000E-01    8.55220000E+11    7.76955643E+08    7.49083294E+07    5.07650266E-01    1.07984173E-02
 762    3.81000000E-01    8.54839000E+11    7.78653217E+08    7.52695562E+07    5.07687145E-01    1.07806055E-02
 763    3.81500000E-01    8.54458000E+11    7.80351655E+08    7.56319883E+07    5.07724085E-01    1.07628412E-02
 764    3.82000000E-01    8.54076000E+11    7.82050035E+08    7.59955386E+07    5.07761087E-01    1.07451118E-02
