   -3.4104214249D-01   -5.0000000000D+00   -8.2781338837D+03   -5.4500245345D+00   -6.4856297071D-03   -1.8198129918D-10   -8.2835839082D+03   -8.2835903938D+03    8.2835903938D+03
   -3.3604214249D-01   -5.0050000000D+00   -8.3243063532D+03   -5.4314483721D+00   -6.4541981495D-03   -1.8075166334D-10   -8.3297378016D+03   -8.3297442558D+03    8.3297442558D+03
   -3.3104214249D-01   -5.0100000000D+00   -8.3703518992D+03   -5.4112066159D+00   -6.4222865616D-03   -1.7951017867D-10   -8.3757631058D+03   -8.3757695281D+03    8.3757695281D+03
   -3.2604214249D-01   -5.0150000000D+00   -8.4162553038D+03   -5.3892788061D+00   -6.3898929490D-03   -1.7825691065D-10   -8.4216445826D+03   -8.4216509725D+03    8.4216509725D+03
   -3.2104214249D-01   -5.0200000000D+00   -8.4620010792D+03   -5.3656453829D+00   -6.3570155244D-03   -1.7699193216D-10   -8.4673667246D+03   -8.4673730816D+03    8.4673730816D+03
   -3.1604214249D-01   -5.0250000000D+00   -8.5075734731D+03   -5.3402877260D+00   -6.3236527150D-03   -1.7571532366D-10   -8.5129137609D+03   -8.5129200845D+03    8.5129200845D+03
   -3.1104214249D-01   -5.0300000000D+00   -8.5529564759D+03   -5.3131881927D+00   -6.2898031708D-03   -1.7442717329D-10   -8.5582696641D+03   -8.5582759539D+03    8.5582759539D+03
   -3.0604214249D-01   -5.0350000000D+00   -8.5981338271D+03   -5.2843301549D+00   -6.2554657720D-03   -1.7312757705D-10   -8.6034181572D+03   -8.6034244127D+03    8.6034244127D+03
   -3.0104214249D-01   -5.0400000000D+00   -8.6430890236D+03   -5.2536980332D+00   -6.2206396372D-03   -1.7181663893D-10   -8.6483427216D+03   -8.6483489423D+03    8.6483489423D+03
   -2.9604214249D-01   -5.0450000000D+00   -8.6878053280D+03   -5.2212773306D+00   -6.1853241311D-03   -1.7049447102D-10   -8.6930266053D+03   -8.6930327906D+03    8.6930327906D+03
   -2.9104214249D-01   -5.0500000000D+00   -8.7322657772D+03   -5.1870546627D+00   -6.1495188720D-03   -1.6916119367D-10   -8.7374528318D+03   -8.7374589813D+03    8.7374589813D+03
   -2.8604214249D-01   -5.0550000000D+00   -8.7764531921D+03   -5.1510177858D+00   -6.1132237392D-03   -1.6781693557D-10   -8.7816042099D+03   -8.7816103231D+03    8.7816103231D+03
   -2.8104214249D-01   -5.0600000000D+00   -8.8203501878D+03   -5.1131556234D+00   -6.0764388813D-03   -1.6646183388D-10   -8.8254633434D+03   -8.8254694198D+03    8.8254694198D+03
   -2.7604214249D-01   -5.0650000000D+00   -8.8639391843D+03   -5.0734582883D+00   -6.0391647225D-03   -1.6509603432D-10   -8.8690126425D+03   -8.8690186817D+03    8.8690186817D+03
   -2.7104214249D-01   -5.0700000000D+00   -8.9072024177D+03   -5.0319171028D+00   -6.0014019708D-03   -1.6371969129D-10   -8.9122343348D+03   -8.9122403362D+03    8.9122403362D+03
   -2.6604214249D-01   -5.0750000000D+00   -8.9501219524D+03   -4.9885246159D+00   -5.9631516243D-03   -1.6233296789D-10   -8.9551104771D+03   -8.9551164402D+03    8.9551164402D+03
