   -5.0000000000D+00    2.6705968198D+01    2.7585368177D+01    2.5826568219D+01    2.8893617898D+01    2.4518318498D+01
   -5.0050000000D+00    2.6590309986D+01    2.7466484732D+01    2.5714135241D+01    2.8767153687D+01    2.4413466286D+01
   -5.0100000000D+00    2.6473258203D+01    2.7346214572D+01    2.5600301834D+01    2.8639266059D+01    2.4307250347D+01
   -5.0150000000D+00    2.6354804595D+01    2.7224550810D+01    2.5485058379D+01    2.8509949444D+01    2.4199659746D+01
   -5.0200000000D+00    2.6234941561D+01    2.7101487253D+01    2.5368395869D+01    2.8379198979D+01    2.4090684143D+01
   -5.0250000000D+00    2.6113662174D+01    2.6977018417D+01    2.5250305931D+01    2.8247010532D+01    2.3980313816D+01
   -5.0300000000D+00    2.5990960205D+01    2.6851139558D+01    2.5130780853D+01    2.8113380723D+01    2.3868539688D+01
   -5.0350000000D+00    2.5866830149D+01    2.6723846692D+01    2.5009813606D+01    2.7978306947D+01    2.3755353350D+01
   -5.0400000000D+00    2.5741267241D+01    2.6595136615D+01    2.4887397867D+01    2.7841787395D+01    2.3640747087D+01
   -5.0450000000D+00    2.5614267488D+01    2.6465006932D+01    2.4763528044D+01    2.7703821075D+01    2.3524713901D+01
   -5.0500000000D+00    2.5485827685D+01    2.6333456074D+01    2.4638199297D+01    2.7564407834D+01    2.3407247537D+01
   -5.0550000000D+00    2.5355945442D+01    2.6200483321D+01    2.4511407562D+01    2.7423548377D+01    2.3288342506D+01
   -5.0600000000D+00    2.5224619201D+01    2.6066088826D+01    2.4383149576D+01    2.7281244291D+01    2.3167994111D+01
   -5.0650000000D+00    2.5091848263D+01    2.5930273631D+01    2.4253422895D+01    2.7137498059D+01    2.3046198467D+01
   -5.0700000000D+00    2.4957632806D+01    2.5793039692D+01    2.4122225921D+01    2.6992313084D+01    2.2922952528D+01
   -5.0750000000D+00    2.4821973907D+01    2.5654389897D+01    2.3989557918D+01    2.6845693705D+01    2.2798254110D+01
   -5.0800000000D+00    2.4684873561D+01    2.5514328083D+01    2.3855419040D+01    2.6697645215D+01    2.2672101908D+01
   -5.0850000000D+00    2.4546334702D+01    2.5372859056D+01    2.3719810348D+01    2.6548173878D+01    2.2544495526D+01
   -5.0900000000D+00    2.4406361219D+01    2.5229988611D+01    2.3582733828D+01    2.6397286946D+01    2.2415435493D+01
   -5.0950000000D+00    2.4264957979D+01    2.5085723541D+01    2.3444192416D+01    2.6244992672D+01    2.2284923285D+01
   -5.1000000000D+00    2.4122130836D+01    2.4940071659D+01    2.3304190014D+01    2.6091300328D+01    2.2152961345D+01
   -5.1050000000D+00    2.3977886658D+01    2.4793041811D+01    2.3162731505D+01    2.5936220214D+01    2.2019553103D+01
   -5.1100000000D+00    2.3832233332D+01    2.4644643886D+01    2.3019822778D+01    2.5779763671D+01    2.1884702993D+01
   -5.1150000000D+00    2.3685179785D+01    2.4494888834D+01    2.2875470736D+01    2.5621943096D+01    2.1748416473D+01
