   -5.0000000000D+00    2.5368656263D+01    2.5554737837D+01    2.5182574690D+01    2.5868106149D+01    2.4869206377D+01
   -5.0050000000D+00    2.5263564237D+01    2.5449513365D+01    2.5077615110D+01    2.5762762720D+01    2.4764365755D+01
   -5.0100000000D+00    2.5157040655D+01    2.5342856461D+01    2.4971224850D+01    2.5655984627D+01    2.4658096683D+01
   -5.0150000000D+00    2.5049078124D+01    2.5234759747D+01    2.4863396500D+01    2.5547764451D+01    2.4550391797D+01
   -5.0200000000D+00    2.4939669868D+01    2.5125216467D+01    2.4754123269D+01    2.5438095390D+01    2.4441244346D+01
   -5.0250000000D+00    2.4828809751D+01    2.5014220500D+01    2.4643399003D+01    2.5326971280D+01    2.4330648223D+01
   -5.0300000000D+00    2.4716492301D+01    2.4901766394D+01    2.4531218208D+01    2.5214386623D+01    2.4218597979D+01
   -5.0350000000D+00    2.4602712730D+01    2.4787849381D+01    2.4417576080D+01    2.5100336605D+01    2.4105088856D+01
   -5.0400000000D+00    2.4487466962D+01    2.4672465403D+01    2.4302468520D+01    2.4984817121D+01    2.3990116803D+01
   -5.0450000000D+00    2.4370751650D+01    2.4555611138D+01    2.4185892162D+01    2.4867824800D+01    2.3873678500D+01
   -5.0500000000D+00    2.4252564203D+01    2.4437284015D+01    2.4067844392D+01    2.4749357024D+01    2.3755771383D+01
   -5.0550000000D+00    2.4132902809D+01    2.4317482245D+01    2.3948323372D+01    2.4629411952D+01    2.3636393665D+01
   -5.0600000000D+00    2.4011766450D+01    2.4196204835D+01    2.3827328065D+01    2.4507988543D+01    2.3515544358D+01
   -5.0650000000D+00    2.3889154934D+01    2.4073451617D+01    2.3704858251D+01    2.4385086575D+01    2.3393223293D+01
   -5.0700000000D+00    2.3765068907D+01    2.3949223264D+01    2.3580914550D+01    2.4260706669D+01    2.3269431144D+01
   -5.0750000000D+00    2.3639509879D+01    2.3823521311D+01    2.3455498447D+01    2.4134850309D+01    2.3144169448D+01
   -5.0800000000D+00    2.3512480242D+01    2.3696348178D+01    2.3328612305D+01    2.4007519859D+01    2.3017440624D+01
   -5.0850000000D+00    2.3383983291D+01    2.3567707189D+01    2.3200259392D+01    2.3878718588D+01    2.2889247993D+01
   -5.0900000000D+00    2.3254023241D+01    2.3437602589D+01    2.3070443893D+01    2.3748450685D+01    2.2759595797D+01
   -5.0950000000D+00    2.3122605247D+01    2.3306039562D+01    2.2939170933D+01    2.3616721276D+01    2.2628489219D+01
   -5.1000000000D+00    2.2989735421D+01    2.3173024250D+01    2.2806446593D+01    2.3483536447D+01    2.2495934395D+01
   -5.1050000000D+00    2.2855420847D+01    2.3038563771D+01    2.2672277924D+01    2.3348903256D+01    2.2361938439D+01
   -5.1100000000D+00    2.2719669598D+01    2.2902666229D+01    2.2536672967D+01    2.3212829746D+01    2.2226509450D+01
   -5.1150000000D+00    2.2582490750D+01    2.2765340735D+01    2.2399640765D+01    2.3075324969D+01    2.2089656531D+01
   -5.1200000000D+00    2.2443894396D+01    2.2626597415D+01    2.2261191376D+01    2.2936398988D+01    2.1951389803D+01
   -5.1250000000D+00    2.2303891658D+01    2.2486447428D+01    2.2121335888D+01    2.2796062899D+01    2.1811720417D+01
   -5.1300000000D+00    2.2162494699D+01    2.2344902972D+01    2.1980086426D+01    2.2654328837D+01    2.1670660561D+01
   -5.1350000000D+00    2.2019716732D+01    2.2201977297D+01    2.1837456167D+01    2.2511209986D+01    2.1528223479D+01
   -5.1400000000D+00    2.1875572030D+01    2.2057684713D+01    2.1693459347D+01    2.2366720590D+01    2.1384423470D+01
   -5.1450000000D+00    2.1730075932D+01    2.1912040598D+01    2.1548111266D+01    2.2220875961D+01    2.1239275903D+01
   -5.1500000000D+00    2.1583244850D+01    2.1765061402D+01    2.1401428298D+01    2.2073692482D+01    2.1092797218D+01
   -5.1550000000D+00    2.1435096274D+01    2.1616764656D+01    2.1253427891D+01    2.1925187613D+01    2.0945004935D+01
   -5.1600000000D+00    2.1285648774D+01    2.1467168970D+01    2.1104128577D+01    2.1775379894D+01    2.0795917653D+01
   -5.1650000000D+00    2.1134922002D+01    2.1316294037D+01    2.0953549967D+01    2.1624288949D+01    2.0645555055D+01
   -5.1700000000D+00    2.0982936693D+01    2.1164160633D+01    2.0801712752D+01    2.1471935480D+01    2.0493937905D+01
