   -5.0000000000D+00    2.6027193631D+01    2.7249134669D+01    2.4805252594D+01    2.8536613851D+01    2.3517773411D+01
   -5.0050000000D+00    2.5919217424D+01    2.7140254297D+01    2.4698180550D+01    2.8420276744D+01    2.3418158104D+01
   -5.0100000000D+00    2.5809759795D+01    2.7029886297D+01    2.4589633293D+01    2.8302418074D+01    2.3317101515D+01
   -5.0150000000D+00    2.5698813547D+01    2.6918023576D+01    2.4479603518D+01    2.8183031980D+01    2.3214595113D+01
   -5.0200000000D+00    2.5586372122D+01    2.6804659687D+01    2.4368084557D+01    2.8062113262D+01    2.3110630983D+01
   -5.0250000000D+00    2.5472429627D+01    2.6689788853D+01    2.4255070400D+01    2.7939657402D+01    2.3005201851D+01
   -5.0300000000D+00    2.5356980852D+01    2.6573405989D+01    2.4140555716D+01    2.7815660592D+01    2.2898301113D+01
   -5.0350000000D+00    2.5240021303D+01    2.6455506726D+01    2.4024535880D+01    2.7690119752D+01    2.2789922854D+01
   -5.0400000000D+00    2.5121547215D+01    2.6336087434D+01    2.3907006995D+01    2.7563032554D+01    2.2680061876D+01
   -5.0450000000D+00    2.5001555581D+01    2.6215145248D+01    2.3787965914D+01    2.7434397444D+01    2.2568713719D+01
   -5.0500000000D+00    2.4880044176D+01    2.6092678086D+01    2.3667410265D+01    2.7304213662D+01    2.2455874689D+01
   -5.0550000000D+00    2.4757011572D+01    2.5968684676D+01    2.3545338469D+01    2.7172481268D+01    2.2341541877D+01
   -5.0600000000D+00    2.4632457171D+01    2.5843164575D+01    2.3421749768D+01    2.7039201158D+01    2.2225713185D+01
   -5.0650000000D+00    2.4506381218D+01    2.5716118191D+01    2.3296644244D+01    2.6904375088D+01    2.2108387347D+01
   -5.0700000000D+00    2.4378784823D+01    2.5587546809D+01    2.3170022838D+01    2.6768005692D+01    2.1989563955D+01
   -5.0750000000D+00    2.4249669989D+01    2.5457452605D+01    2.3041887374D+01    2.6630096503D+01    2.1869243476D+01
   -5.0800000000D+00    2.4119039624D+01    2.5325838669D+01    2.2912240578D+01    2.6490651972D+01    2.1747427275D+01
   -5.0850000000D+00    2.3986897563D+01    2.5192709028D+01    2.2781086098D+01    2.6349677488D+01    2.1624117638D+01
   -5.0900000000D+00    2.3853248590D+01    2.5058068657D+01    2.2648428522D+01    2.6207179391D+01    2.1499317789D+01
   -5.0950000000D+00    2.3718098451D+01    2.4921923506D+01    2.2514273397D+01    2.6063164993D+01    2.1373031909D+01
   -5.1000000000D+00    2.3581453876D+01    2.4784280509D+01    2.2378627243D+01    2.5917642595D+01    2.1245265157D+01
   -5.1050000000D+00    2.3443322591D+01    2.4645147606D+01    2.2241497576D+01    2.5770621497D+01    2.1116023686D+01
   -5.1100000000D+00    2.3303713336D+01    2.4504533756D+01    2.2102892916D+01    2.5622112017D+01    2.0985314656D+01
   -5.1150000000D+00    2.3162635879D+01    2.4362448950D+01    2.1962822807D+01    2.5472125502D+01    2.0853146255D+01
   -5.1200000000D+00    2.3020101027D+01    2.4218904228D+01    2.1821297826D+01    2.5320674342D+01    2.0719527712D+01
   -5.1250000000D+00    2.2876120643D+01    2.4073911686D+01    2.1678329600D+01    2.5167771980D+01    2.0584469306D+01
   -5.1300000000D+00    2.2730707651D+01    2.3927484490D+01    2.1533930812D+01    2.5013432919D+01    2.0447982383D+01
   -5.1350000000D+00    2.2583876049D+01    2.3779636886D+01    2.1388115212D+01    2.4857672735D+01    2.0310079363D+01
   -5.1400000000D+00    2.2435640918D+01    2.3630384207D+01    2.1240897630D+01    2.4700508083D+01    2.0170773754D+01
   -5.1450000000D+00    2.2286018427D+01    2.3479742878D+01    2.1092293975D+01    2.4541956701D+01    2.0030080152D+01
   -5.1500000000D+00    2.2135025837D+01    2.3327730425D+01    2.0942321250D+01    2.4382037417D+01    1.9888014257D+01
   -5.1550000000D+00    2.1982681511D+01    2.3174365475D+01    2.0790997546D+01    2.4220770149D+01    1.9744592872D+01
   -5.1600000000D+00    2.1829004908D+01    2.3019667763D+01    2.0638342053D+01    2.4058175910D+01    1.9599833906D+01
