   -3.4104214249D-01   -5.0000000000D+00   -6.1391530309D+03   -4.3985081769D+00   -5.6522318351D-01   -1.6023309100D-10   -6.1435515391D+03   -6.1441167623D+03    6.1441167623D+03
   -3.3604214249D-01   -5.0050000000D+00   -6.1853304117D+03   -4.3807934089D+00   -5.6180734366D-01   -1.5890273141D-10   -6.1897112051D+03   -6.1902730125D+03    6.1902730125D+03
   -3.3104214249D-01   -5.0100000000D+00   -6.2313808556D+03   -4.3614635439D+00   -5.5835104989D-01   -1.5756196299D-10   -6.2357423191D+03   -6.2363006702D+03    6.2363006702D+03
   -3.2604214249D-01   -5.0150000000D+00   -6.2772891431D+03   -4.3404985135D+00   -5.5485431641D-01   -1.5621091027D-10   -6.2816296416D+03   -6.2821844959D+03    6.2821844959D+03
   -3.2104214249D-01   -5.0200000000D+00   -6.3230397845D+03   -4.3178791078D+00   -5.5131717814D-01   -1.5484970575D-10   -6.3273576637D+03   -6.3279089808D+03    6.3279089808D+03
   -3.1604214249D-01   -5.0250000000D+00   -6.3686170262D+03   -4.2935870122D+00   -5.4773969129D-01   -1.5347849003D-10   -6.3729106132D+03   -6.3734583529D+03    6.3734583529D+03
   -3.1104214249D-01   -5.0300000000D+00   -6.4140048565D+03   -4.2676048440D+00   -5.4412193392D-01   -1.5209741190D-10   -6.4182724613D+03   -6.4188165832D+03    6.4188165832D+03
   -3.0604214249D-01   -5.0350000000D+00   -6.4591870133D+03   -4.2399161862D+00   -5.4046400651D-01   -1.5070662845D-10   -6.4634269295D+03   -6.4639673935D+03    6.4639673935D+03
   -3.0104214249D-01   -5.0400000000D+00   -6.5041469920D+03   -4.2105056205D+00   -5.3676603251D-01   -1.4930630517D-10   -6.5083574976D+03   -6.5088942637D+03    6.5088942637D+03
   -2.9604214249D-01   -5.0450000000D+00   -6.5488680533D+03   -4.1793587572D+00   -5.3302815887D-01   -1.4789661601D-10   -6.5530474120D+03   -6.5535804402D+03    6.5535804402D+03
   -2.9104214249D-01   -5.0500000000D+00   -6.5933332324D+03   -4.1464622643D+00   -5.2925055657D-01   -1.4647774350D-10   -6.5974796946D+03   -6.5980089452D+03    6.5980089452D+03
   -2.8604214249D-01   -5.0550000000D+00   -6.6375253485D+03   -4.1118038931D+00   -5.2543342111D-01   -1.4504987878D-10   -6.6416371524D+03   -6.6421625858D+03    6.6421625858D+03
   -2.8104214249D-01   -5.0600000000D+00   -6.6814270151D+03   -4.0753725015D+00   -5.2157697301D-01   -1.4361322166D-10   -6.6855023876D+03   -6.6860239646D+03    6.6860239646D+03
   -2.7604214249D-01   -5.0650000000D+00   -6.7250206504D+03   -4.0371580749D+00   -5.1768145832D-01   -1.4216798069D-10   -6.7290578084D+03   -6.7295754899D+03    6.7295754899D+03
   -2.7104214249D-01   -5.0700000000D+00   -6.7682884889D+03   -3.9971517437D+00   -5.1374714898D-01   -1.4071437318D-10   -6.7722856406D+03   -6.7727993878D+03    6.7727993878D+03
   -2.6604214249D-01   -5.0750000000D+00   -6.8112125933D+03   -3.9553457979D+00   -5.0977434336D-01   -1.3925262524D-10   -6.8151679391D+03   -6.8156777135D+03    6.8156777135D+03
   -2.6104214249D-01   -5.0800000000D+00   -6.8537748673D+03   -3.9117336980D+00   -5.0576336656D-01   -1.3778297177D-10   -6.8576866010D+03   -6.8581923644D+03    6.8581923644D+03
   -2.5604214249D-01   -5.0850000000D+00   -6.8959570684D+03   -3.8663100830D+00   -5.0171457088D-01   -1.3630565649D-10   -6.8998233785D+03   -6.9003250931D+03    6.9003250931D+03
   -2.5104214249D-01   -5.0900000000D+00   -6.9377408220D+03   -3.8190707738D+00   -4.9762833611D-01   -1.3482093192D-10   -6.9415598928D+03   -6.9420575212D+03    6.9420575212D+03
   -2.4604214249D-01   -5.0950000000D+00   -6.9791076358D+03   -3.7700127739D+00   -4.9350506988D-01   -1.3332905934D-10   -6.9828776486D+03   -6.9833711536D+03    6.9833711536D+03
   -2.4104214249D-01   -5.1000000000D+00   -7.0200389145D+03   -3.7191342646D+00   -4.8934520797D-01   -1.3183030879D-10   -7.0237580488D+03   -7.0242473940D+03    7.0242473940D+03
   -2.3604214249D-01   -5.1050000000D+00   -7.0605159759D+03   -3.6664345978D+00   -4.8514921454D-01   -1.3032495900D-10   -7.0641824105D+03   -7.0646675598D+03    7.0646675598D+03
   -2.3104214249D-01   -5.1100000000D+00   -7.1005200667D+03   -3.6119142828D+00   -4.8091758238D-01   -1.2881329731D-10   -7.1041319810D+03   -7.1046128986D+03    7.1046128986D+03
   -2.2604214249D-01   -5.1150000000D+00   -7.1400323791D+03   -3.5555749698D+00   -4.7665083310D-01   -1.2729561964D-10   -7.1435879541D+03   -7.1440646049D+03    7.1440646049D+03
   -2.2104214249D-01   -5.1200000000D+00   -7.1790340684D+03   -3.4974194289D+00   -4.7234951731D-01   -1.2577223034D-10   -7.1825314878D+03   -7.1830038373D+03    7.1830038373D+03
   -2.1604214249D-01   -5.1250000000D+00   -7.2175062705D+03   -3.4374515235D+00   -4.6801421468D-01   -1.2424344214D-10   -7.2209437220D+03   -7.2214117362D+03    7.2214117362D+03
   -2.1104214249D-01   -5.1300000000D+00   -7.2554301203D+03   -3.3756761806D+00   -4.6364553408D-01   -1.2270957598D-10   -7.2588057965D+03   -7.2592694420D+03    7.2592694420D+03
   -2.0604214249D-01   -5.1350000000D+00   -7.2927867703D+03   -3.3120993548D+00   -4.5924411362D-01   -1.2117096090D-10   -7.2960988697D+03   -7.2965581138D+03    7.2965581138D+03
   -2.0104214249D-01   -5.1400000000D+00   -7.3295574101D+03   -3.2467279890D+00   -4.5481062060D-01   -1.1962793391D-10   -7.3328041381D+03   -7.3332589487D+03    7.3332589487D+03
   -1.9604214249D-01   -5.1450000000D+00   -7.3657232857D+03   -3.1795699696D+00   -4.5034575150D-01   -1.1808083975D-10   -7.3689028556D+03   -7.3693532014D+03    7.3693532014D+03
   -1.9104214249D-01   -5.1500000000D+00   -7.4012657195D+03   -3.1106340771D+00   -4.4585023189D-01   -1.1653003078D-10   -7.4043763536D+03   -7.4048222038D+03    7.4048222038D+03
   -1.8604214249D-01   -5.1550000000D+00   -7.4361661312D+03   -3.0399299324D+00   -4.4132481627D-01   -1.1497586674D-10   -7.4392060612D+03   -7.4396473860D+03    7.4396473860D+03
   -1.8104214249D-01   -5.1600000000D+00   -7.4704060580D+03   -2.9674679381D+00   -4.3677028791D-01   -1.1341871456D-10   -7.4733735259D+03   -7.4738102962D+03    7.4738102962D+03
   -1.7604214249D-01   -5.1650000000D+00   -7.5039671757D+03   -2.8932592159D+00   -4.3218745864D-01   -1.1185894810D-10   -7.5068604349D+03   -7.5072926223D+03    7.5072926223D+03
