   -3.4104214249D-01   -5.0000000000D+00   -6.8937774771D+03    3.0954181676D+01    4.9171346459D+00   -8.5494057816D-11   -6.8628232954D+03   -6.8579061607D+03    6.8579061607D+03
   -3.3604214249D-01   -5.0050000000D+00   -6.9460370187D+03    3.1494521470D+01    5.0061635730D+00   -8.7730637026D-11   -6.9145424972D+03   -6.9095363337D+03    6.9095363337D+03
   -3.3104214249D-01   -5.0100000000D+00   -6.9981602299D+03    3.2044704082D+01    5.0954166563D+00   -9.0023474147D-11   -6.9661155259D+03   -6.9610201092D+03    6.9610201092D+03
   -3.2604214249D-01   -5.0150000000D+00   -7.0501300704D+03    3.2604817820D+01    5.1848750169D+00   -9.2373221305D-11   -7.0175252526D+03   -7.0123403776D+03    7.0123403776D+03
   -3.2104214249D-01   -5.0200000000D+00   -7.1019291964D+03    3.3174949114D+01    5.2745192487D+00   -9.4780516501D-11   -7.0687542473D+03   -7.0634797281D+03    7.0634797281D+03
   -3.1604214249D-01   -5.0250000000D+00   -7.1535399681D+03    3.3755182543D+01    5.3643294202D+00   -9.7245982615D-11   -7.1197847855D+03   -7.1144204561D+03    7.1144204561D+03
   -3.1104214249D-01   -5.0300000000D+00   -7.2049444564D+03    3.4345600894D+01    5.4542850776D+00   -9.9770226403D-11   -7.1705988555D+03   -7.1651445705D+03    7.1651445705D+03
   -3.0604214249D-01   -5.0350000000D+00   -7.2561244522D+03    3.4946285227D+01    5.5443652477D+00   -1.0235383748D-10   -7.2211781670D+03   -7.2156338017D+03    7.2156338017D+03
   -3.0104214249D-01   -5.0400000000D+00   -7.3070614743D+03    3.5557314960D+01    5.6345484428D+00   -1.0499738727D-10   -7.2715041593D+03   -7.2658696109D+03    7.2658696109D+03
   -2.9604214249D-01   -5.0450000000D+00   -7.3577367794D+03    3.6178767974D+01    5.7248126657D+00   -1.0770142799D-10   -7.3215580115D+03   -7.3158331988D+03    7.3158331988D+03
   -2.9104214249D-01   -5.0500000000D+00   -7.4081313727D+03    3.6810720732D+01    5.8151354156D+00   -1.1046649160D-10   -7.3713206520D+03   -7.3655055165D+03    7.3655055165D+03
   -2.8604214249D-01   -5.0550000000D+00   -7.4582260180D+03    3.7453248427D+01    5.9054936954D+00   -1.1329308872D-10   -7.4207727696D+03   -7.4148672759D+03    7.4148672759D+03
   -2.8104214249D-01   -5.0600000000D+00   -7.5080012502D+03    3.8106425136D+01    5.9958640191D+00   -1.1618170757D-10   -7.4698948251D+03   -7.4638989611D+03    7.4638989611D+03
   -2.7604214249D-01   -5.0650000000D+00   -7.5574373872D+03    3.8770324013D+01    6.0862224210D+00   -1.1913281294D-10   -7.5186670632D+03   -7.5125808407D+03    7.5125808407D+03
   -2.7104214249D-01   -5.0700000000D+00   -7.6065145429D+03    3.9445017483D+01    6.1765444653D+00   -1.2214684509D-10   -7.5670695255D+03   -7.5608929810D+03    7.5608929810D+03
   -2.6604214249D-01   -5.0750000000D+00   -7.6552126416D+03    4.0130577481D+01    6.2668052564D+00   -1.2522421866D-10   -7.6150820641D+03   -7.6088152588D+03    7.6088152588D+03
   -2.6104214249D-01   -5.0800000000D+00   -7.7035114315D+03    4.0827075691D+01    6.3569794511D+00   -1.2836532168D-10   -7.6626843558D+03   -7.6563273764D+03    7.6563273764D+03
