   -1.1000000000E+01    1.2200000000E-01    1.6200000000E-01    8.2000000000E-02    2.0000000000E-02   -2.0000000000E-02
   -9.9000000000E+00    1.2200000000E-01    1.6200000000E-01    8.2000000000E-02    2.0000000000E-02   -2.0000000000E-02
   -8.8000000000E+00    1.2200000000E-01    1.6200000000E-01    8.2000000000E-02    2.0000000000E-02   -2.0000000000E-02
   -7.7000000000E+00    1.2200000000E-01    1.6200000000E-01    8.2000000000E-02    2.0000000000E-02   -2.0000000000E-02
   -6.6000000000E+00    1.2200000000E-01    1.6200000000E-01    8.2000000000E-02    2.0000000000E-02   -2.0000000000E-02
   -5.5000000000E+00    1.2200000000E-01    1.6200000000E-01    8.2000000000E-02    2.0000000000E-02   -2.0000000000E-02
   -4.4000000000E+00    1.2200000000E-01    1.6200000000E-01    8.2000000000E-02    2.0000000000E-02   -2.0000000000E-02
   -3.3000000000E+00    1.2200000000E-01    1.6200000000E-01    8.2000000000E-02    2.0000000000E-02   -2.0000000000E-02
   -2.2000000000E+00    1.2200000000E-01    1.6200000000E-01    8.2000000000E-02    2.0000000000E-02   -2.0000000000E-02
   -1.1000000000E+00    1.2200000000E-01    1.6200000000E-01    8.2000000000E-02    2.0000000000E-02   -2.0000000000E-02
    0.0000000000E+00    1.2200000000E-01    1.6200000000E-01    8.2000000000E-02    2.0000000000E-02   -2.0000000000E-02
