   -4.0000000000E+00    6.0000799985E-01    6.1029801573E-01    7.1311294021E-01    5.6966941031E-01    6.0000799985E-01
   -3.9200000000E+00    6.0000961788E-01    6.1029940843E-01    7.1311365637E-01    5.6967048455E-01    6.0000961788E-01
   -3.8400000000E+00    6.0001156318E-01    6.1030108281E-01    7.1311451738E-01    5.6967177607E-01    6.0001156318E-01
   -3.7600000000E+00    6.0001390192E-01    6.1030309586E-01    7.1311555255E-01    5.6967332882E-01    6.0001390192E-01
   -3.6800000000E+00    6.0001671367E-01    6.1030551604E-01    7.1311679707E-01    5.6967519561E-01    6.0001671367E-01
   -3.6000000000E+00    6.0002009408E-01    6.1030842571E-01    7.1311829332E-01    5.6967743998E-01    6.0002009408E-01
   -3.5200000000E+00    6.0002415815E-01    6.1031192385E-01    7.1312009219E-01    5.6968013828E-01    6.0002415815E-01
   -3.4400000000E+00    6.0002904413E-01    6.1031612948E-01    7.1312225489E-01    5.6968338233E-01    6.0002904413E-01
   -3.3600000000E+00    6.0003491822E-01    6.1032118567E-01    7.1312485499E-01    5.6968728249E-01    6.0003491822E-01
   -3.2800000000E+00    6.0004198020E-01    6.1032726439E-01    7.1312798097E-01    5.6969197145E-01    6.0004198020E-01
   -3.2000000000E+00    6.0005047023E-01    6.1033457243E-01    7.1313173915E-01    5.6969760873E-01    6.0005047023E-01
   -3.1200000000E+00    6.0006067700E-01    6.1034335834E-01    7.1313625741E-01    5.6970438611E-01    6.0006067700E-01
   -3.0400000000E+00    6.0007294755E-01    6.1035392089E-01    7.1314168941E-01    5.6971253412E-01    6.0007294755E-01
   -2.9600000000E+00    6.0008769903E-01    6.1036661929E-01    7.1314821995E-01    5.6972232993E-01    6.0008769903E-01
   -2.8800000000E+00    6.0010543275E-01    6.1038188523E-01    7.1315607113E-01    5.6973410669E-01    6.0010543275E-01
   -2.8000000000E+00    6.0012675127E-01    6.1040023767E-01    7.1316550994E-01    5.6974826491E-01    6.0012675127E-01
   -2.7200000000E+00    6.0015237878E-01    6.1042230033E-01    7.1317685736E-01    5.6976528604E-01    6.0015237878E-01
   -2.6400000000E+00    6.0018318547E-01    6.1044882283E-01    7.1319049918E-01    5.6978574877E-01    6.0018318547E-01
   -2.5600000000E+00    6.0022021700E-01    6.1048070608E-01    7.1320689913E-01    5.6981034870E-01    6.0022021700E-01
   -2.4800000000E+00    6.0026472957E-01    6.1051903266E-01    7.1322661460E-01    5.6983992190E-01    6.0026472957E-01
   -2.4000000000E+00    6.0031823235E-01    6.1056510335E-01    7.1325031545E-01    5.6987547318E-01    6.0031823235E-01
   -2.3200000000E+00    6.0038253788E-01    6.1062048100E-01    7.1327880677E-01    5.6991821016E-01    6.0038253788E-01
   -2.2400000000E+00    6.0045982275E-01    6.1068704290E-01    7.1331305597E-01    5.6996958396E-01    6.0045982275E-01
   -2.1600000000E+00    6.0055270003E-01    6.1076704385E-01    7.1335422550E-01    5.7003133825E-01    6.0055270003E-01
   -2.0800000000E+00    6.0066430592E-01    6.1086319134E-01    7.1340371193E-01    5.7010556789E-01    6.0066430592E-01
   -2.0000000000E+00    6.0079840320E-01    6.1097873578E-01    7.1346319291E-01    5.7019478937E-01    6.0079840320E-01
   -1.9200000000E+00    6.0095950440E-01    6.1111757811E-01    7.1353468341E-01    5.7030202511E-01    6.0095950440E-01
   -1.8400000000E+00    6.0115301858E-01    6.1128439833E-01    7.1362060297E-01    5.7043090445E-01    6.0115301858E-01
   -1.7600000000E+00    6.0138542547E-01    6.1148480873E-01    7.1372385629E-01    5.7058578444E-01    6.0138542547E-01
   -1.6800000000E+00    6.0166448172E-01    6.1172553597E-01    7.1384792944E-01    5.7077189416E-01    6.0166448172E-01
   -1.6000000000E+00    6.0199946430E-01    6.1201463735E-01    7.1399700464E-01    5.7099550696E-01    6.0199946430E-01
   -1.5200000000E+00    6.0240145680E-01    6.1236175669E-01    7.1417609716E-01    5.7126414574E-01    6.0240145680E-01
   -1.4400000000E+00    6.0288368440E-01    6.1277842610E-01    7.1439121799E-01    5.7158682698E-01    6.0288368440E-01
   -1.3600000000E+00    6.0346190315E-01    6.1327842036E-01    7.1464956686E-01    5.7197435029E-01    6.0346190315E-01
   -1.2800000000E+00    6.0415484975E-01    6.1387817093E-01    7.1495976058E-01    5.7243964087E-01    6.0415484975E-01
   -1.2000000000E+00    6.0498475540E-01    6.1459724626E-01    7.1533210201E-01    5.7299815301E-01    6.0498475540E-01
   -1.1200000000E+00    6.0597792618E-01    6.1545890441E-01    7.1577889554E-01    5.7366834331E-01    6.0597792618E-01
   -1.0400000000E+00    6.0716538848E-01    6.1649072194E-01    7.1631481490E-01    5.7447222235E-01    6.0716538848E-01
   -9.6000000000E-01    6.0858359115E-01    6.1772529926E-01    7.1695732850E-01    5.7543599275E-01    6.0858359115E-01
   -8.8000000000E-01    6.1027514825E-01    6.1920103663E-01    7.1772718655E-01    5.7659077983E-01    6.1027514825E-01
   -8.0000000000E-01    6.1228959172E-01    6.2096296547E-01    7.1864897143E-01    5.7797345714E-01    6.1228959172E-01
   -7.2000000000E-01    6.1468408673E-01    6.2306360444E-01    7.1975170809E-01    5.7962756214E-01    6.1468408673E-01
   -6.4000000000E-01    6.1752403627E-01    6.2556378944E-01    7.2106952429E-01    5.8160428643E-01    6.1752403627E-01
   -5.6000000000E-01    6.2088347245E-01    6.2853339550E-01    7.2264233778E-01    5.8396350667E-01    6.2088347245E-01
   -4.8000000000E-01    6.2484509303E-01    6.3205182927E-01    7.2451653087E-01    5.8677479630E-01    6.2484509303E-01
