    0.0000000000E+00    1.0000000000E+00    9.7127826135E-01
    1.0000000000E-04    1.0000000000E+00    9.7127826135E-01
    2.0000000000E-04    1.0000000000E+00    9.7127826135E-01
    3.0000000000E-04    1.0000000000E+00    9.7127826135E-01
    4.0000000000E-04    1.0000000000E+00    9.7127826135E-01
    5.0000000000E-04    1.0000000000E+00    9.7127826135E-01
    6.0000000000E-04    1.0000000000E+00    9.7127826135E-01
    7.0000000000E-04    1.0000000000E+00    9.7127826135E-01
    8.0000000000E-04    1.0000000000E+00    9.7127826135E-01
    9.0000000000E-04    1.0000000000E+00    9.7127826135E-01
    1.0000000000E-03    1.0000000000E+00    9.7127826135E-01
    1.1000000000E-03    1.0000000000E+00    9.7127826135E-01
    1.2000000000E-03    1.0000000000E+00    9.7127826135E-01
    1.3000000000E-03    1.0000000000E+00    9.7127826135E-01
    1.4000000000E-03    1.0000000000E+00    9.7127826135E-01
    1.5000000000E-03    1.0000000000E+00    9.7127826135E-01
    1.6000000000E-03    1.0000000000E+00    9.7127826135E-01
    1.7000000000E-03    1.0000000000E+00    9.7127826135E-01
    1.8000000000E-03    1.0000000000E+00    9.7127826135E-01
    1.9000000000E-03    1.0000000000E+00    9.7127826135E-01
    2.0000000000E-03    1.0000000000E+00    9.7127826135E-01
    2.1000000000E-03    1.0000000000E+00    9.7127826135E-01
    2.2000000000E-03    1.0000000000E+00    9.7127826135E-01
    2.3000000000E-03    1.0000000000E+00    9.7127826135E-01
    2.4000000000E-03    1.0000000000E+00    9.7127826135E-01
    2.5000000000E-03    1.0000000000E+00    9.7127826135E-01
    2.6000000000E-03    1.0000000000E+00    9.7127826135E-01
    2.7000000000E-03    1.0000000000E+00    9.7127826135E-01
    2.8000000000E-03    1.0000000000E+00    9.7127826135E-01
    2.9000000000E-03    1.0000000000E+00    9.7127826135E-01
    3.0000000000E-03    1.0000000000E+00    9.7127826135E-01
    3.1000000000E-03    1.0000000000E+00    9.7127826135E-01
    3.2000000000E-03    1.0000000000E+00    9.7127826135E-01
    3.3000000000E-03    1.0000000000E+00    9.7127826135E-01
    3.4000000000E-03    1.0000000000E+00    9.7127826135E-01
    3.5000000000E-03    1.0000000000E+00    9.7127826135E-01
    3.6000000000E-03    1.0000000000E+00    9.7127826135E-01
    3.7000000000E-03    1.0000000000E+00    9.7127826135E-01
    3.8000000000E-03    1.0000000000E+00    9.7127826135E-01
    3.9000000000E-03    1.0000000000E+00    9.7127826135E-01
    4.0000000000E-03    1.0000000000E+00    9.7127826135E-01
    4.1000000000E-03    1.0000000000E+00    9.7127826135E-01
    4.2000000000E-03    1.0000000000E+00    9.7127826135E-01
    4.3000000000E-03    1.0000000000E+00    9.7127826135E-01
    4.4000000000E-03    1.0000000000E+00    9.7127826135E-01
    4.5000000000E-03    1.0000000000E+00    9.7127826135E-01
    4.6000000000E-03    1.0000000000E+00    9.7127826135E-01
    4.7000000000E-03    1.0000000000E+00    9.7127826135E-01
    4.8000000000E-03    1.0000000000E+00    9.7127826135E-01
    4.9000000000E-03    1.0000000000E+00    9.7127826135E-01
    5.0000000000E-03    1.0000000000E+00    9.7127826135E-01
    5.1000000000E-03    1.0000000000E+00    9.7127826135E-01
    5.2000000000E-03    1.0000000000E+00    9.7127826135E-01
    5.3000000000E-03    1.0000000000E+00    9.7127826135E-01
    5.4000000000E-03    1.0000000000E+00    9.7127826135E-01
    5.5000000000E-03    1.0000000000E+00    9.7127826135E-01
    5.6000000000E-03    1.0000000000E+00    9.7127826135E-01
    5.7000000000E-03    1.0000000000E+00    9.7127826135E-01
    5.8000000000E-03    1.0000000000E+00    9.7127826135E-01
    5.9000000000E-03    1.0000000000E+00    9.7127826135E-01
    6.0000000000E-03    1.0000000000E+00    9.7127826135E-01
    6.1000000000E-03    1.0000000000E+00    9.7127826135E-01
    6.2000000000E-03    1.0000000000E+00    9.7127826135E-01
    6.3000000000E-03    1.0000000000E+00    9.7127826135E-01
    6.4000000000E-03    1.0000000000E+00    9.7127826135E-01
    6.5000000000E-03    1.0000000000E+00    9.7127826135E-01
    6.6000000000E-03    1.0000000000E+00    9.7127826135E-01
    6.7000000000E-03    1.0000000000E+00    9.7127826135E-01
    6.8000000000E-03    1.0000000000E+00    9.7127826135E-01
    6.9000000000E-03    1.0000000000E+00    9.7127826135E-01
    7.0000000000E-03    1.0000000000E+00    9.7127826135E-01
    7.1000000000E-03    1.0000000000E+00    9.7127826135E-01
    7.2000000000E-03    1.0000000000E+00    9.7127826135E-01
    7.3000000000E-03    1.0000000000E+00    9.7127826135E-01
    7.4000000000E-03    1.0000000000E+00    9.7127826135E-01
    7.5000000000E-03    1.0000000000E+00    9.7127826135E-01
    7.6000000000E-03    1.0000000000E+00    9.7127826135E-01
    7.7000000000E-03    1.0000000000E+00    9.7127826135E-01
    7.8000000000E-03    1.0000000000E+00    9.7127826135E-01
    7.9000000000E-03    1.0000000000E+00    9.7127826135E-01
    8.0000000000E-03    1.0000000000E+00    9.7127826135E-01
    8.1000000000E-03    1.0000000000E+00    9.7127826135E-01
    8.2000000000E-03    1.0000000000E+00    9.7127826135E-01
    8.3000000000E-03    1.0000000000E+00    9.7127826135E-01
    8.4000000000E-03    1.0000000000E+00    9.7127826135E-01
    8.5000000000E-03    1.0000000000E+00    9.7127826135E-01
    8.6000000000E-03    1.0000000000E+00    9.7127826135E-01
    8.7000000000E-03    1.0000000000E+00    9.7127826135E-01
    8.8000000000E-03    1.0000000000E+00    9.7127826135E-01
    8.9000000000E-03    1.0000000000E+00    9.7127826135E-01
    9.0000000000E-03    1.0000000000E+00    9.7127826135E-01
    9.1000000000E-03    1.0000000000E+00    9.7127826135E-01
    9.2000000000E-03    1.0000000000E+00    9.7127826135E-01
    9.3000000000E-03    1.0000000000E+00    9.7127826135E-01
    9.4000000000E-03    1.0000000000E+00    9.7127826135E-01
    9.5000000000E-03    1.0000000000E+00    9.7127826135E-01
    9.6000000000E-03    1.0000000000E+00    9.7127826135E-01
    9.7000000000E-03    1.0000000000E+00    9.7127826135E-01
    9.8000000000E-03    1.0000000000E+00    9.7127826135E-01
    9.9000000000E-03    1.0000000000E+00    9.7127826135E-01
    1.0000000000E-02    1.0000000000E+00    9.7127826135E-01
    1.0100000000E-02    1.0000000000E+00    9.7127826135E-01
    1.0200000000E-02    1.0000000000E+00    9.7127826135E-01
    1.0300000000E-02    1.0000000000E+00    9.7127826135E-01
    1.0400000000E-02    1.0000000000E+00    9.7127826135E-01
    1.0500000000E-02    1.0000000000E+00    9.7127826135E-01
    1.0600000000E-02    1.0000000000E+00    9.7127826135E-01
    1.0700000000E-02    1.0000000000E+00    9.7127826135E-01
    1.0800000000E-02    1.0000000000E+00    9.7127826135E-01
