    1.2430826358E+09    1.8500793542E-02    5.8891560113E-03    6.4631622568E-08    2.5395348585E-05    3.9189376806E-05    5.8499634868E-03    2.7565255512E-06    2.2860469117E-05    3.9189374566E-05
    1.2531411749E+09    1.8352293948E-02    5.9368080204E-03    6.5154561169E-08    2.5600833613E-05    3.9506476697E-05    5.8972983189E-03    2.7788287954E-06    2.3045444027E-05    3.9506474403E-05
    1.2632811038E+09    1.8204986311E-02    5.9848455927E-03    6.5681730324E-08    2.5807981242E-05    3.9826142309E-05    5.9450161467E-03    2.8013124724E-06    2.3231915606E-05    3.9826139958E-05
    1.2735030810E+09    1.8058861061E-02    6.0332718477E-03    6.6213164241E-08    2.6016804923E-05    4.0148394398E-05    5.9931200688E-03    2.8239780413E-06    2.3419895963E-05    4.0148391990E-05
    1.2838077705E+09    1.7913908710E-02    6.0820899301E-03    6.6748897409E-08    2.6227318216E-05    4.0473253892E-05    6.0416132088E-03    2.8468269731E-06    2.3609397305E-05    4.0473251424E-05
    1.2941958414E+09    1.7770119842E-02    6.1313030098E-03    6.7288964594E-08    2.6439534789E-05    4.0800741883E-05    6.0904987157E-03    2.8698607505E-06    2.3800431937E-05    4.0800739356E-05
    1.3046679686E+09    1.7627485118E-02    6.1809142825E-03    6.7833400841E-08    2.6653468423E-05    4.1130879638E-05    6.1397797637E-03    2.8930808682E-06    2.3993012263E-05    4.1130877049E-05
    1.3152248322E+09    1.7485995275E-02    6.2309269699E-03    6.8382241481E-08    2.6869133007E-05    4.1463688594E-05    6.1894595530E-03    2.9164888330E-06    2.4187150789E-05    4.1463685942E-05
    1.3258671178E+09    1.7345641123E-02    6.2813443194E-03    6.8935522127E-08    2.7086542546E-05    4.1799190363E-05    6.2395413095E-03    2.9400861640E-06    2.4382860122E-05    4.1799187645E-05
    1.3365955165E+09    1.7206413546E-02    6.3321696049E-03    6.9493278683E-08    2.7305711156E-05    4.2137406728E-05    6.2900282852E-03    2.9638743923E-06    2.4580152968E-05    4.2137403944E-05
    1.3474107253E+09    1.7068303501E-02    6.3834061268E-03    7.0055547341E-08    2.7526653067E-05    4.2478359653E-05    6.3409237584E-03    2.9878550617E-06    2.4779042140E-05    4.2478356801E-05
    1.3583134466E+09    1.6931302020E-02    6.4350572120E-03    7.0622364585E-08    2.7749382626E-05    4.2822071277E-05    6.3922310340E-03    3.0120297281E-06    2.4979540552E-05    4.2822068355E-05
    1.3693043884E+09    1.6795400202E-02    6.4871262146E-03    7.1193767195E-08    2.7973914294E-05    4.3168563917E-05    6.4439534434E-03    3.0363999602E-06    2.5181661222E-05    4.3168560924E-05
    1.3803842646E+09    1.6660589222E-02    6.5396165155E-03    7.1769792246E-08    2.8200262651E-05    4.3517860074E-05    6.4960943452E-03    3.0609673394E-06    2.5385417276E-05    4.3517857007E-05
    1.3915537948E+09    1.6526860324E-02    6.5925315233E-03    7.2350477114E-08    2.8428442392E-05    4.3869982427E-05    6.5486571251E-03    3.0857334597E-06    2.5590821944E-05    4.3869979285E-05
    1.4028137046E+09    1.6394204823E-02    6.6458746737E-03    7.2935859477E-08    2.8658468333E-05    4.4224953841E-05    6.6016451961E-03    3.1106999280E-06    2.5797888563E-05    4.4224950622E-05
    1.4141647251E+09    1.6262614103E-02    6.6996494307E-03    7.3525977315E-08    2.8890355410E-05    4.4582797365E-05    6.6550619988E-03    3.1358683643E-06    2.6006630579E-05    4.4582794068E-05
    1.4256075936E+09    1.6132079616E-02    6.7538592859E-03    7.4120868917E-08    2.9124118678E-05    4.4943536235E-05    6.7089110018E-03    3.1612404015E-06    2.6217061545E-05    4.4943532857E-05
    1.4371430534E+09    1.6002592886E-02    6.8085077595E-03    7.4720572880E-08    2.9359773315E-05    4.5307193875E-05    6.7631957015E-03    3.1868176860E-06    2.6429195126E-05    4.5307190414E-05
    1.4487718535E+09    1.5874145501E-02    6.8635983997E-03    7.5325128112E-08    2.9597334622E-05    4.5673793897E-05    6.8179196227E-03    3.2126018770E-06    2.6643045095E-05    4.5673790351E-05
    1.4604947494E+09    1.5746729120E-02    6.9191347839E-03    7.5934573836E-08    2.9836818023E-05    4.6043360105E-05    6.8730863188E-03    3.2385946475E-06    2.6858625338E-05    4.6043356472E-05
    1.4723125024E+09    1.5620335468E-02    6.9751205181E-03    7.6548949592E-08    3.0078239068E-05    4.6415916495E-05    6.9286993717E-03    3.2647976840E-06    2.7075949853E-05    4.6415912774E-05
    1.4842258801E+09    1.5494956334E-02    7.0315592377E-03    7.7168295238E-08    3.0321613429E-05    4.6791487258E-05    6.9847623924E-03    3.2912126862E-06    2.7295032751E-05    4.6791483446E-05
    1.4962356561E+09    1.5370583576E-02    7.0884546071E-03    7.7792650954E-08    3.0566956910E-05    4.7170096781E-05    7.0412790212E-03    3.3178413680E-06    2.7515888258E-05    4.7170092875E-05
    1.5083426105E+09    1.5247209116E-02    7.1458103208E-03    7.8422057245E-08    3.0814285439E-05    4.7551769645E-05    7.0982529277E-03    3.3446854569E-06    2.7738530712E-05    4.7551765644E-05
    1.5205475297E+09    1.5124824941E-02    7.2036301029E-03    7.9056554942E-08    3.1063615074E-05    4.7936530634E-05    7.1556878113E-03    3.3717466944E-06    2.7962974571E-05    4.7936526535E-05
    1.5328512064E+09    1.5003423102E-02    7.2619177077E-03    7.9696185206E-08    3.1314962002E-05    4.8324404730E-05    7.2135874010E-03    3.3990268360E-06    2.8189234408E-05    4.8324400530E-05
    1.5452544395E+09    1.4882995714E-02    7.3206769199E-03    8.0340989530E-08    3.1568342544E-05    4.8715417116E-05    7.2719554563E-03    3.4265276513E-06    2.8417324913E-05    4.8715412814E-05
    1.5577580348E+09    1.4763534957E-02    7.3799115546E-03    8.0991009742E-08    3.1823773148E-05    4.9109593182E-05    7.3307957670E-03    3.4542509245E-06    2.8647260896E-05    4.9109588775E-05
    1.5703628043E+09    1.4645033070E-02    7.4396254581E-03    8.1646288006E-08    3.2081270399E-05    4.9506958521E-05    7.3901121536E-03    3.4821984537E-06    2.8879057287E-05    4.9506954005E-05
    1.5830695667E+09    1.4527482358E-02    7.4998225074E-03    8.2306866830E-08    3.2340851014E-05    4.9907538932E-05    7.4499084672E-03    3.5103720521E-06    2.9112729136E-05    4.9907534306E-05
    1.5958791472E+09    1.4410875185E-02    7.5605066112E-03    8.2972789061E-08    3.2602531846E-05    5.0311360425E-05    7.5101885904E-03    3.5387735470E-06    2.9348291614E-05    5.0311355686E-05
    1.6087923779E+09    1.4295203979E-02    7.6216817097E-03    8.3644097893E-08    3.2866329885E-05    5.0718449219E-05    7.5709564371E-03    3.5674047806E-06    2.9585760016E-05    5.0718444364E-05
    1.6218100974E+09    1.4180461226E-02    7.6833517747E-03    8.4320836869E-08    3.3132262256E-05    5.1128831746E-05    7.6322159526E-03    3.5962676103E-06    2.9825149760E-05    5.1128826772E-05
    1.6349331511E+09    1.4066639474E-02    7.7455208106E-03    8.5003049884E-08    3.3400346225E-05    5.1542534650E-05    7.6939711145E-03    3.6253639079E-06    3.0066476390E-05    5.1542529554E-05
    1.6481623915E+09    1.3953731331E-02    7.8081928537E-03    8.5690781185E-08    3.3670599195E-05    5.1959584791E-05    7.7562259322E-03    3.6546955608E-06    3.0309755573E-05    5.1959579571E-05
    1.6614986778E+09    1.3841729463E-02    7.8713719733E-03    8.6384075377E-08    3.3943038712E-05    5.2380009248E-05    7.8189844478E-03    3.6842644714E-06    3.0555003105E-05    5.2380003900E-05
    1.6749428760E+09    1.3730626597E-02    7.9350622713E-03    8.7082977424E-08    3.4217682463E-05    5.2803835316E-05    7.8822507359E-03    3.7140725575E-06    3.0802234908E-05    5.2803829838E-05
    1.6884958595E+09    1.3620415515E-02    7.9992678831E-03    8.7787532655E-08    3.4494548278E-05    5.3231090514E-05    7.9460289040E-03    3.7441217522E-06    3.1051467035E-05    5.3231084901E-05
    1.7021585084E+09    1.3511089060E-02    8.0639929773E-03    8.8497786763E-08    3.4773654131E-05    5.3661802580E-05    8.0103230931E-03    3.7744140044E-06    3.1302715667E-05    5.3661796830E-05
    1.7159317101E+09    1.3402640132E-02    8.1292417562E-03    8.9213785807E-08    3.5055018141E-05    5.4095999479E-05    8.0751374773E-03    3.8049512787E-06    3.1555997116E-05    5.4095993588E-05
    1.7298163592E+09    1.3295061686E-02    8.1950184562E-03    8.9935576223E-08    3.5338658574E-05    5.4533709401E-05    8.1404762648E-03    3.8357355556E-06    3.1811327827E-05    5.4533703366E-05
    1.7438133575E+09    1.3188346736E-02    8.2613273478E-03    9.0663204816E-08    3.5624593843E-05    5.4974960763E-05    8.2063436975E-03    3.8667688312E-06    3.2068724376E-05    5.4974954580E-05
    1.7579236140E+09    1.3082488351E-02    8.3281727363E-03    9.1396718772E-08    3.5912842511E-05    5.5419782213E-05    8.2727440519E-03    3.8980531182E-06    3.2328203474E-05    5.5419775879E-05
    1.7721480451E+09    1.2977479655E-02    8.3955589614E-03    9.2136165656E-08    3.6203423290E-05    5.5868202631E-05    8.3396816388E-03    3.9295904451E-06    3.2589781968E-05    5.5868196142E-05
    1.7864875749E+09    1.2873313828E-02    8.4634903983E-03    9.2881593417E-08    3.6496355044E-05    5.6320251130E-05    8.4071608040E-03    3.9613828571E-06    3.2853476840E-05    5.6320244482E-05
    1.8009431344E+09    1.2769984105E-02    8.5319714574E-03    9.3633050389E-08    3.6791656789E-05    5.6775957057E-05    8.4751859285E-03    3.9934324157E-06    3.3119305210E-05    5.6775950246E-05
    1.8155156628E+09    1.2667483775E-02    8.6010065846E-03    9.4390585298E-08    3.7089347693E-05    5.7235349998E-05    8.5437614285E-03    4.0257411990E-06    3.3387284335E-05    5.7235343021E-05
    1.8302061063E+09    1.2565806180E-02    8.6706002619E-03    9.5154247262E-08    3.7389447083E-05    5.7698459777E-05    8.6128917561E-03    4.0583113020E-06    3.3657431614E-05    5.7698452630E-05
    1.8450154192E+09    1.2464944717E-02    8.7407570076E-03    9.5924085793E-08    3.7691974439E-05    5.8165316461E-05    8.6825813992E-03    4.0911448364E-06    3.3929764585E-05    5.8165309138E-05
    1.8599445632E+09    1.2364892834E-02    8.8114813764E-03    9.6700150805E-08    3.7996949399E-05    5.8635950358E-05    8.7528348823E-03    4.1242439311E-06    3.4204300928E-05    5.8635942856E-05
    1.8749945081E+09    1.2265644034E-02    8.8827779599E-03    9.7482492612E-08    3.8304391760E-05    5.9110392021E-05    8.8236567662E-03    4.1576107320E-06    3.4481058465E-05    5.9110384336E-05
    1.8901662312E+09    1.2167191870E-02    8.9546513868E-03    9.8271161935E-08    3.8614321479E-05    5.9588672252E-05    8.8950516485E-03    4.1912474024E-06    3.4760055164E-05    5.9588664378E-05
    1.9054607180E+09    1.2069529949E-02    9.0271063232E-03    9.9066209903E-08    3.8926758675E-05    6.0070822099E-05    8.9670241642E-03    4.2251561231E-06    3.5041309137E-05    6.0070814033E-05
    1.9208789618E+09    1.1972651926E-02    9.1001474729E-03    9.9867688058E-08    3.9241723628E-05    6.0556872865E-05    9.0395789857E-03    4.2593390922E-06    3.5324838643E-05    6.0556864601E-05
    1.9364219639E+09    1.1876551511E-02    9.1737795777E-03    1.0067564835E-07    3.9559236783E-05    6.1046856101E-05    9.1127208230E-03    4.2937985257E-06    3.5610662087E-05    6.1046847636E-05
    1.9520907340E+09    1.1781222461E-02    9.2480074178E-03    1.0149014317E-07    3.9879318751E-05    6.1540803618E-05    9.1864544245E-03    4.3285366576E-06    3.5898798026E-05    6.1540794945E-05
    1.9678862897E+09    1.1686658585E-02    9.3228358121E-03    1.0231122530E-07    4.0201990307E-05    6.2038747481E-05    9.2607845766E-03    4.3635557396E-06    3.6189265163E-05    6.2038738596E-05
    1.9838096568E+09    1.1592853741E-02    9.3982696183E-03    1.0313894796E-07    4.0527272395E-05    6.2540720015E-05    9.3357161047E-03    4.3988580418E-06    3.6482082356E-05    6.2540710912E-05
    1.9998618696E+09    1.1499801837E-02    9.4743137335E-03    1.0397336481E-07    4.0855186131E-05    6.3046753805E-05    9.4112538730E-03    4.4344458524E-06    3.6777268612E-05    6.3046744480E-05
    2.0160439707E+09    1.1407496828E-02    9.5509730943E-03    1.0481452994E-07    4.1185752797E-05    6.3556881703E-05    9.4874027852E-03    4.4703214780E-06    3.7074843094E-05    6.3556872150E-05
    2.0323570109E+09    1.1315932721E-02    9.6282526772E-03    1.0566249785E-07    4.1518993851E-05    6.4071136823E-05    9.5641677844E-03    4.5064872441E-06    3.7374825119E-05    6.4071127036E-05
    2.0488020500E+09    1.1225103568E-02    9.7061574989E-03    1.0651732351E-07    4.1854930921E-05    6.4589552548E-05    9.6415538538E-03    4.5429454945E-06    3.7677234160E-05    6.4589542521E-05
    2.0653801558E+09    1.1135003470E-02    9.7846926168E-03    1.0737906231E-07    4.2193585812E-05    6.5112162530E-05    9.7195660168E-03    4.5796985922E-06    3.7982089848E-05    6.5112152258E-05
    2.0820924052E+09    1.1045626574E-02    9.8638631291E-03    1.0824777011E-07    4.2534980505E-05    6.5639000694E-05    9.7982093376E-03    4.6167489190E-06    3.8289411972E-05    6.5638990171E-05
    2.0989398836E+09    1.0956967077E-02    9.9436741750E-03    1.0912350320E-07    4.2879137157E-05    6.6170101240E-05    9.8774889210E-03    4.6540988761E-06    3.8599220482E-05    6.6170090458E-05
    2.1159236852E+09    1.0869019219E-02    1.0024130936E-02    1.1000631832E-07    4.3226078107E-05    6.6705498641E-05    9.9574099133E-03    4.6917508839E-06    3.8911535487E-05    6.6705487596E-05
    2.1330449131E+09    1.0781777289E-02    1.0105238633E-02    1.1089627269E-07    4.3575825870E-05    6.7245227652E-05    1.0037977502E-02    4.7297073822E-06    3.9226377261E-05    6.7245216336E-05
    2.1503046793E+09    1.0695235620E-02    1.0187002534E-02    1.1179342398E-07    4.3928403148E-05    6.7789323307E-05    1.0119196918E-02    4.7679708306E-06    3.9543766240E-05    6.7789311715E-05
    2.1677041048E+09    1.0609388592E-02    1.0269427944E-02    1.1269783030E-07    4.4283832822E-05    6.8337820924E-05    1.0201073432E-02    4.8065437085E-06    3.9863723027E-05    6.8337809048E-05
    2.1852443197E+09    1.0524230629E-02    1.0352520215E-02    1.1360955026E-07    4.4642137961E-05    6.8890756106E-05    1.0283612359E-02    4.8454285151E-06    4.0186268389E-05    6.8890743940E-05
    2.2029264631E+09    1.0439756200E-02    1.0436284739E-02    1.1452864293E-07    4.5003341819E-05    6.9448164745E-05    1.0366819056E-02    4.8846277698E-06    4.0511423263E-05    6.9448152280E-05
    2.2207516835E+09    1.0355959819E-02    1.0520726955E-02    1.1545516785E-07    4.5367467837E-05    7.0010083020E-05    1.0450698926E-02    4.9241440124E-06    4.0839208755E-05    7.0010070250E-05
    2.2387211386E+09    1.0272836042E-02    1.0605852344E-02    1.1638918506E-07    4.5734539647E-05    7.0576547405E-05    1.0535257411E-02    4.9639798030E-06    4.1169646139E-05    7.0576534323E-05
    2.2568359955E+09    1.0190379473E-02    1.0691666431E-02    1.1733075505E-07    4.6104581070E-05    7.1147594668E-05    1.0620500000E-02    5.0041377222E-06    4.1502756865E-05    7.1147581266E-05
    2.2750974308E+09    1.0108584753E-02    1.0778174785E-02    1.1827993882E-07    4.6477616123E-05    7.1723261873E-05    1.0706432227E-02    5.0446203715E-06    4.1838562553E-05    7.1723248144E-05
    2.2935066304E+09    1.0027446573E-02    1.0865383023E-02    1.1923679785E-07    4.6853669012E-05    7.2303586386E-05    1.0793059668E-02    5.0854303734E-06    4.2177084999E-05    7.2303572321E-05
    2.3120647902E+09    9.9469596609E-03    1.0953296805E-02    1.2020139413E-07    4.7232764143E-05    7.2888605873E-05    1.0880387947E-02    5.1265703713E-06    4.2518346174E-05    7.2888591463E-05
    2.3307731153E+09    9.8671187901E-03    1.1041921837E-02    1.2117379013E-07    4.7614926116E-05    7.3478358304E-05    1.0968422731E-02    5.1680430300E-06    4.2862368229E-05    7.3478343542E-05
    2.3496328208E+09    9.7879187749E-03    1.1131263872E-02    1.2215404883E-07    4.8000179731E-05    7.4072881957E-05    1.1057169734E-02    5.2098510356E-06    4.3209173492E-05    7.4072866833E-05
    2.3686451318E+09    9.7093544713E-03    1.1221328708E-02    1.2314223372E-07    4.8388549988E-05    7.4672215418E-05    1.1146634716E-02    5.2519970960E-06    4.3558784472E-05    7.4672199924E-05
    2.3878112829E+09    9.6314207768E-03    1.1312122191E-02    1.2413840879E-07    4.8780062090E-05    7.5276397586E-05    1.1236823484E-02    5.2944839407E-06    4.3911223858E-05    7.5276381713E-05
    2.4071325191E+09    9.5541126296E-03    1.1403650213E-02    1.2514263855E-07    4.9174741441E-05    7.5885467674E-05    1.1327741891E-02    5.3373143211E-06    4.4266514525E-05    7.5885451412E-05
    2.4266100951E+09    9.4774250086E-03    1.1495918717E-02    1.2615498804E-07    4.9572613653E-05    7.6499465210E-05    1.1419395837E-02    5.3804910110E-06    4.4624679533E-05    7.6499448551E-05
    2.4462452761E+09    9.4013529332E-03    1.1588933689E-02    1.2717552280E-07    4.9973704543E-05    7.7118430044E-05    1.1511791272E-02    5.4240168062E-06    4.4985742125E-05    7.7118412977E-05
    2.4660393372E+09    9.3258914625E-03    1.1682701168E-02    1.2820430892E-07    5.0378040137E-05    7.7742402347E-05    1.1604934191E-02    5.4678945250E-06    4.5349725734E-05    7.7742384862E-05
    2.4859935642E+09    9.2510356954E-03    1.1777227238E-02    1.2924141301E-07    5.0785646672E-05    7.8371422613E-05    1.1698830639E-02    5.5121270086E-06    4.5716653983E-05    7.8371404701E-05
