    1.0000000000D+09    2.2998015201D-02    2.3447493222D-02    2.3766180546D-02    2.3133078568D-02
    1.3803842646D+09    1.6660589222D-02    2.3447516660D-02    2.3766178935D-02    2.3133080058D-02
    1.9054607180D+09    1.2069529949D-02    2.3447516643D-02    2.3766175887D-02    2.3133082878D-02
    2.6302679919D+09    8.7436015160D-03    2.3447516610D-02    2.3766170111D-02    2.3133088221D-02
    3.6307805477D+09    6.3341793587D-03    2.3447516547D-02    2.3766159144D-02    2.3133098366D-02
    5.0118723363D+09    4.5887073050D-03    2.3447516427D-02    2.3766138251D-02    2.3133117692D-02
    6.9183097092D+09    3.3242245820D-03    2.3447516197D-02    2.3766098447D-02    2.3133154514D-02
    9.5499258602D+09    2.4081878266D-03    2.3447515760D-02    2.3766022678D-02    2.3133224611D-02
    1.3182567386D+10    1.7445778602D-03    2.3447514927D-02    2.3765878450D-02    2.3133358065D-02
    1.8197008586D+10    1.2638349371D-03    2.3447513341D-02    2.3765819508D-02    2.3133407732D-02
    2.5118864315D+10    9.1556747601D-04    2.3447486879D-02    2.3765622006D-02    2.3133583375D-02
    3.4673685045D+10    6.6327000350D-04    2.3447504605D-02    2.3765078171D-02    2.3134077587D-02
    4.7863009232D+10    4.8049664177D-04    2.3447493784D-02    2.3764136581D-02    2.3134929973D-02
    6.6069344801D+10    3.4808904600D-04    2.3447473460D-02    2.3762292223D-02    2.3136612715D-02
    9.1201083936D+10    2.5216822223D-04    2.3447435765D-02    2.3759034870D-02    2.3139590544D-02
    1.2589254118D+11    1.8267972817D-04    2.3447367472D-02    2.3752936636D-02    2.3145213788D-02
    1.7378008287D+11    1.3233976426D-04    2.3447248833D-02    2.3742557785D-02    2.3154880363D-02
    2.3988329190D+11    9.5871684180D-05    2.3447057026D-02    2.3725229996D-02    2.3171223232D-02
    3.3113112148D+11    6.9452895573D-05    2.3446780271D-02    2.3699188634D-02    2.3196126787D-02
    4.5708818961D+11    5.0314175084D-05    2.3446440091D-02    2.3664863507D-02    2.3229108244D-02
    6.3095734448D+11    3.6449397733D-05    2.3446072137D-02    2.3625712201D-02    2.3267176591D-02
    8.7096358996D+11    2.6405254441D-05    2.3445808774D-02    2.3587023948D-02    2.3304895684D-02
    1.2022644346D+12    1.9128915852D-05    2.3445606455D-02    2.3553086065D-02    2.3338302670D-02
    1.6595869074D+12    1.3857674520D-05    2.3445479829D-02    2.3525535393D-02    2.3365486844D-02
    2.2908676528D+12    1.0038997745D-05    2.3445406417D-02    2.3504288628D-02    2.3386542265D-02
    3.1622776602D+12    7.2726109699D-06    2.3445365732D-02    2.3488354779D-02    2.3402350591D-02
    4.3651583224D+12    5.2685409103D-06    2.3445343746D-02    2.3476620668D-02    2.3414042689D-02
    6.0255958607D+12    3.8167204925D-06    2.3445332027D-02    2.3468030855D-02    2.3422589872D-02
    8.3176377110D+12    2.7649695743D-06    2.3445325826D-02    2.3461786635D-02    2.3428827758D-02
    1.1481536215D+13    2.0030433882D-06    2.3445322557D-02    2.3457247390D-02    2.3433356053D-02
    1.5848931925D+13    1.4510766600D-06    2.3445297393D-02    2.3453954341D-02    2.3436640529D-02
    2.1877616239D+13    1.0512121133D-06    2.3445319934D-02    2.3451567669D-02    2.3439023430D-02
    3.0199517204D+13    7.6153585655D-07    2.3445319460D-02    2.3449839597D-02    2.3440751007D-02
    4.1686938347D+13    5.5168395937D-07    2.3445319211D-02    2.3448587765D-02    2.3442003017D-02
    5.7543993734D+13    3.9965969876D-07    2.3445319080D-02    2.3447680675D-02    2.3442910201D-02
    7.9432823472D+13    2.8952785758D-07    2.3445319011D-02    2.3447023461D-02    2.3443567465D-02
    1.0964781961D+14    2.0974439147D-07    2.3445318975D-02    2.3446547317D-02    2.3444043634D-02
    1.5135612484D+14    1.5194637961D-07    2.3445318956D-02    2.3446202368D-02    2.3444388597D-02
    2.0892961309D+14    1.1007542139D-07    2.3445318947D-02    2.3445952469D-02    2.3444638503D-02
    2.8840315031D+14    7.9742593576D-08    2.3445318941D-02    2.3445771431D-02    2.3444819545D-02
    3.9810717055D+14    5.7768402336D-08    2.3445295493D-02    2.3445640280D-02    2.3444950698D-02
    5.4954087386D+14    4.1849508008D-08    2.3445318937D-02    2.3445545269D-02    2.3445045711D-02
    7.5857757503D+14    3.0317288513D-08    2.3445318936D-02    2.3445476439D-02    2.3445114541D-02
    1.0471285481D+15    2.1962934010D-08    2.3445318936D-02    2.3445426576D-02    2.3445164404D-02
    1.4454397707D+15    1.5910739186D-08    2.3445318936D-02    2.3445390454D-02    2.3445200527D-02
    1.9952623150D+15    1.1526311618D-08    2.3445318936D-02    2.3445364285D-02    2.3445226695D-02
    2.7542287033D+15    8.3500746229D-09    2.3445318936D-02    2.3445345328D-02    2.3445245653D-02
    3.8018939632D+15    6.0490943261D-09    2.3445295490D-02    2.3445331595D-02    2.3445259386D-02
    5.2480746025D+15    4.3821814557D-09    2.3445300179D-02    2.3445321645D-02    2.3445269335D-02
    7.2443596007D+15    3.1746098301D-09    2.3445300180D-02    2.3445314438D-02    2.3445276543D-02
    1.0000000000D+16    2.2998015201D-09    2.3445300179D-02    2.3445309217D-02    2.3445281764D-02
