    1.0000000000D+09    2.2998015201D-02    1.6050178707D-05    1.1983877026D-03   -1.1796608726D-03
    1.3803842646D+09    1.6660589222D-02    2.2155333367D-05    1.6542288453D-03   -1.6283780727D-03
    1.9054607180D+09    1.2069529949D-02    3.0582620105D-05    2.2834540221D-03   -2.2477685840D-03
    2.6302679919D+09    8.7436015160D-03    4.2215102179D-05    3.1519983858D-03   -3.1027350077D-03
    3.6307805477D+09    6.3341793587D-03    5.8271315054D-05    4.3508494343D-03   -4.2828371895D-03
    5.0118723363D+09    4.5887073050D-03    8.0432212844D-05    6.0055297519D-03   -5.9116208246D-03
    6.9183097092D+09    3.3242245820D-03    1.1101528445D-04    8.2891119971D-03   -8.1594135618D-03
    9.5499258602D+09    2.4081878266D-03    1.5321200099D-04    1.1439987057D-02   -1.1260774971D-02
    1.3182567386D+10    1.7445778602D-03    2.1140797879D-04    1.5785867350D-02   -1.5538018746D-02
    1.8197008586D+10    1.2638349371D-03    2.9160499614D-04    2.1784900898D-02   -2.1443566418D-02
    2.5118864315D+10    9.1556747601D-04    4.0195124470D-04    3.0058824293D-02   -2.9586505050D-02
    3.4673685045D+10    6.6327000350D-04    5.5334041900D-04    4.1440091551D-02   -4.0783755293D-02
    4.7863009232D+10    4.8049664177D-04    7.5988953624D-04    5.7051833589D-02   -5.6143666145D-02
    6.6069344801D+10    3.4808904600D-04    1.0387492598D-03    7.8412234333D-02   -7.7133999249D-02
    9.1201083936D+10    2.5216822223D-04    1.4078168229D-03    1.0732078356D-01   -1.0552803145D-01
    1.2589254118D+11    1.8267972817D-04    1.8783072433D-03    1.4577464477D-01   -1.4324238314D-01
    1.7378008287D+11    1.3233976426D-04    2.4374526653D-03    1.9533766080D-01   -1.9184325571D-01
    2.3988329190D+11    9.5871684180D-05    3.0200638442D-03    2.5589527866D-01   -2.5122804925D-01
    3.3113112148D+11    6.9452895573D-05    3.4885984734D-03    3.2393619939D-01   -3.1816430951D-01
    4.5708818961D+11    5.0314175084D-05    3.6740714096D-03    3.9129558302D-01   -3.8495416036D-01
    6.3095734448D+11    3.6449397733D-05    3.4942198919D-03    4.4912862490D-01   -4.4288399044D-01
    8.7096358996D+11    2.6405254441D-05    3.0289057864D-03    4.9165320862D-01   -4.8621676165D-01
    1.2022644346D+12    1.9128915852D-05    2.4467931898D-03    5.1931700465D-01   -5.1488807231D-01
    1.6595869074D+12    1.3857674520D-05    1.8865390852D-03    5.3562920591D-01   -5.3205143848D-01
    2.2908676528D+12    1.0038997745D-05    1.4144222007D-03    5.4480729878D-01   -5.4213995551D-01
    3.1622776602D+12    7.2726109699D-06    1.0437930016D-03    5.4963159806D-01   -5.4758977350D-01
    4.3651583224D+12    5.2685409103D-06    7.6364002676D-04    5.5206973875D-01   -5.5078170211D-01
    6.0255958607D+12    3.8167204925D-06    5.5608901747D-04    5.5350976823D-01   -5.5239869542D-01
    8.3176377110D+12    2.7649695743D-06    4.0394891412D-04    5.5413439056D-01   -5.5343291045D-01
    1.1481536215D+13    2.0030433882D-06    2.9304836137D-04    5.5427420170D-01   -5.5387157356D-01
    1.5848931925D+13    1.4510766600D-06    2.1244595702D-04    5.5447203704D-01   -5.5402502431D-01
    2.1877616239D+13    1.0512121133D-06    1.5395537898D-04    5.5462145034D-01   -5.5420652586D-01
    3.0199517204D+13    7.6153585655D-07    1.1154448725D-04    5.5468416376D-01   -5.5438341732D-01
    4.1686938347D+13    5.5168395937D-07    8.0806056104D-05    5.5470570901D-01   -5.5448776036D-01
    5.7543993734D+13    3.9965969876D-07    5.8532531945D-05    5.5470875442D-01   -5.5455081071D-01
    7.9432823472D+13    2.8952785758D-07    4.2394697125D-05    5.5470437230D-01   -5.5458988100D-01
    1.0964781961D+14    2.0974439147D-07    3.0703078311D-05    5.5469774308D-01   -5.5461476922D-01
    1.5135612484D+14    1.5194637961D-07    2.2232945678D-05    5.5469113484D-01   -5.5463096272D-01
    2.0892961309D+14    1.1007542139D-07    1.6096761660D-05    5.5468538397D-01   -5.5464174972D-01
    2.8840315031D+14    7.9742593576D-08    1.1651444274D-05    5.5468072731D-01   -5.5464907069D-01
    3.9810717055D+14    5.7768402336D-08    8.4310710566D-06    5.5467709116D-01   -5.5465409979D-01
    5.4954087386D+14    4.1849508008D-08    6.0981275629D-06    5.5467431617D-01   -5.5465762487D-01
    7.5857757503D+14    3.0317288513D-08    4.4080523553D-06    5.5467223071D-01   -5.5466009117D-01
    1.0471285481D+15    2.1962934010D-08    3.1836989280D-06    5.5467071016D-01   -5.5466184862D-01
    1.4454397707D+15    1.5910739186D-08    2.2967328789D-06    5.5466956207D-01   -5.5466310932D-01
    1.9952623150D+15    1.1526311618D-08    1.6541812183D-06    5.5466871549D-01   -5.5466399137D-01
    2.7542287033D+15    8.3500746229D-09    1.1886954908D-06    5.5466813315D-01   -5.5466464304D-01
    3.8018939632D+15    6.0490943261D-09    8.7960467245D-07    5.5466766798D-01   -5.5466626579D-01
    5.2480746025D+15    4.3821814557D-09    6.3530415804D-07    5.5466732729D-01   -5.5466663410D-01
    7.2443596007D+15    3.1746098301D-09    4.5832193596D-07    5.5466710825D-01   -5.5466681754D-01
    1.0000000000D+16    2.2998015201D-09    3.3011259771D-07    5.5466695287D-01   -5.5466703921D-01
