 GLOBAL PARAMETERS
 
 m [kg]                                          :    1.51399065E+12
 R [km]                                          :    1.00000000E+00
 Mean Density [g/cm^3]                           :    3.61438643E-01
 C/mR^2 (Total Moment of Inertia Respect to z)   :    2.76966762E-01
 C20                                             :    1.02610188E-04
 C22                                             :    3.08116778E-05
 ekf (Equivalent Fluid Love Number)              :    5.98948509E-01
 H(n)                                            :    6.39579404E-01
 
 PARAMETERS ON SURFACE
 
 a-R [km]                                        :    3.83941022E-04
 b-R [km]                                        :   -1.09857286E-04
 c-R [km]                                        :   -2.73966479E-04
 
 f1=(a-c)/a                                      :    6.57654981E-04
 f2=(b-c)/b                                      :    1.64127219E-04
 f3=(a-b)/a                                      :    4.93527762E-04
 
 EQUIVALENT HOMOGENEOUS SOLUTIONS
 
 f_Jeans                                         :    7.71644239E-04
 f_MacLaurin                                     :    2.56617423E-04
 f_Roche                                         :    1.02826166E-03
 
===================================================================================================================================================
 
   i    R(i)              rho(i)            mlay(i)           Clay(i)           H(i)              kl(i)          
 445    2.22500000E-01    9.39543000E+11    2.91595120E+08    9.60417445E+06    4.63299956E-01    2.02974722E-02
 446    2.23000000E-01    9.39274000E+11    2.92824747E+08    9.68811874E+06    4.63322525E-01    2.02477580E-02
 447    2.23500000E-01    9.39004000E+11    2.94056259E+08    9.77258857E+06    4.63345149E-01    2.01982463E-02
 448    2.24000000E-01    9.38734000E+11    2.95289963E+08    9.85759628E+06    4.63367828E-01    2.01489573E-02
 449    2.24500000E-01    9.38463000E+11    2.96525541E+08    9.94313341E+06    4.63390562E-01    2.00998681E-02
 450    2.25000000E-01    9.38191000E+11    2.97762986E+08    1.00292018E+07    4.63413351E-01    2.00509774E-02
 451    2.25500000E-01    9.37919000E+11    2.99002610E+08    1.01158141E+07    4.63436195E-01    2.00023051E-02
 452    2.26000000E-01    9.37647000E+11    3.00244411E+08    1.02029724E+07    4.63459094E-01    1.99538499E-02
 453    2.26500000E-01    9.37373000E+11    3.01487743E+08    1.02906570E+07    4.63482048E-01    1.99055678E-02
 454    2.27000000E-01    9.37099000E+11    3.02733241E+08    1.03788914E+07    4.63505058E-01    1.98575001E-02
 455    2.27500000E-01    9.36825000E+11    3.03980902E+08    1.04676779E+07    4.63528122E-01    1.98096453E-02
 456    2.28000000E-01    9.36550000E+11    3.05230398E+08    1.05570074E+07    4.63551242E-01    1.97619810E-02
 457    2.28500000E-01    9.36274000E+11    3.06481721E+08    1.06468816E+07    4.63574418E-01    1.97145059E-02
 458    2.29000000E-01    9.35998000E+11    3.07735194E+08    1.07373139E+07    4.63597648E-01    1.96672398E-02
 459    2.29500000E-01    9.35721000E+11    3.08990485E+08    1.08282948E+07    4.63620934E-01    1.96201604E-02
 460    2.30000000E-01    9.35444000E+11    3.10247916E+08    1.09198380E+07    4.63644275E-01    1.95732873E-02
 461    2.30500000E-01    9.35166000E+11    3.11507154E+08    1.10119337E+07    4.63667672E-01    1.95265983E-02
 462    2.31000000E-01    9.34888000E+11    3.12768526E+08    1.11045956E+07    4.63691124E-01    1.94801132E-02
 463    2.31500000E-01    9.34609000E+11    3.14031692E+08    1.11978140E+07    4.63714632E-01    1.94338097E-02
 464    2.32000000E-01    9.34329000E+11    3.15296646E+08    1.12915907E+07    4.63738195E-01    1.93876867E-02
 465    2.32500000E-01    9.34049000E+11    3.16563720E+08    1.13859397E+07    4.63761813E-01    1.93417637E-02
 466    2.33000000E-01    9.33768000E+11    3.17832571E+08    1.14808509E+07    4.63785488E-01    1.92960188E-02
 467    2.33500000E-01    9.33487000E+11    3.19103534E+08    1.15763385E+07    4.63809217E-01    1.92504716E-02
 468    2.34000000E-01    9.33205000E+11    3.20376262E+08    1.16723922E+07    4.63833003E-01    1.92051000E-02
 469    2.34500000E-01    9.32922000E+11    3.21650749E+08    1.17690138E+07    4.63856844E-01    1.91599031E-02
 470    2.35000000E-01    9.32639000E+11    3.22927334E+08    1.18662178E+07    4.63880741E-01    1.91149001E-02
 471    2.35500000E-01    9.32355000E+11    3.24205666E+08    1.19639937E+07    4.63904693E-01    1.90700695E-02
 472    2.36000000E-01    9.32071000E+11    3.25486087E+08    1.20623561E+07    4.63928701E-01    1.90254305E-02
 473    2.36500000E-01    9.31786000E+11    3.26768245E+08    1.21612942E+07    4.63952765E-01    1.89809615E-02
 474    2.37000000E-01    9.31501000E+11    3.28052484E+08    1.22608230E+07    4.63976885E-01    1.89366819E-02
 475    2.37500000E-01    9.31215000E+11    3.29338448E+08    1.23609315E+07    4.64001061E-01    1.88925700E-02
 476    2.38000000E-01    9.30928000E+11    3.30626129E+08    1.24616213E+07    4.64025293E-01    1.88486249E-02
 477    2.38500000E-01    9.30641000E+11    3.31915878E+08    1.25629079E+07    4.64049580E-01    1.88048657E-02
 478    2.39000000E-01    9.30354000E+11    3.33207691E+08    1.26647934E+07    4.64073924E-01    1.87612913E-02
 479    2.39500000E-01    9.30065000E+11    3.34500846E+08    1.27672525E+07    4.64098323E-01    1.87178602E-02
 480    2.40000000E-01    9.29776000E+11    3.35796055E+08    1.28703145E+07    4.64122779E-01    1.86746117E-02
 481    2.40500000E-01    9.29487000E+11    3.37093313E+08    1.29739814E+07    4.64147291E-01    1.86315447E-02
 482    2.41000000E-01    9.29197000E+11    3.38392255E+08    1.30782414E+07    4.64171858E-01    1.85886381E-02
 483    2.41500000E-01    9.28907000E+11    3.39693239E+08    1.31831106E+07    4.64196482E-01    1.85459107E-02
 484    2.42000000E-01    9.28615000E+11    3.40995528E+08    1.32885624E+07    4.64221162E-01    1.85033218E-02
 485    2.42500000E-01    9.28324000E+11    3.42300215E+08    1.33946416E+07    4.64245899E-01    1.84609300E-02
 486    2.43000000E-01    9.28031000E+11    3.43606193E+08    1.35013071E+07    4.64270691E-01    1.84186746E-02
 487    2.43500000E-01    9.27739000E+11    3.44914564E+08    1.36086044E+07    4.64295540E-01    1.83766142E-02
 488    2.44000000E-01    9.27445000E+11    3.46224210E+08    1.37164917E+07    4.64320445E-01    1.83346882E-02
 489    2.44500000E-01    9.27151000E+11    3.47535870E+08    1.38250002E+07    4.64345406E-01    1.82929354E-02
 490    2.45000000E-01    9.26857000E+11    3.48849540E+08    1.39341322E+07    4.64370424E-01    1.82513547E-02
 491    2.45500000E-01    9.26561000E+11    3.50164462E+08    1.40438594E+07    4.64395498E-01    1.82099056E-02
 492    2.46000000E-01    9.26266000E+11    3.51481761E+08    1.41542292E+07    4.64420629E-01    1.81686463E-02
 493    2.46500000E-01    9.25969000E+11    3.52800298E+08    1.42651980E+07    4.64445816E-01    1.81275169E-02
 494    2.47000000E-01    9.25673000E+11    3.54121207E+08    1.43768137E+07    4.64471060E-01    1.80865752E-02
 495    2.47500000E-01    9.25375000E+11    3.55443338E+08    1.44890319E+07    4.64496360E-01    1.80457615E-02
 496    2.48000000E-01    9.25077000E+11    3.56767451E+08    1.46018857E+07    4.64521717E-01    1.80051140E-02
 497    2.48500000E-01    9.24779000E+11    3.58093542E+08    1.47153772E+07    4.64547130E-01    1.79646318E-02
 498    2.49000000E-01    9.24479000E+11    3.59420831E+08    1.48294766E+07    4.64572600E-01    1.79242749E-02
 499    2.49500000E-01    9.24180000E+11    3.60750477E+08    1.49442337E+07    4.64598127E-01    1.78841008E-02
 500    2.50000000E-01    9.23880000E+11    3.62081698E+08    1.50596186E+07    4.64623711E-01    1.78440697E-02
 501    2.50500000E-01    9.23579000E+11    3.63414486E+08    1.51756331E+07    4.64649351E-01    1.78041807E-02
 502    2.51000000E-01    9.23277000E+11    3.64748834E+08    1.52922789E+07    4.64675048E-01    1.77644331E-02
 503    2.51500000E-01    9.22975000E+11    3.66085131E+08    1.54095746E+07    4.64700802E-01    1.77248451E-02
 504    2.52000000E-01    9.22673000E+11    3.67423375E+08    1.55275224E+07    4.64726612E-01    1.76854158E-02
 505    2.52500000E-01    9.22370000E+11    3.68763161E+08    1.56461074E+07    4.64752480E-01    1.76461252E-02
 506    2.53000000E-01    9.22066000E+11    3.70104484E+08    1.57653315E+07    4.64778405E-01    1.76069724E-02
 507    2.53500000E-01    9.21762000E+11    3.71447738E+08    1.58852137E+07    4.64804386E-01    1.75679756E-02
 508    2.54000000E-01    9.21457000E+11    3.72792515E+08    1.60057388E+07    4.64830425E-01    1.75291150E-02
 509    2.54500000E-01    9.21151000E+11    3.74138809E+08    1.61269087E+07    4.64856520E-01    1.74903897E-02
 510    2.55000000E-01    9.20845000E+11    3.75487019E+08    1.62487427E+07    4.64882673E-01    1.74518179E-02
 511    2.55500000E-01    9.20539000E+11    3.76837142E+08    1.63712430E+07    4.64908883E-01    1.74133986E-02
 512    2.56000000E-01    9.20232000E+11    3.78188765E+08    1.64943940E+07    4.64935150E-01    1.73751121E-02
 513    2.56500000E-01    9.19924000E+11    3.79541879E+08    1.66181974E+07    4.64961474E-01    1.73369577E-02
 514    2.57000000E-01    9.19616000E+11    3.80896892E+08    1.67426731E+07    4.64987856E-01    1.72989533E-02
 515    2.57500000E-01    9.19307000E+11    3.82253384E+08    1.68678051E+07    4.65014294E-01    1.72610793E-02
 516    2.58000000E-01    9.18998000E+11    3.83611766E+08    1.69936136E+07    4.65040790E-01    1.72233537E-02
 517    2.58500000E-01    9.18688000E+11    3.84971614E+08    1.71200822E+07    4.65067344E-01    1.71857569E-02
 518    2.59000000E-01    9.18377000E+11    3.86332922E+08    1.72472127E+07    4.65093955E-01    1.71482883E-02
 519    2.59500000E-01    9.18066000E+11    3.87696104E+08    1.73750256E+07    4.65120623E-01    1.71109656E-02
 520    2.60000000E-01    9.17755000E+11    3.89061157E+08    1.75035233E+07    4.65147348E-01    1.70737880E-02
 521    2.60500000E-01    9.17442000E+11    3.90427227E+08    1.76326696E+07    4.65174132E-01    1.70367176E-02
 522    2.61000000E-01    9.17130000E+11    3.91795583E+08    1.77625237E+07    4.65200972E-01    1.69998093E-02
 523    2.61500000E-01    9.16816000E+11    3.93164940E+08    1.78930298E+07    4.65227871E-01    1.69630068E-02
 524    2.62000000E-01    9.16502000E+11    3.94536146E+08    1.80242287E+07    4.65254826E-01    1.69263463E-02
 525    2.62500000E-01    9.16188000E+11    3.95909199E+08    1.81561224E+07    4.65281840E-01    1.68898270E-02
 526    2.63000000E-01    9.15873000E+11    3.97283662E+08    1.82886932E+07    4.65308911E-01    1.68534298E-02
 527    2.63500000E-01    9.15557000E+11    3.98659526E+08    1.84219428E+07    4.65336040E-01    1.68171539E-02
 528    2.64000000E-01    9.15241000E+11    4.00037221E+08    1.85558933E+07    4.65363227E-01    1.67810170E-02
 529    2.64500000E-01    9.14924000E+11    4.01416306E+08    1.86905265E+07    4.65390471E-01    1.67449999E-02
 530    2.65000000E-01    9.14607000E+11    4.02797212E+08    1.88258646E+07    4.65417774E-01    1.67091204E-02
 531    2.65500000E-01    9.14289000E+11    4.04179495E+08    1.89618892E+07    4.65445134E-01    1.66733593E-02
 532    2.66000000E-01    9.13971000E+11    4.05563590E+08    1.90986229E+07    4.65472552E-01    1.66377342E-02
 533    2.66500000E-01    9.13652000E+11    4.06949049E+08    1.92360467E+07    4.65500028E-01    1.66022261E-02
 534    2.67000000E-01    9.13332000E+11    4.08335864E+08    1.93741626E+07    4.65527562E-01    1.65668345E-02
 535    2.67500000E-01    9.13012000E+11    4.09724476E+08    1.95129934E+07    4.65555155E-01    1.65315767E-02
 536    2.68000000E-01    9.12692000E+11    4.11114881E+08    1.96525416E+07    4.65582805E-01    1.64964520E-02
 537    2.68500000E-01    9.12370000E+11    4.12506173E+08    1.97927658E+07    4.65610513E-01    1.64614236E-02
 538    2.69000000E-01    9.12049000E+11    4.13899699E+08    1.99337329E+07    4.65638280E-01    1.64265450E-02
 539    2.69500000E-01    9.11726000E+11    4.15294096E+08    2.00753795E+07    4.65666104E-01    1.63917614E-02
 540    2.70000000E-01    9.11403000E+11    4.16690264E+08    2.02177512E+07    4.65693987E-01    1.63571081E-02
 541    2.70500000E-01    9.11080000E+11    4.18088200E+08    2.03608502E+07    4.65721929E-01    1.63225845E-02
 542    2.71000000E-01    9.10756000E+11    4.19487441E+08    2.05046562E+07    4.65749928E-01    1.62881719E-02
 543    2.71500000E-01    9.10431000E+11    4.20887979E+08    2.06491709E+07    4.65777986E-01    1.62538698E-02
 544    2.72000000E-01    9.10106000E+11    4.22290269E+08    2.07944189E+07    4.65806102E-01    1.62196953E-02
 545    2.72500000E-01    9.09780000E+11    4.23693843E+08    2.09403792E+07    4.65834277E-01    1.61856299E-02
 546    2.73000000E-01    9.09454000E+11    4.25099159E+08    2.10870770E+07    4.65862510E-01    1.61516908E-02
 547    2.73500000E-01    9.09127000E+11    4.26505746E+08    2.12344908E+07    4.65890802E-01    1.61178596E-02
 548    2.74000000E-01    9.08800000E+11    4.27914067E+08    2.13826461E+07    4.65919152E-01    1.60841534E-02
 549    2.74500000E-01    9.08472000E+11    4.29323645E+08    2.15315212E+07    4.65947561E-01    1.60505539E-02
 550    2.75000000E-01    9.08143000E+11    4.30734472E+08    2.16811180E+07    4.65976028E-01    1.60170604E-02
 551    2.75500000E-01    9.07814000E+11    4.32147017E+08    2.18314620E+07    4.66004554E-01    1.59836900E-02
 552    2.76000000E-01    9.07484000E+11    4.33560797E+08    2.19825312E+07    4.66033139E-01    1.59504244E-02
 553    2.76500000E-01    9.07154000E+11    4.34976285E+08    2.21343519E+07    4.66061783E-01    1.59172806E-02
 554    2.77000000E-01    9.06823000E+11    4.36392997E+08    2.22869015E+07    4.66090485E-01    1.58842405E-02
 555    2.77500000E-01    9.06492000E+11    4.37811406E+08    2.24402065E+07    4.66119246E-01    1.58513209E-02
 556    2.78000000E-01    9.06160000E+11    4.39231025E+08    2.25942441E+07    4.66148067E-01    1.58185038E-02
 557    2.78500000E-01    9.05828000E+11    4.40652331E+08    2.27490412E+07    4.66176946E-01    1.57858060E-02
 558    2.79000000E-01    9.05495000E+11    4.42074835E+08    2.29045746E+07    4.66205884E-01    1.57532095E-02
 559    2.79500000E-01    9.05161000E+11    4.43498527E+08    2.30608459E+07    4.66234881E-01    1.57207137E-02
 560    2.80000000E-01    9.04827000E+11    4.44923890E+08    2.32178826E+07    4.66263937E-01    1.56883355E-02
 561    2.80500000E-01    9.04492000E+11    4.46350429E+08    2.33756609E+07    4.66293052E-01    1.56560569E-02
 562    2.81000000E-01    9.04157000E+11    4.47778629E+08    2.35342086E+07    4.66322226E-01    1.56238946E-02
 563    2.81500000E-01    9.03821000E+11    4.49207990E+08    2.36935015E+07    4.66351460E-01    1.55918308E-02
 564    2.82000000E-01    9.03485000E+11    4.50639004E+08    2.38535678E+07    4.66380752E-01    1.55598822E-02
 565    2.82500000E-01    9.03148000E+11    4.52071166E+08    2.40143830E+07    4.66410104E-01    1.55280309E-02
 566    2.83000000E-01    9.02811000E+11    4.53504970E+08    2.41759755E+07    4.66439515E-01    1.54962937E-02
 567    2.83500000E-01    9.02473000E+11    4.54939908E+08    2.43383206E+07    4.66468986E-01    1.54646527E-02
 568    2.84000000E-01    9.02134000E+11    4.56375973E+08    2.45014199E+07    4.66498516E-01    1.54331075E-02
 569    2.84500000E-01    9.01795000E+11    4.57813663E+08    2.46653024E+07    4.66528105E-01    1.54016746E-02
 570    2.85000000E-01    9.01455000E+11    4.59252466E+08    2.48299426E+07    4.66557754E-01    1.53703365E-02
 571    2.85500000E-01    9.01115000E+11    4.60692885E+08    2.49953700E+07    4.66587462E-01    1.53391095E-02
 572    2.86000000E-01    9.00774000E+11    4.62134402E+08    2.51615588E+07    4.66617230E-01    1.53079762E-02
 573    2.86500000E-01    9.00433000E+11    4.63577525E+08    2.53285387E+07    4.66647058E-01    1.52769530E-02
 574    2.87000000E-01    9.00091000E+11    4.65021733E+08    2.54962836E+07    4.66676945E-01    1.52460224E-02
 575    2.87500000E-01    8.99748000E+11    4.66467019E+08    2.56647950E+07    4.66706892E-01    1.52151839E-02
 576    2.88000000E-01    8.99405000E+11    4.67913893E+08    2.58341034E+07    4.66736898E-01    1.51844539E-02
 577    2.88500000E-01    8.99062000E+11    4.69362352E+08    2.60042108E+07    4.66766964E-01    1.51538319E-02
 578    2.89000000E-01    8.98718000E+11    4.70811869E+08    2.61750904E+07    4.66797090E-01    1.51233004E-02
 579    2.89500000E-01    8.98373000E+11    4.72262436E+08    2.63467436E+07    4.66827276E-01    1.50928590E-02
 580    2.90000000E-01    8.98028000E+11    4.73714571E+08    2.65192017E+07    4.66857522E-01    1.50625241E-02
 581    2.90500000E-01    8.97682000E+11    4.75167742E+08    2.66924370E+07    4.66887828E-01    1.50322782E-02
 582    2.91000000E-01    8.97335000E+11    4.76621940E+08    2.68664511E+07    4.66918194E-01    1.50021209E-02
 583    2.91500000E-01    8.96989000E+11    4.78078222E+08    2.70413059E+07    4.66948620E-01    1.49720853E-02
 584    2.92000000E-01    8.96641000E+11    4.79534986E+08    2.72169130E+07    4.66979105E-01    1.49421205E-02
 585    2.92500000E-01    8.96293000E+11    4.80993291E+08    2.73933347E+07    4.67009651E-01    1.49122596E-02
 586    2.93000000E-01    8.95944000E+11    4.82452595E+08    2.75705421E+07    4.67040258E-01    1.48824855E-02
 587    2.93500000E-01    8.95595000E+11    4.83913430E+08    2.77485679E+07    4.67070924E-01    1.48528142E-02
 588    2.94000000E-01    8.95246000E+11    4.85375793E+08    2.79274143E+07    4.67101651E-01    1.48232452E-02
 589    2.94500000E-01    8.94895000E+11    4.86838592E+08    2.81070205E+07    4.67132438E-01    1.47937449E-02
 590    2.95000000E-01    8.94545000E+11    4.88303450E+08    2.82874824E+07    4.67163285E-01    1.47643626E-02
 591    2.95500000E-01    8.94193000E+11    4.89768727E+08    2.84687072E+07    4.67194192E-01    1.47350481E-02
 592    2.96000000E-01    8.93841000E+11    4.91235506E+08    2.86507600E+07    4.67225161E-01    1.47058340E-02
 593    2.96500000E-01    8.93489000E+11    4.92703786E+08    2.88336428E+07    4.67256189E-01    1.46767199E-02
 594    2.97000000E-01    8.93136000E+11    4.94173009E+08    2.90173254E+07    4.67287278E-01    1.46476887E-02
 595    2.97500000E-01    8.92782000E+11    4.95643167E+08    2.92018092E+07    4.67318428E-01    1.46187402E-02
 596    2.98000000E-01    8.92428000E+11    4.97114806E+08    2.93871287E+07    4.67349638E-01    1.45898902E-02
 597    2.98500000E-01    8.92074000E+11    4.98587925E+08    2.95732860E+07    4.67380909E-01    1.45611382E-02
 598    2.99000000E-01    8.91719000E+11    5.00061959E+08    2.97602500E+07    4.67412241E-01    1.45324674E-02
 599    2.99500000E-01    8.91363000E+11    5.01536899E+08    2.99480221E+07    4.67443633E-01    1.45038774E-02
 600    3.00000000E-01    8.91007000E+11    5.03013300E+08    3.01366375E+07    4.67475086E-01    1.44753841E-02
 601    3.00500000E-01    8.90650000E+11    5.04490594E+08    3.03260645E+07    4.67506600E-01    1.44469708E-02
 602    3.01000000E-01    8.90292000E+11    5.05968770E+08    3.05163045E+07    4.67538175E-01    1.44186370E-02
 603    3.01500000E-01    8.89934000E+11    5.07448390E+08    3.07073934E+07    4.67569811E-01    1.43903986E-02
 604    3.02000000E-01    8.89576000E+11    5.08929450E+08    3.08993334E+07    4.67601508E-01    1.43622550E-02
 605    3.02500000E-01    8.89217000E+11    5.10411374E+08    3.10920916E+07    4.67633266E-01    1.43341896E-02
 606    3.03000000E-01    8.88857000E+11    5.11894151E+08    3.12856696E+07    4.67665085E-01    1.43062022E-02
 607    3.03500000E-01    8.88497000E+11    5.13378352E+08    3.14801042E+07    4.67696965E-01    1.42783083E-02
 608    3.04000000E-01    8.88136000E+11    5.14863392E+08    3.16753618E+07    4.67728906E-01    1.42504915E-02
 609    3.04500000E-01    8.87775000E+11    5.16349845E+08    3.18714798E+07    4.67760908E-01    1.42227673E-02
 610    3.05000000E-01    8.87413000E+11    5.17837123E+08    3.20684242E+07    4.67792972E-01    1.41951194E-02
 611    3.05500000E-01    8.87051000E+11    5.19325802E+08    3.22662329E+07    4.67825097E-01    1.41675633E-02
 612    3.06000000E-01    8.86688000E+11    5.20815292E+08    3.24648712E+07    4.67857284E-01    1.41400827E-02
 613    3.06500000E-01    8.86325000E+11    5.22306173E+08    3.26643775E+07    4.67889531E-01    1.41126930E-02
 614    3.07000000E-01    8.85961000E+11    5.23797851E+08    3.28647168E+07    4.67921841E-01    1.40853780E-02
 615    3.07500000E-01    8.85596000E+11    5.25290315E+08    3.30658905E+07    4.67954211E-01    1.40581372E-02
 616    3.08000000E-01    8.85231000E+11    5.26784152E+08    3.32679375E+07    4.67986644E-01    1.40309862E-02
 617    3.08500000E-01    8.84866000E+11    5.28279359E+08    3.34708601E+07    4.68019137E-01    1.40039245E-02
 618    3.09000000E-01    8.84500000E+11    5.29775333E+08    3.36746223E+07    4.68051693E-01    1.39769359E-02
 619    3.09500000E-01    8.84133000E+11    5.31272065E+08    3.38792253E+07    4.68084310E-01    1.39500200E-02
 620    3.10000000E-01    8.83766000E+11    5.32770148E+08    3.40847093E+07    4.68116989E-01    1.39231922E-02
 621    3.10500000E-01    8.83398000E+11    5.34268974E+08    3.42910374E+07    4.68149730E-01    1.38964364E-02
 622    3.11000000E-01    8.83030000E+11    5.35769140E+08    3.44982501E+07    4.68182532E-01    1.38697680E-02
 623    3.11500000E-01    8.82661000E+11    5.37270035E+08    3.47063102E+07    4.68215397E-01    1.38431707E-02
 624    3.12000000E-01    8.82291000E+11    5.38771650E+08    3.49152190E+07    4.68248323E-01    1.38166443E-02
 625    3.12500000E-01    8.81921000E+11    5.40274586E+08    3.51250177E+07    4.68281312E-01    1.37902041E-02
 626    3.13000000E-01    8.81551000E+11    5.41778841E+08    3.53357084E+07    4.68314362E-01    1.37638497E-02
 627    3.13500000E-01    8.81180000E+11    5.43283795E+08    3.55472529E+07    4.68347475E-01    1.37375650E-02
 628    3.14000000E-01    8.80808000E+11    5.44789439E+08    3.57596524E+07    4.68380649E-01    1.37113497E-02
 629    3.14500000E-01    8.80436000E+11    5.46296383E+08    3.59729493E+07    4.68413886E-01    1.36852191E-02
 630    3.15000000E-01    8.80063000E+11    5.47804001E+08    3.61871043E+07    4.68447185E-01    1.36591571E-02
 631    3.15500000E-01    8.79690000E+11    5.49312909E+08    3.64021603E+07    4.68480546E-01    1.36331790E-02
 632    3.16000000E-01    8.79316000E+11    5.50822476E+08    3.66180777E+07    4.68513970E-01    1.36072690E-02
 633    3.16500000E-01    8.78942000E+11    5.52333322E+08    3.68348996E+07    4.68547456E-01    1.35814420E-02
 634    3.17000000E-01    8.78567000E+11    5.53844812E+08    3.70525860E+07    4.68581004E-01    1.35556824E-02
 635    3.17500000E-01    8.78192000E+11    5.55357570E+08    3.72711807E+07    4.68614615E-01    1.35300051E-02
 636    3.18000000E-01    8.77816000E+11    5.56870958E+08    3.74906429E+07    4.68648289E-01    1.35043944E-02
 637    3.18500000E-01    8.77439000E+11    5.58384965E+08    3.77109739E+07    4.68682025E-01    1.34788500E-02
 638    3.19000000E-01    8.77062000E+11    5.59900221E+08    3.79322183E+07    4.68715823E-01    1.34533870E-02
 639    3.19500000E-01    8.76685000E+11    5.61416723E+08    3.81543782E+07    4.68749684E-01    1.34280049E-02
 640    3.20000000E-01    8.76307000E+11    5.62933824E+08    3.83774117E+07    4.68783608E-01    1.34026880E-02
 641    3.20500000E-01    8.75928000E+11    5.64451515E+08    3.86013202E+07    4.68817595E-01    1.33774361E-02
 642    3.21000000E-01    8.75549000E+11    5.65970432E+08    3.88261492E+07    4.68851645E-01    1.33522641E-02
 643    3.21500000E-01    8.75169000E+11    5.67489924E+08    3.90518562E+07    4.68885757E-01    1.33271564E-02
 644    3.22000000E-01    8.74789000E+11    5.69010631E+08    3.92784872E+07    4.68919933E-01    1.33021279E-02
 645    3.22500000E-01    8.74408000E+11    5.70531897E+08    3.95059993E+07    4.68954171E-01    1.32771630E-02
 646    3.23000000E-01    8.74027000E+11    5.72054368E+08    3.97344389E+07    4.68988473E-01    1.32522766E-02
 647    3.23500000E-01    8.73645000E+11    5.73577383E+08    3.99637626E+07    4.69022837E-01    1.32274533E-02
 648    3.24000000E-01    8.73262000E+11    5.75100932E+08    4.01939713E+07    4.69057265E-01    1.32026926E-02
 649    3.24500000E-01    8.72879000E+11    5.76625666E+08    4.04251127E+07    4.69091756E-01    1.31780095E-02
 650    3.25000000E-01    8.72496000E+11    5.78151582E+08    4.06571888E+07    4.69126310E-01    1.31534035E-02
 651    3.25500000E-01    8.72112000E+11    5.79678011E+08    4.08901547E+07    4.69160927E-01    1.31288592E-02
 652    3.26000000E-01    8.71727000E+11    5.81204944E+08    4.11240116E+07    4.69195608E-01    1.31043764E-02
 653    3.26500000E-01    8.71342000E+11    5.82733040E+08    4.13588082E+07    4.69230352E-01    1.30799698E-02
 654    3.27000000E-01    8.70957000E+11    5.84262294E+08    4.15945464E+07    4.69265160E-01    1.30556390E-02
 655    3.27500000E-01    8.70570000E+11    5.85791358E+08    4.18311322E+07    4.69300031E-01    1.30313537E-02
 656    3.28000000E-01    8.70184000E+11    5.87322241E+08    4.20687109E+07    4.69334966E-01    1.30071586E-02
 657    3.28500000E-01    8.69797000E+11    5.88853590E+08    4.23071881E+07    4.69369964E-01    1.29830235E-02
 658    3.29000000E-01    8.69409000E+11    5.90385397E+08    4.25465650E+07    4.69405026E-01    1.29589479E-02
 659    3.29500000E-01    8.69020000E+11    5.91917651E+08    4.27868426E+07    4.69440152E-01    1.29349317E-02
 660    3.30000000E-01    8.68631000E+11    5.93451025E+08    4.30280716E+07    4.69475341E-01    1.29109895E-02
 661    3.30500000E-01    8.68242000E+11    5.94985517E+08    4.32702540E+07    4.69510594E-01    1.28871208E-02
 662    3.31000000E-01    8.67852000E+11    5.96520434E+08    4.35133417E+07    4.69545911E-01    1.28633107E-02
 663    3.31500000E-01    8.67462000E+11    5.98056457E+08    4.37573862E+07    4.69581292E-01    1.28395735E-02
 664    3.32000000E-01    8.67071000E+11    5.99592891E+08    4.40023387E+07    4.69616737E-01    1.28158941E-02
 665    3.32500000E-01    8.66679000E+11    6.01129724E+08    4.42482004E+07    4.69652246E-01    1.27922724E-02
 666    3.33000000E-01    8.66287000E+11    6.02667644E+08    4.44950237E+07    4.69687820E-01    1.27687228E-02
 667    3.33500000E-01    8.65894000E+11    6.04205948E+08    4.47427589E+07    4.69723457E-01    1.27452302E-02
 668    3.34000000E-01    8.65501000E+11    6.05745327E+08    4.49914590E+07    4.69759158E-01    1.27218091E-02
 669    3.34500000E-01    8.65108000E+11    6.07285776E+08    4.52411259E+07    4.69794924E-01    1.26984592E-02
 670    3.35000000E-01    8.64713000E+11    6.08825885E+08    4.54916566E+07    4.69830754E-01    1.26751508E-02
 671    3.35500000E-01    8.64319000E+11    6.10367755E+08    4.57432098E+07    4.69866648E-01    1.26519276E-02
 672    3.36000000E-01    8.63923000E+11    6.11909263E+08    4.59956287E+07    4.69902607E-01    1.26287454E-02
 673    3.36500000E-01    8.63528000E+11    6.13452525E+08    4.62490740E+07    4.69938630E-01    1.26056479E-02
 674    3.37000000E-01    8.63131000E+11    6.14995406E+08    4.65033872E+07    4.69974718E-01    1.25825908E-02
 675    3.37500000E-01    8.62734000E+11    6.16539319E+08    4.67586764E+07    4.70010870E-01    1.25596032E-02
 676    3.38000000E-01    8.62337000E+11    6.18084259E+08    4.70149439E+07    4.70047087E-01    1.25366848E-02
 677    3.38500000E-01    8.61939000E+11    6.19629505E+08    4.72721366E+07    4.70083369E-01    1.25138206E-02
 678    3.39000000E-01    8.61541000E+11    6.21175767E+08    4.75303107E+07    4.70119716E-01    1.24910250E-02
 679    3.39500000E-01    8.61142000E+11    6.22722318E+08    4.77894126E+07    4.70156127E-01    1.24682831E-02
 680    3.40000000E-01    8.60742000E+11    6.24269148E+08    4.80494433E+07    4.70192603E-01    1.24455948E-02
